moreInfoLink,web,title,fullAddress,venue,time,description
http://www.sdcitybeat.com/sandiego/event-2167-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-2167-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-1127-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-1127-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-1946-30th-on-30th.html,,30TH ON 30TH,"University Ave. between Kansas & Ohio Streets, San Diego",North Park,,The culinary institutions that line 30th street have teamed up to offer a  night of sweet specials every month. Check the website to see  specifics.
http://www.sdcitybeat.com/sandiego/event-1946-30th-on-30th.html,,30TH ON 30TH,"University Ave. between Kansas & Ohio Streets, San Diego",North Park,,The culinary institutions that line 30th street have teamed up to offer a  night of sweet specials every month. Check the website to see  specifics.
http://www.sdcitybeat.com/sandiego/event-2168-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-2168-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-1128-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-1128-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-1712-exploring-ethics.html,http://http://www.rhfleet.org,EXPLORING ETHICS,", San Diego",Reuben H. Fleet Science Center,,
http://www.sdcitybeat.com/sandiego/event-1712-exploring-ethics.html,http://http://www.rhfleet.org,EXPLORING ETHICS,", San Diego",Reuben H. Fleet Science Center,,
http://www.sdcitybeat.com/sandiego/event-1794-california-cleanup-day.html,http://http://sdcoastkeeper.org/,CALIFORNIA CLEANUP DAY,San Diego,over 80 inland and coastal sites through San Diego County,,Register at www.cleanupday.org at one of 80 different sites across San Diego County. I Love a Clean San Diego and San Diego Coastkeeper are asking volunteers to bring their own bucket and work gloves to reduce waste while cleaning up the community.
http://www.sdcitybeat.com/sandiego/event-1794-california-cleanup-day.html,http://http://sdcoastkeeper.org/,CALIFORNIA CLEANUP DAY,San Diego,over 80 inland and coastal sites through San Diego County,,Register at www.cleanupday.org at one of 80 different sites across San Diego County. I Love a Clean San Diego and San Diego Coastkeeper are asking volunteers to bring their own bucket and work gloves to reduce waste while cleaning up the community.
http://www.sdcitybeat.com/sandiego/event-2381-easel.html,http://www.alexandersalazarfineart.com,E.A.SEL,,,,"The local gallery owner organized this ""San Diego Art Affair"" with plays host to modern and contemporary art by local artists."
http://www.sdcitybeat.com/sandiego/event-2381-easel.html,http://www.alexandersalazarfineart.com,E.A.SEL,,,,"The local gallery owner organized this ""San Diego Art Affair"" with plays host to modern and contemporary art by local artists."
http://www.sdcitybeat.com/sandiego/event-2139-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-2139-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-2401-to-market-to-market.html,,"TO MARKET, TO MARKET","8100 Paseo del Ocaso, La Jolla",La Jolla Art Association Gallery,5 to 7 p.m.,See a new exhibition by La Jolla Art Association members featuring  paintings from marketplaces from around the world. On view through Sept.  12.
http://www.sdcitybeat.com/sandiego/event-2401-to-market-to-market.html,,"TO MARKET, TO MARKET","8100 Paseo del Ocaso, La Jolla",La Jolla Art Association Gallery,5 to 7 p.m.,See a new exhibition by La Jolla Art Association members featuring  paintings from marketplaces from around the world. On view through Sept.  12.
http://www.sdcitybeat.com/sandiego/event-2393-urban-jungle.html,http://http://www.escondidoarts.org/,URBAN JUNGLE,"262 E. Grand Ave., Escondido",Escondido Municipal Gallery,,"Members of the Photo Arts Group display new work.&nbsp; On display until Oct. 1, 2010."
http://www.sdcitybeat.com/sandiego/event-2393-urban-jungle.html,http://http://www.escondidoarts.org/,URBAN JUNGLE,"262 E. Grand Ave., Escondido",Escondido Municipal Gallery,,"Members of the Photo Arts Group display new work.&nbsp; On display until Oct. 1, 2010."
http://www.sdcitybeat.com/sandiego/event-1099-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-1099-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-2382-easel.html,http://www.alexandersalazarfineart.com,E.A.SEL,,,,"The local gallery owner organized this ""San Diego Art Affair"" with plays host to modern and contemporary art by local artists."
http://www.sdcitybeat.com/sandiego/event-2382-easel.html,http://www.alexandersalazarfineart.com,E.A.SEL,,,,"The local gallery owner organized this ""San Diego Art Affair"" with plays host to modern and contemporary art by local artists."
http://www.sdcitybeat.com/sandiego/event-2140-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-2140-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-1100-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-1100-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-2383-easel.html,http://www.alexandersalazarfineart.com,E.A.SEL,,,,"The local gallery owner organized this ""San Diego Art Affair"" with plays host to modern and contemporary art by local artists."
http://www.sdcitybeat.com/sandiego/event-2383-easel.html,http://www.alexandersalazarfineart.com,E.A.SEL,,,,"The local gallery owner organized this ""San Diego Art Affair"" with plays host to modern and contemporary art by local artists."
http://www.sdcitybeat.com/sandiego/event-2141-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-2141-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-1101-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-1101-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-2384-easel.html,http://www.alexandersalazarfineart.com,E.A.SEL,,,,"The local gallery owner organized this ""San Diego Art Affair"" with plays host to modern and contemporary art by local artists."
http://www.sdcitybeat.com/sandiego/event-2384-easel.html,http://www.alexandersalazarfineart.com,E.A.SEL,,,,"The local gallery owner organized this ""San Diego Art Affair"" with plays host to modern and contemporary art by local artists."
http://www.sdcitybeat.com/sandiego/event-2142-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-2142-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-1102-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-1102-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-2385-easel.html,http://www.alexandersalazarfineart.com,E.A.SEL,,,,"The local gallery owner organized this ""San Diego Art Affair"" with plays host to modern and contemporary art by local artists."
http://www.sdcitybeat.com/sandiego/event-2385-easel.html,http://www.alexandersalazarfineart.com,E.A.SEL,,,,"The local gallery owner organized this ""San Diego Art Affair"" with plays host to modern and contemporary art by local artists."
http://www.sdcitybeat.com/sandiego/event-2143-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-2143-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-1103-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-1103-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-2386-easel.html,http://www.alexandersalazarfineart.com,E.A.SEL,,,,"The local gallery owner organized this ""San Diego Art Affair"" with plays host to modern and contemporary art by local artists."
http://www.sdcitybeat.com/sandiego/event-2386-easel.html,http://www.alexandersalazarfineart.com,E.A.SEL,,,,"The local gallery owner organized this ""San Diego Art Affair"" with plays host to modern and contemporary art by local artists."
http://www.sdcitybeat.com/sandiego/event-2144-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-2144-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-1104-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-1104-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-2387-easel.html,http://www.alexandersalazarfineart.com,E.A.SEL,,,,"The local gallery owner organized this ""San Diego Art Affair"" with plays host to modern and contemporary art by local artists."
http://www.sdcitybeat.com/sandiego/event-2387-easel.html,http://www.alexandersalazarfineart.com,E.A.SEL,,,,"The local gallery owner organized this ""San Diego Art Affair"" with plays host to modern and contemporary art by local artists."
http://www.sdcitybeat.com/sandiego/event-2145-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-2145-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-1105-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-1105-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-2146-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-2146-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-1106-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-1106-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-2147-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-2147-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-1107-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-1107-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-2148-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-2148-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-1108-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-1108-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-2149-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-2149-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-1109-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-1109-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-2150-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-2150-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-1110-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-1110-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-2151-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-2151-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-1111-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-1111-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-2152-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-2152-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-1112-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-1112-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-2153-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-2153-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
http://www.sdcitybeat.com/sandiego/event-1113-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-1113-viva-la-revolucion.html,http://http://mcasd.org,VIVA LA REVOLUCION,"1001 Kettner Blvd., San Diego",MCASD - Downtown,11 a.m. to 5 p.m.,"This street art show includes pieces both inside the museum as well as  public commissions around downtown. Look for work big hitters like  Banksy, Shepard Fairey and Barry McGee."
http://www.sdcitybeat.com/sandiego/event-2154-leveled-an-interactive-experiment-in-art.html,http://http://www.artcenter.org,LEVELED: AN INTERACTIVE EXPERIMENT IN ART,"340 North Escondido Blvd., Escondido",California Center for the Arts,,"Here's your chance to go against typical art museum rules...at this  exhibition, you can touch, alter, add and subtract from the current  installation."
