moreInfoLink,dates,tickets,latitude,title,website,ticketPhone,zipcode,image,state,email,longitude,venue,description,city,address
http://www.artshound.com/event/detail/441164829/Mystery_Author_Luncheon_Charlaine_Harris,05/13/2011,,29.740375,Mystery Author Luncheon:  Charlaine Harris,http://www.murderbooks.com/lunch.php,(713) 524-8597,77027,http://www.artshound.com/sites/artshound.com/images/event/441164829/charlainharris_medium.jpg,TX,,-95.437017,Briar Club,"Murder By The Book welcomes today's finest crime novelists for the store's ongoing Mystery Author Luncheon Series. <br> <br> Past speakers include: Michael Connelly, Carolyn Hart, Janet Evanovich, James Patterson, Anne Perry, Laurie R. King, Harlan Coben, Diane Mott Davidson, Nevada Barr, and many more.&nbsp; Each takes place at The Briar Club (2603 Timmons Lane @ Westheimer). Tickets are available only at Murder By The Book (not at The Briar Club), until 3 days before each event or until sold out. <br> <br> Friday, May 13, 2011 at 12:00p.m.&nbsp;Charlaine Harris.</p> <p>New York Times bestselling author Charlaine Harris will sign and discuss her new Sookie Stackhouse novel, Dead Reckoning (Ace Books; $27.95) at both a luncheon and an evening event.</p> <p>With her knack for being in trouble's way, Sookie witnesses the firebombing of Merlotte's, the bar where she works. Since Sam Merlotte is now known to be two-natured, suspicion falls immediately on the anti-shifters in the area. Sookie suspects otherwise, but her attention is divided when she realizes that her lover Eric Northman and his &quot;child&quot; Pam are plotting to kill the vampire who is now their master. Gradually, Sookie is drawn into the plot - which is much more complicated than she knows.</p> <p>Charlaine Harris a New York Times bestselling author who has been writing for thirty years. She was born and raised in the Mississippi River Delta area. Though her early works consisted largely of poems about ghosts and teenage angst, she began writing plays when she attended Rhodes College in Memphis, Tennessee. She switched to novels a few years later, and achieved publication in 1981 with Sweet and Deadly.</p> <p>After publishing two stand-alone mysteries, Harris launched the lighthearted Aurora Teagarden books with Real Murders, a Best Novel 1990 nomination for the Agatha Awards. In 1996, she released the first in the much darker Shakespeare mysteries, featuring the amateur sleuth Lily Bard, a karate student who makes her living cleaning houses. Shakespeare's Counselor.</p> <p>After Shakespeare, Harris created The Sookie Stackhouse urban fantasy series about a telepathic waitress named Sookie Stackhouse who works in a bar in the fictional Northern Louisiana town of Bon Temps. The first book in the series, Dead Until Dark, won the Anthony Award for Best Paperback Mystery in 2001. Sookie Stackhouse has proven to be so popular that Alan Ball, creator of the HBO television series Six Feet Under, announced he would undertake the production of a new HBO series based upon the books He wrote and directed the pilot episode for that series, True Blood, which premiered in September of 2008 . It was an instant success and is now filming its fourth season.</p> <p>In October 2005, the first of Harris&rsquo;s new mystery series about a young woman named Harper Connelly debuted with the release of Grave Sight. Harper has the ability to determine the cause of death of any body. After four novels, this series is on hiatus.</p> <p>Professionally, Harris is a member of the Mystery Writers of America, the American Crime Writers League, Sisters in Crime, and the International Crime Writers Association. She is a past member of the boards of Sisters in Crime and MWA. She is also a member of Science Fiction Writers of America, Horror Writers Association, and Romance Writers of America, just to make sure she&rsquo;s covered. Personally, Harris is married and the mother of three.</p> <p>She lives in a small town in Southern Arkansas and when she is not writing her own books, she reads omnivorously. Her house is full of rescue dogs.</p> <p>Can't make it to the luncheon but still want to see Charlaine Harris? Come to the evening event at Murder By The Book&nbsp; at 6:30 p.m. Line numbers for the evening event can be obtained with the purchase of the new book from Murder By The Book.</p>			</p>    			<br><br>",Houston,2603 Timmons Ln.
http://www.artshound.com/event/detail/441183089/WACH_presents_Colombias_Transformation,05/13/2011,,29.751872,WACH presents: Colombia's Transformation,http://www.wachouston.org/,713-522-7811,77010,http://www.artshound.com/sites/artshound.com/images/event/441183089/uribe_web_medium.jpg,TX,Info@wachouston.org,-95.3601475,Hilton Americas - Houston,"The World Affairs Council of Houston presents&nbsp;Colombia's Transformation.<br> </p> <p>Featuring:<br> &Aacute;lvaro Uribe (pictured)<br> Former President of Colombia</p> <p>&Aacute;lvaro Uribe became president of Colombia at a time of violence, instability, and economic stagnation. Drug lords ruled entire districts, kidnappings were a daily occurrence, and citizens lived in fear. Motivated to get rid of the guerrillas who caused the death of his father, Uribe strengthened the military and forced the rebels out of Colombia&rsquo;s towns. He successfully demobilized the main paramilitary groups and defeated the Revolutionary Armed Forces of Colombia, the hated FARC. Most important, he gave Colombians the confidence that they could take their country back. Mass public protests signaled the end to the FARC and the beginning of a new Colombia, the bright star of Latin America.</p> <p>During his presidency, the economy grew and poverty decreased and Uribe left office with the remarkable approval rating of 75%. At the root of this popularity is one simple fact: President Uribe made Colombia a safer place. It remains one of the most successful and stable countries in Latin America today.</p>			</p>    			<br><br>",Houston,1600 Lamar
http://www.artshound.com/event/detail/441070825/An_Evening_of_Tea_and_Meditation,05/16/2011,$30 ($25 Jung Center members),29.726718,An Evening of Tea and Meditation,http://www.cgjunghouston.org/,713-524-8253,77006,http://www.artshound.com/sites/artshound.com/images/event/441070825/organic-tea-field_medium.jpg,TX,,-95.391411,Jung Center of Houston,"The Jung Center of Houston presents An Evening of Tea and Meditation. Experience the venerable relationship between tea drinking and contemplative practice with Thia McKann and Alejandro Chaoul.&nbsp; Monday, May 16, 6 - 8 pm.</p> <p>Join Thia McKann and Alejandro Chaoul in an engaging lecture, meditation and tea tasting. The practice of drinking tea can be deeply contemplative and a complement to a meditative practice. Along with learning and experiencing the different varieties and benefits of tea, participants will learn a simple, take-home technique for a meditation that can become an everyday practice, especially to cool down mentally and emotionally.</p> <p>Meditative tea drinking offers an easy opportunity to integrate a calm and aware state of mind into your daily activities.</p> <p>Note to students who attended previous Evenings of Tea and Meditation: This Evening will be similar but not a repetition. Different teas and different aspects of meditation teachings will be presented.</p> <p>Alejandro Chaoul, PhD, has been a student of Tibetan Buddhism since 1989 and has studied with His Holiness the Dalai Lama, Tenzin Wangyal Rinpoche, and Namkhai Norbu Rinpoche, among others. He teaches for the Ligmincha Institute in various locations in the U.S, Latin America, and Europe. His is author of the book Ch&ouml;d Practice in the B&ouml;n Tradition.</p> <p>Thia McKann is the owner of The Path of Tea. It is the only totally organic tea shop in Houston. Thia is also the only certified Tea Master in Texas. For the past three years she has been teaching people about the amazing benefits of tea for the body, mind, and spirit.</p>			</p>    			<br><br>",Houston,5200 Montrose
http://www.artshound.com/event/detail/441061883/James_TwymanThe_Assisi_Method,05/19/2011,$25,29.7342484,James Twyman---The Assisi Method,http://ww.unityhouston.org,713-782-4050,77057,http://www.artshound.com/sites/artshound.com/images/event/441061883/jamestwyman400_medium.jpg,TX,,-95.4990131,Unity Church of Christianity,"Unity Church of Christianity presents James Twyman---The Assisi Method, Thursday, May 19 at 7:30pm.</p> <p>The &quot;Prayer of St. Francis&quot; contains hidden codes that reveal healing modalities. James Twyman will demonstrate how The Moses Code and the prayer produce a method so unique that physical, emotional and spiritual healing occur spontaneously. Join us to learn how to be &quot;an instrument of peace&quot; to those you know and love.</p> <p>James Twyman is an internationally renowned, best-selling author, filmmaker and musician who has a reputation for traveling to some of the world's greatest areas of conflict, sharing his message of peace. He has been called &quot;The Peace Troubadour&quot; and has performed his peace concert in countries like Iraq, Northern Ireland, South Africa, Bosnia and Serbia, drawing millions of people together in prayer to influence events of world crisis.</p> <p>James has written twelve books including Emissary of Light, Emissary of Love, The Art of Spiritual Peacemaking and more recently The Moses Code, The Kabbalah Code and The Proof. He has also produced or directed four films including the award winning Indigo, and the film version of The Moses Code. His CD's have inspired hundreds of thousands of people, and his performances at the United Nations, US Capitol and Pentagon, as well as grass roots projects like The Cloth of Many Colors, have made him one of the most influential spiritual peacemakers in the world.</p> <p>James is also the president of The Beloved Community, an inter-religious organization that has ordained over 400 ministers of peace around the world, and the founder of The Seminary of Spiritual Peacemaking.</p>			</p>    			<br><br>",Houston,2929 Unity Drive
http://www.artshound.com/event/detail/441093313/Author_Appearance_Jeffrey_Greene,05/24/2011,Free and open to the public.,29.72522,Author Appearance: Jeffrey Greene,http://www.brazosbookstore.com,(713) 523-0701,77005,http://www.artshound.com/sites/artshound.com/images/event/441093313/jgreene_medium.jpg,TX,brazos@brazosbookstore.com,-95.416246,Brazos Bookstore,"Brazos Bookstore is pleased to welcome author Jeffrey Greene on Tuesday, May 24, 2011, at 7:00 PM where he will discuss and sign his book, The Golden-Bristled Boar: Last Ferocious Beast of the Forest.</p> <p>The wild boar appears to us as something straight out of a myth. But as Jeffrey Greene learned, these creatures are very real, living by night and, despite shrinking habitats and hordes of hunters, thriving on six continents.</p> <p>The author's search for the elusive animal takes him to Sardinia, Corsica, and Tuscany; he even casts an eye to the American South, where he explores the boar's feral-pig counterparts and descendants. He introduces us to a fascinating cast of experts, from museum curators and scientists to hunters and chefs (who share their recipes) to the inhabitants of chateaux who have lived in the same ancient countryside with generations of boars. They are all part of a journey filled with wonders and discoveries about these majestic animals the poet Robinson Jeffers called &quot;beautiful monsters.&quot;</p> <p>About the author: Jeffrey Greene has spent his career as an educator helping young people with literacy skills. He has also worked for environmental causes. He is the author of four collections of poems, including Beautiful Monsters.</p> <p>His writing has appeared in the New Yorker, Poetry, The Nation, Ploughshares, American Scholar, and many other periodicals. A graduate of the University of Iowa (M.F.A) and the University of Houston (Ph.D.), he has taught at the University of New Haven, the Goddard College M.F.A. program, and currently the American University of Paris.</p>			</p>    			<br><br>",Houston,2421 Bissonnet
http://www.artshound.com/event/detail/441166303/Lunch_with_an_Astronaut_Fridays,02/25/2011-05/27/2011,"Tickets are available on a first come, first serve basis and must be purchased in advance.",29.5488341,Lunch with an Astronaut (Fridays),http://www.spacecenter.org/,281-244-2100,77058,http://www.artshound.com/sites/artshound.com/images/event/441166303/lunchwithanastronaut_medium.jpg,TX,schinfo@spacecenter.org,-95.097758,Space Center Houston,"Space Center Houston is now proud to offer you and your family an extraordinary opportunity to spend the afternoon with an astronaut at&nbsp;Lunch with an Astronaut.&nbsp;This casual event gives you the opportunity to hear first hand stories from a NASA astronaut while enjoying a gourmet lunch prepared by our award winning catering staff.</p> <p>As a special memento of your visit, you will receive a personalized lithograph from our guest astronaut. Ticket price also includes admission to Space Center Houston where you can experience over 250 things to see and do, including a behind the scenes look at NASA on the Discount Tire NASA Tram Tour.</p> <p>Tickets are available on a first come, first serve basis and must be purchased in advance. Lunch will begin at 12:00pm.</p> <p>Special Guest Astronauts for Spring 2011: </p> <p>February 25, 2011 Hank Hartsfield<br> March 4, 2011 Bernard Harris<br> March 11, 2011 David Hilmers<br> March 18, 2011 Joan Higginbotham<br> March 25, 2011 Mike Bloomfield<br> April 1, 2011 Brian Duffy<br> April 8, 2011 Leroy Chiao<br> April 15, 2011 Scott Parazynski<br> April 22, 2011 Mike Bloomfield<br> April 29, 2011 Mike McCulley<br> May 6, 2011 Scott Parazynski<br> May 13, 2011 Leroy Chiao<br> May 20, 2011 Scott Parazynski<br> May 27, 2011 Mike McCulley</p> <p>Important Tips:</p> <ul>     <li>Come early or stay late for a special public presentation by our guest astronaut, presentations at 11:00am &amp; 1:00pm.</li>     <li>Be sure to bring a camera to capture the memory.</li>     <li>Food allergies or special dietary requirements? Let us know in the &ldquo;order notes&rdquo; box at check out.</li> </ul> <p>All dates, times and special guest astronauts are subject to change. Click here, then click on the name to learn more about each astronaut.</p>			</p>    			<br><br>",Houston,1601 NASA Road 1
http://www.artshound.com/event/detail/441084253/First_Friday_Poetry_Reading_Larry_Fontenot,06/03/2011,"Always free, open to the public.",29.73634,First Friday Poetry Reading:  Larry Fontenot,http://www.inprinthouston.org,713.521.2026,77006,http://www.artshound.com/sites/artshound.com/images/event/441084253/poetry-fun-200x200_medium.jpg,TX,houstonfirstfri@aol.com,-95.3985639,Inprint House,"Inprint's First Friday Poetry Reading Series presents Larry Fontenot, Friday,&nbsp;June 3.</p> <p>&ldquo;Poet Man&rdquo; Larry Fontenot lives in Sugar Land, Texas &amp; was featured poet at the 1996 Houston Poetry Fest. &ldquo;Protocol&rdquo; was featured in The Alsop Review&rsquo;s &ldquo;Noted on the Gazebo&rdquo; section.</p> <p>Inprint is proud to serve as a host for the First Friday Poetry Reading Series. The First Friday Series is the oldest poetry series in Houston and has been held monthly at Inprint House, 1520 West Main,&nbsp; one block south of the Menil Collection, one block east of Mandell, in the Museum District of Houston, on the first Friday of each month since 1975. The series is coordinated by Robert Clark, who may be e-mailed at houstonfirstfri@aol.com . The featured poet is always followed by and open mike.</p>			</p>    			<br><br>",Houston,1520 W. Main
http://www.artshound.com/event/detail/441173389/Public_Poetry_June_2011,06/04/2011,Free and open to the public.,29.759492,Public Poetry - June 2011,http://publicpoetryhouston.wordpress.com,832-393-1313,77002,http://www.artshound.com/sites/artshound.com/images/event/441173389/public-poetry-logo_medium.jpg,TX,,-95.369192,Houston Public Library - Central (Jesse H. Jones),"Public Poetry exists to bring the public and the poetry community together for a lively, not-to-be-missed, free monthly series with some of Houston&rsquo;s very best poets. This spring series is a partnership between Public Poetry and Houston Public Library.&nbsp;</p> <p>Here&rsquo;s what you have to look forward to this spring in Houston.</p> <p>Date: Saturday, April 2, 2011<br> Location: HPL Central Library, 500 McKinney, Houston, Texas 77002<br> Time: 2:00 &ndash; 3:30 PM<br> Featured Poets: Rich Levy, Martha Serpas, Eva Skrande, D.E.E.P.</p> <p>Date: Saturday, May 7, 2011<br> Location: HPL Central Library, 500 McKinney, Houston, Texas 77002<br> Time: 2:00 &ndash; 3:30 PM<br> Featured Poets: Samuel Amadon, Robin Davidson, Elisa A. Garza, Dave Parsons</p> <p>Date: Saturday, June 4, 2011<br> Location: HPL Central Library, 500 McKinney, Houston, Texas 77002<br> Time: 2:00 &ndash; 3:30 PM<br> Featured Poets: John Gorman, Carol Munn, Evangelina Vigil-Pi&ntilde;&oacute;n, Kevin Prufer</p> <p>Featured Poets: <br> Dr. John Gorman lives in Galveston and teaches literature and creative writing at UH-Clear Lake. His poems, collected in three chapbooks and soon to appear in a more substantial format, have appeared individually in Arrowsmith, Curbside Review, Buffalo Press, and many other publications in Texas, nationally, and in Canada. Active in Houston Poetry Fest and elsewhere on the reading scene, he will be the featured poet at the First Friday Series Birthday Reading in July. He moderates the monthly Galveston Poets Roundtable.</p> <p>Carol Louise Munn&rsquo;s poems have appeared in Poetry, The GSU Review (Georgia State University), So to Speak (George Mason University), Ilya s Honey, and Fugue (University of Idaho). Her work has been anthologized in Stories from Where We Live: The Gulf Coast and also in Houston Poetry Fest 2004, 2006, and 2009 Anthologies. She received the Academy of American Poets Prize and the Michael R. Gutterman Award for Poetry. She teaches English and creative writing at St. John&rsquo;s School.</p> <p>Evangelina Vigil-Pi&ntilde;&oacute;n is a widely-anthologized, nationally-recognized poet and the recipient of prestigious literary awards. She is the author of Thirty an Seen a Lot, celebrating the folk life and culture of her native San Antonio, and The Computer Is Down, a late twentieth century monument of civilization in the modern city, published by Arte Publico Press. One of her poems is engraved on a downtown Houston sidewalk as part of a public art installation celebrating 150 years of Houston literary history.</p> <p>Kevin Prufer&rsquo;s newest books are In a Beautiful Country (Four Way, 2011) and National Anthem (Four Way, 2008), named one of the five best collections of the year by Publishers Weekly. He&rsquo;s also editor of New European Poets (Graywolf, 2008), among others. He is Professor of English in the Creative Writing Program at the University of Houston.</p> <p>SAVE THE DATE: These poets will make another special appearance in the fall at HPL Express Discovery Green on Saturday, December 3, 2011 at 2 PM. HPL Express Discovery Green is located at 1500 McKinney, 77010, 832-393-1375.</p> <p>This series is a partnership between Public Poetry and Houston Public Library and will take place at different library locations throughout the year. Public Poetry is equally committed to the public and to Houston&rsquo;s poetry community. Events are designed to bring the two together, and to create a buzz about poetry.</p> <p>PUBLIC - To grow its audiences, local celebrities and community leaders are invited from time to time to participate as special guest readers, presenting some of their personal favorites. Schools are encouraged to turn out and support the short student cameo reading. All events take place on Saturdays, mid-afternoon, in accessible public venues and are free to the public.</p> <p>POETRY - At each event, four or five featured poets, selected from among Houston&rsquo;s best, have the opportunity to energize audiences in a mini-festival format, reading in 6 minute rotations. Each poet selected will read at two different locations, 6 months apart, 25 minutes total. From 25 to 30 fine poets will appear in front of audiences annually. Their poetry books, together with others on display from Houston Public library, will be available for sale or to be checked out.</p> <p>Houston, we've got poets.</p>			</p>    			<br><br>",Houston,500 Mckinney
http://www.artshound.com/event/detail/441084257/First_Friday_Poetry_Reading_John_Gorman_First_Fridays_37th_Anniversary,07/08/2011,"Always free, open to the public.",29.73634,First Friday Poetry Reading:  John Gorman (First Friday's 37th Anniversary),http://www.inprinthouston.org,713.521.2026,77006,http://www.artshound.com/sites/artshound.com/images/event/441084257/poetry-fun-200x200_medium.jpg,TX,houstonfirstfri@aol.com,-95.3985639,Inprint House,"Inprint's First Friday Poetry Reading Series presents First Friday's 37th Anniversary, featuring John Gorman, UHCL, Friday, July 8.</p> <p>Inprint is proud to serve as a host for the First Friday Poetry Reading Series. The First Friday Series is the oldest poetry series in Houston and has been held monthly at Inprint House, 1520 West Main,&nbsp; one block south of the Menil Collection, one block east of Mandell, in the Museum District of Houston, on the first Friday of each month since 1975. The series is coordinated by Robert Clark, who may be e-mailed at houstonfirstfri@aol.com . The featured poet is always followed by and open mike.</p>			</p>    			<br><br>",Houston,1520 W. Main
http://www.artshound.com/event/detail/441084261/First_Friday_Poetry_Reading_Bradley_Earle_Hoge,08/05/2011,"Always free, open to the public.",29.73634,First Friday Poetry Reading:  Bradley Earle Hoge,http://www.inprinthouston.org,713.521.2026,77006,http://www.artshound.com/sites/artshound.com/images/event/441084261/poetry-fun-200x200_medium.jpg,TX,houstonfirstfri@aol.com,-95.3985639,Inprint House,"Inprint's First Friday Poetry Reading Series presents Bradley Earle Hoge, UHD, Friday, August 5.</p> <p>Bradley Earle Hoge's most recent poetry appears in The Ephemera, The Dead Mule, DOJ (Drexel Online Journal), Chaffin Journal, Square Lake, The Fossil Record, and Limestone. More is upcoming in Tar Wolf Review, Talking River and anthologies from Pudding House Press, Salt Marsh Pottery Press, SunShine Press Publications, Ltd and The Plymouth Writers Group.</p> <p>Brad lives in Spring, Texas with his wife and three children. He teaches natural science at the University of Houston - Downtown.</p> <p>Inprint is proud to serve as a host for the First Friday Poetry Reading Series. The First Friday Series is the oldest poetry series in Houston and has been held monthly at Inprint House, 1520 West Main,&nbsp; one block south of the Menil Collection, one block east of Mandell, in the Museum District of Houston, on the first Friday of each month since 1975. The series is coordinated by Robert Clark, who may be e-mailed at houstonfirstfri@aol.com . The featured poet is always followed by and open mike.</p>			</p>    			<br><br>",Houston,1520 W. Main
http://www.artshound.com/event/detail/441091137/Michael_Pollan,10/27/2011,"Ticket prices are $14, $24, $34, $44, and $54. Besides regular tickets, a limited number of patron seats are available at $74 and include private patron reception with Michael Pollan at 6:15 and center-front seating.",29.763046,Michael Pollan,http://www.progressiveforumhouston.org/,713-664-0020 or 832-251-0706,77002,http://www.artshound.com/sites/artshound.com/images/event/441091137/michael-pollan_medium.jpg,TX,info@progressiveforumhouston.org,-95.36592,Wortham Theater Center - Cullen Theater,"Michael Pollan appears at The Progressive Forum October 27, 2011. Bestselling author Michael Pollan will appear at The Progressive Forum Thursday, October 27, 2011, at the Wortham Center, Cullen Theater, at 7:30 PM. The event is produced in<br> association with Urban Harvest. He will greet fans and sign books at the end of the evening.</p> <p>Randall Morton, Progressive Forum president, said, &ldquo;Our Michael Pollan event is the second in our multi-year series on informed food choices, following Eric Schlosser&rsquo;s event, author of Fast Food Nation.</p> <p>Named by Newsweek among its top ten &ldquo;New Thought Leaders&rdquo; in 2009, Michael Pollan is leading the American conversation about the places where the human and natural worlds intersect: food, agriculture, and gardens. The New York Times said, &ldquo;Michael Pollan [is a] distinguished author and designated repository for the nation&rsquo;s food conscience.&rdquo;</p> <p>He is the author of the bestsellers In Defense of Food: An Eater's Manifesto and The Omnivore&rsquo;s Dilemma: A Natural History of Four Meals, which was named one of the ten best books of 2006 by the New York Times and the Washington Post. It also won the James Beard Award for best food writing. He narrated the Oscar nominated documentary Food, Inc. Pollan's previous book, The Botany of Desire: A Plant&rsquo;s Eye View of the World, was also a New York Times bestseller. PBS premiered a two-hour special documentary based on The Botany of Desire in fall 2009.</p> <p>His most recent book is Food Rules, which was an immediate number one New York Times bestseller upon publication at the end of 2009. He is also the author of A Place of My Own (1997) and Second Nature (1991). A contributing writer to The New York Times Magazine since 1987, his writing has received numerous awards, including the James Beard Award for best magazine series in 2003.</p> <p>His essays have appeared in many anthologies, including Best American Essays (the 1990 and 2003 editions), Best American Science Writing (2004), and the Norton Book of Nature Writing. In addition to publishing regularly in The New York Times Magazine, his articles have appeared in Harper&rsquo;s (where he served for many years as executive editor), Mother Jones, Gourmet, Vogue, Travel + Leisure, Gardens Illustrated, and The Nation. Michael Pollan was chosen by Time Magazine for the 2010 Time 100 in the Thinkers category.</p> <p>In 2003, Pollan was appointed the John S. and James L. Knight Professor of Journalism at UC Berkeley&rsquo;s Graduate School of Journalism, and the director of the Knight Program in Science and Environmental Journalism. In addition to teaching, he lectures widely on food, agriculture, and gardening.</p> <p>Michael Pollan, who was born in 1955, grew up on Long Island, and was educated at Bennington College, Oxford University, and Columbia University, from which he received a Master&rsquo;s in English. He lives in the Bay Area with his wife, the painter Judith Belzer, and their son, Isaac.</p> <p>Tickets range from $14 to $54. A limited number of $74 tickets are available which includes a pre-event reception with Earle at 6:15 PM and center-front seating. Tickets are available at www.progressiveforumhouston.org &nbsp;or by calling 832-251-0706. There is no<br> physical box office except at the theater on event night.</p> <p>Sponsors of the event include Urban Harvest; Georgia&rsquo;s Farm to Market; Organic Horticultural Business Alliance (OHBA), a committee of Urban Harvest; San Jacinto Environmental Supplies, and Garland Kerr and Jim Blackburn.</p> <p>The Progressive Forum is a nonprofit 501(C)(3) civic speaker organization presenting its events at The Wortham Center. It&rsquo;s the only civic speaker organization in America dedicated expressly to progressive values. Its purpose is to enrich our democracy and culture by striving to present the greatest minds from all the fields of human endeavor, the sciences and the humanities as well as politics and public affairs, great minds it believes are advancing the success of individuals, our species, and life on the earth.</p> <p>The last year of 2010 marked the fifth anniversary of The Progressive Forum. The Progressive Forum premiered on June 13, 2005, with Robert F. Kennedy, Jr. and Houston Mayor Bill White in a program called &ldquo;Our Environmental Challenges.&rdquo; Al Gore launched An Inconvenient Truth at The Progressive Forum June 7, 2006, his first U.S. book event for that title. On September 17, 2008, Gloria Steinem celebrated the 30th anniversary of the historic National Women&rsquo;s Conference held in Houston. On March 27, 2008, Robert Redford introduced a film he produced and narrated, Fighting Goliath:Texas Coal Wars, a documentary about 32 Texas cities banding together opposing coal plant permits. In June 12, 2009, Nancy Pelosi became the first sitting U.S. House Speaker to make a public appearance in Houston in modern times.</p> <p>On December 7, 2009, The Progressive Forum produced the national launch event for the first book by premier climatologist James Hansen of NASA, Storms of My Grandchildren: The Truth about the Coming Climate Catastrophe and Our last Chance to Save Humanity. And in 2010, The Progressive Forum presented John Paul Stevens, the first U.S. Supreme Court Justice to appear in a public event in Houston.</p> <p>Other speakers have included Karen Armstrong, Lester Brown, Ken Burns, Richard Dawkins, Jared Diamond, Elizabeth Edwards, Tim Flannery, Brian Greene, Arianna Huffington, Seymour Hersh, Molly Ivins, Robert F. Kennedy, Jr., George Soros, Edward O. Wilson, Frank Rich, Garrison Keillor, Joe Klein, Anna Deavere Smith, George Lakoff, Richard Leakey, Bill McKibben, Eric Schlosser, T. Boone Pickens, Larry Wilmore, and Edward O. Wilson.</p> <p>The Progressive Forum originated a new model in civic speaker organizations in Houston to deliver a larger audience and a higher quality experience in a theater rather than a hotel luncheon as with traditional speaker organizations. The Progressive Forum model is similar to a performing arts company by using the finest theaters, paying speaker fees to present the top intellectual stars, and marketing throughout the region. It offers convenient box office services through its website allowing ticket buyers to print tickets at their computer in addition to traditional phone sales.</p> <p>Founder and president, Randall R. Morton has owned Randall Morton International, Inc. for 34 years, an advertising and public relations agency whose clients have included leading oil equipment in the U.S., Japan, Mexico, and Europe. Morton created, produced, and hosted the Oilfield Breakfast Forum from 1994 to 2003, a another speaker platform which is still the largest in the oil industry. While earning a degree in government from Georgetown University in Washington, D.C., he served as an issue writer for the Democratic National Committee.</p>			</p>    			<br><br>",Houston,501 Texas Avenue
http://www.artshound.com/event/detail/441127179/First_Friday_Poetry_Reading_Carol_Louise_Munn,11/04/2011,"Always free, open to the public.",29.73634,First Friday Poetry Reading:  Carol Louise Munn,http://www.inprinthouston.org,713.521.2026,77006,http://www.artshound.com/sites/artshound.com/images/event/441127179/poetry-fun-200x200_medium.jpg,TX,houstonfirstfri@aol.com,-95.3985639,Inprint House,"Inprint's First Friday Poetry Reading Series presents Carol Louise Munn,&nbsp;Friday,&nbsp;November 4.</p> <p>Inprint is proud to serve as a host for the First Friday Poetry Reading Series. The First Friday Series is the oldest poetry series in Houston and has been held monthly at Inprint House, 1520 West Main,&nbsp; one block south of the Menil Collection, one block east of Mandell, in the Museum District of Houston, on the first Friday of each month since 1975.</p> <p>The series is coordinated by Robert Clark, who may be e-mailed at houstonfirstfri@aol.com . The featured poet is always followed by and open mike.</p>			</p>    			<br><br>",Houston,1520 W. Main
http://www.artshound.com/event/detail/10676/Sunday_Open_Mic_Poetry_and_music_at_Bohemeos,Ongoing,,29.734626,Sunday Open Mic Poetry (and music) at Bohemeo's,http://bohemeos.com/,713-923-4277,77023,http://www.artshound.com/sites/artshound.com/images/event/10676/mic2_medium.jpg,TX,,-95.331566,Bohemeo's,"Sundays are now Open Mic night at Bohemo's.  Every Sunday ""Poetry"" hosted by:  ""By Word of Mouth.""  <br> <br>All Poets! Come to Bohemo's, sign up when you come in, and then, when your name is called, come up and 'do your thing.'  Each poet reads or performs 1-5 pieces. <br><br>It's a very low key and relaxed, fun atmosphere.<br>			</p>    			<br><br>",Houston,708 Telephone Rd. Suite E
http://www.artshound.com/event/detail/441179151/GHPA_Walking_Tour_Old_Sixth_Ward_Walking_Tour,04/10/2011,$10 per person. $7 for students and GHPA members. Children 11 and under are admitted free. Reservations are not required.,29.765424,GHPA Walking Tour: Old Sixth Ward Walking Tour,http://www.ghpa.org/tours,713-216-5000,,http://www.artshound.com/sites/artshound.com/images/event/441179151/artshound_osw[1].jpgmain_medium.jpg,TX,,-95.3739002,Old Sixth Ward Community Park,"On the second Sunday of every month at 2 p.m. (6 p.m. June through September; there is no tour in December), GHPA presents a docent-guided walking tour of an architecturally and/or historically significant area of Houston.</p> <p>Sunday, April 10:&nbsp; Old Sixth Ward Walking Tour<br> Tickets go on sale at 1:30 p.m. in Old Sixth Ward Community Park. Tour begins at 2 p.m.</p> <p>Learn about one of Houston's first historic districts during Greater Houston Preservation Alliance's 90-minute guided walking tour of the Old Sixth Ward. In the late 1800s, skilled craftsmen built the neighborhood's small homes and decorated the houses with folk Victorian ornamentation. After decades of neglect, many of these houses have been restored and are again being used as family homes.</p> <p>Old Sixth Ward is listed on the National Register of Historic Places and is designated a City of Houston historic landmark.<br> <br> Please note, this is an exterior architectural tour only. The tour will not go inside any houses.</p> <p>Photo by David Bush.</p>			</p>    			<br><br>",Houston,1600 Lubbock at Trinity
