email,longitude,image,state,city,address,venue,to,description,latitude,from,moreInfoLink,title
,-80.149426,http://www.artscalendar.com/sites/artscalendar.com/images/event/440828790/mam1_medium.jpg,FL,Fort Lauderdale,201 Southwest 5th Avenue,Broward Center for the Performing Arts,07/24/2011,"A mother. A daughter. 3 possible dads. And a trip down the aisle you'll never forget! Over 32 million people all around the world have fallen in love with the characters, the story and the music that make MAMMA MIA! the ultimate feel-good show!</p> <p>Writer Catherine Johnson's sunny, funny tale unfolds on a Greek island paradise. On the eve of her wedding, a daughter's quest to discover the identity of her father brings 3 men from her mother's past back to the island they last visited 20 years ago. The story-telling magic of ABBA's timeless songs propels this enchanting tale of love, laughter and friendship, and every night everyone's having the time of their lives! With more productions playing internationally than any other musical, MAMMA MIA! is the World's No.1 Show!<br> &nbsp;</p>			</p>    			<br><br>",26.1193,07/19/2011,http://www.artscalendar.com/event/detail/440828790/Mamma_Mia,Mamma Mia
,-80.1399765,http://www.artscalendar.com/sites/artscalendar.com/images/event/440915537/goingfishing_medium.jpg,FL,Miami Beach,924 Lincoln Road,ArtCenter/ South Florida Vitrine Window Space,11/18/2011,"Come view the new drawings and paintings of artist, Stephanie Rodriguez called Monster Mash. Her series is a collection of drawings and paintings inspired by classic horror movies and literature. Located in the Vitrine Window Display, ArtCenter/ South Florida, 924 Lincoln Road, Miami Beach.</p>			</p>    			<br><br>",25.7905114,10/08/2010,http://www.artscalendar.com/event/detail/440915537/Monster_Mash_Art_of_the_Macabre,"Monster Mash, Art of the Macabre"
boxoffice@miamicityballet.org,-80.149426,http://www.artscalendar.com/sites/artscalendar.com/images/event/440910853/mc_rp_promethean_small_medium.jpg,FL,Fort Lauderdale,201 Southwest 5th Avenue,Broward Center for the Performing Arts,03/13/2011,"Program III spotlights Paul Taylor&rsquo;s Promethean Fire &ndash; a work that has been suggested as Taylor&rsquo;s response to 9/11. Set to Leopold Stokowski&rsquo;s magnificent orchestral transcriptions of Bach, it has been hailed as a masterpiece. Program III also includes Balanchine&rsquo;s high spirited Scotch Symphony and Tharp&rsquo;s jazzy Nine Sinatra Songs.</p>			</p>    			<br><br>",26.1193,03/11/2011,http://www.artscalendar.com/event/detail/440910853/Program_III,Program III
,-80.149426,http://www.artscalendar.com/sites/artscalendar.com/images/event/440921108/program_iii_medium.jpg,FL,Fort Lauderdale,201 Southwest 5th Avenue,Broward Center for the Performing Arts,03/13/2011,"Scotch Symphony (Choreography by Balanchine/Music by Mendelssohn) <br> With its lovely allusions to Romantic ballet, and its masterful deployment of Mendelssohn's rousing symphony, this ballet has been enthralling audiences for more than 50 years.</p> <p>Promethean Fire (Choreography by Taylor/Music by Bach) -- Company Premiere <br> Is this powerful transcendent piece, as has been suggested, Paul Taylor's response to 9/11? Promethean Fire explores a spectrum of human emotions surrounding a catastrophic event, but ultimately concludes with a sense of spiritual renewal and perseverance. Set to Leopold Stokowski's magnificent orchestral transcriptions of Bach, it has been hailed everywhere as a masterpiece. &quot;The best new dance I've seen in ages.&quot; (The Washington Post)</p> <p>Nine Sinatra Songs (Choreography by Tharp/Music by Arlen, Mercer, Cahn, et al.) <br> Perhaps Twyla Tharp's most popular work, Nine Sinatra Songs radiates glamour, excitement, passion, and fun as she flings her dancers at the best of Sinatra, from &quot;My Way&quot; to &quot;Something Stupid,&quot; exhibiting what one critic called her &quot;slithers, blind leaps, upsy-daisy lifts.&quot; One of MCB's biggest hits!</p>			</p>    			<br><br>",26.1193,03/11/2011,http://www.artscalendar.com/event/detail/440921108/Miami_City_Ballet_Program_III,Miami City Ballet - Program III
,-80.149426,http://www.artscalendar.com/sites/artscalendar.com/images/event/440921117/program_iv_medium.jpg,FL,Fort Lauderdale,201 Southwest 5th Avenue,Broward Center for the Performing Arts,05/01/2011,"Romeo and Juliet (Choreography by Cranko, Music by Prokofiev) -- Company Premiere <br> John Cranko's acclaimed full-evening version of the world's most famous love story is, according to The New York Times, &quot;Arguably the best dance treatment of Prokofiev's celebrated score.&quot; And Cranko's choreographic setting of William Shakespeare's classic is internationally acknowledged as one of the most important works in the history of ballet. An unforgettable ballet. A major event!</p>			</p>    			<br><br>",26.1193,04/29/2011,http://www.artscalendar.com/event/detail/440921117/Miami_City_Ballet_Program_IV,Miami City Ballet - Program IV
,-80.149426,http://www.artscalendar.com/sites/artscalendar.com/images/event/440921122/young_medium.jpg,FL,Fort Lauderdale,201 Southwest 5th Avenue,Broward Center for the Performing Arts,05/15/2011,"Arts Ballet Theatre of Florida, under the direction of Ballet Master Vladimir Issaev ends its season with a classical repertoire that only high quality dancers can perform.</p> <p>The repertoire includes the most famous classical Pas de Deux and neo-classical pieces by Vladimir Issaev and guest choreographers and international dancers. <br> &nbsp;</p>			</p>    			<br><br>",26.1193,05/15/2011,http://www.artscalendar.com/event/detail/440921122/International_Young_Dancers_Festival_,International Young Dancers Festival
,-80.147971,http://www.artscalendar.com/sites/artscalendar.com/images/event/440899024/imax_hubble3d02_medium.jpg,FL,Fort Lauderdale,401 Southwest Second Street,Museum of Discovery and Science,05/31/2011,"In Hubble 3D, audiences will be able to float in space alongside the astronauts as they perform the repairs and upgrades to the telescope, and then fly to the edge of the universe, through its first new images. Hubble&rsquo;s incredible legacy changes the way we see and think about the universe, and it is an honor to give people a chance to experience its breath-taking images in IMAX 3D. The IMAX 3D camera, which flew onboard the Space Shuttle Atlantis, captured stunning 3D images of the intricate spacewalks required to service the telescope during the most recent mission last May. Shot by the STS-125 astronauts, this intimate look at the complexities of repairing the telescope will put IMAX audiences right there along-side the spacewalking astronauts. Hubble 3D will combine this awe-inspiring IMAX footage with breathtaking up-close imagery of distant galaxies, the birth of stars and planets, and more - revealing the cosmos as never before. Hubble 3D has been generously sponsored locally by The Arthur F. and Alice E. Adams Foundation.</p>			</p>    			<br><br>",26.120993,09/03/2010,http://www.artscalendar.com/event/detail/440899024/HUBBLE_3D,HUBBLE 3D
,-80.147971,http://www.artscalendar.com/sites/artscalendar.com/images/event/440899025/arabia_poster_medium.jpg,FL,Fort Lauderdale,401 Southwest Second Street,Museum of Discovery and Science,05/31/2011,"Steeped in ancient history and unique customs not found anywhere else in the world, Arabia mystifies us, shimmering like a desert mirage. For more than 2,000 years, its people have flourished in one of the harshest environments on the planet. Yet little is known about its fascinating culture which has remained hidden from the West for far too long. Now, with the full force of IMAX&reg; 3D cinematography, Arabia takes viewers deep into the heart of this exotic land where they&rsquo;ll experience firsthand the mystique of Arabia both past and present. Like visitors on a magic carpet ride, audiences will discover the lost city of Madain Saleh and explore its ancient tombs; they will travel with a camel caravan along the early frankincense trade route; they will share in the lamp-lit warmth of a Bedouin family tent and travel back in time to the Islamic Golden Age when Arabian science and scholarship flourished; and they will survive a desert sandstorm and dive the coral reefs and ancient shipwrecks of the dazzling Red Sea.</p>			</p>    			<br><br>",26.120993,09/03/2010,http://www.artscalendar.com/event/detail/440899025/ARABIA_3D,ARABIA 3D
,-80.147971,http://www.artscalendar.com/sites/artscalendar.com/images/event/440899026/dinosaurs-3d_medium.jpg,FL,Fort Lauderdale,401 Southwest Second Street,Museum of Discovery and Science,05/31/2011,"Dinosaurs are among the most fascinating animals to have ever walked the Earth. We are captivated by their size and intrigued that they disappeared millions of years ago. Dinosaurs: Giants of Patagonia 3D will take a unique 3D journey to Patagonia in southern Argentina to discover the world of the largest known dinosaurs. Done in close collaboration with the foremost paleontologists, the film creates highly realistic computer generated 3D footage of the giant dinosaurs, Giganotosaurus and Argentinosaurus.</p>			</p>    			<br><br>",26.120993,09/03/2010,http://www.artscalendar.com/event/detail/440899026/DINOSAURS_GIANTS_OF_PATAGONIA_3D,DINOSAURS: GIANTS OF PATAGONIA 3D
,-80.104465,http://www.artscalendar.com/sites/artscalendar.com/images/event/440501961/articles_18_medium.jpg,FL,Fort Lauderdale,900 North Birch Road,Bonnet House Museum and Gardens,02/24/2011,"Experience this concert under the stars on the beautiful Bonnet House Estate with wine, canapes, coffee and dessert included in the price</p>			</p>    			<br><br>",26.135141,02/24/2011,http://www.artscalendar.com/event/detail/440501961/Young_Artist_Music_Series_Florida_Grand_Opera,Young Artist Music Series - Florida Grand Opera
,-80.149426,http://www.artscalendar.com/sites/artscalendar.com/images/event/440921101/turandot_medium.jpg,FL,Fort Lauderdale,201 Southwest 5th Avenue,Broward Center for the Performing Arts,02/24/2011,"Nessun dorma, have made Turandot more popular than ever. The story of the conversion of an ice princess through the power of love, placed in ancient Peking, provides the essential elements for grand opera - passion, dramatic tension, an exotic locale.</p> <p>Puccini gifts us with one glorious aria and ensemble after another. The richness of melody and the sumptuousness of the orchestral music are the stuff that creates opera fans for life.</p> <p>&nbsp;</p>			</p>    			<br><br>",26.1193,02/24/2011,http://www.artscalendar.com/event/detail/440921101/Turandot_Opera_International,Turandot - Opera International
,-80.1399765,http://www.artscalendar.com/sites/artscalendar.com/images/event/440915537/goingfishing_medium.jpg,FL,Miami Beach,924 Lincoln Road,ArtCenter/ South Florida Vitrine Window Space,11/18/2011,"Come view the new drawings and paintings of artist, Stephanie Rodriguez called Monster Mash. Her series is a collection of drawings and paintings inspired by classic horror movies and literature. Located in the Vitrine Window Display, ArtCenter/ South Florida, 924 Lincoln Road, Miami Beach.</p>			</p>    			<br><br>",25.7905114,10/08/2010,http://www.artscalendar.com/event/detail/440915537/Monster_Mash_Art_of_the_Macabre,"Monster Mash, Art of the Macabre"
,-80.236163,http://www.artscalendar.com/sites/artscalendar.com/images/event/440911683/scherperl_1_crop_medium.jpg,FL,Fort Lauderdale,3501 South West Davie Road,Bailey Concert Hall,02/26/2011,"The Broward Symphony Orchestra will be performing classical works under the baton of Zoe Zeniodi. Visit www.browardsymphony.com for more information.<br> <br> <br> <br> Saturday, February. 26th, 2011 at 8:00pm <br> <br> o Works to include &quot;Exultate Jubilate&quot; (Mozart) and world premiere of &quot;Through a glass darkly&quot; (Sleeper)<br> <br> &nbsp;</p>			</p>    			<br><br>",26.081211,02/26/2011,http://www.artscalendar.com/event/detail/440911683/Broward_Symphony_Orchestra,Broward Symphony Orchestra
,-80.2265545,http://www.artscalendar.com/sites/artscalendar.com/images/event/440921104/kurt_medium.jpg,FL,Fort Lauderdale,3100 Ray Ferrero Junior Boulevard,Rose and Alfred Miniaci Performing Arts Center,02/26/2011,"Kurt Peterson and Victoria Mallory first appeared on the Broadway stage in the summer of 1968 when they charmed the city with their poignant portrayals of 'Tony' and 'Maria' in the highly acclaimed Lincoln Center production of West Side Story.</p> <p>Join us as they take the stage performing Twilight Notes at the Rose and Alfred Miniaci Performing Arts Center at Nova Southeastern University. The concert will include songs and anecdotes from Peterson and Mallory's early years on Broadway in West Side Story, Follies, Dear World, A Little Night Music, Sondheim: A Musical Tribute and many others.</p> <p>VIP tickets include a post event reception which the artist will attend.</p> <p>&nbsp;</p>			</p>    			<br><br>",26.0695412,02/26/2011,http://www.artscalendar.com/event/detail/440921104/Kurt_Peterson_Victoria_Mallory,Kurt Peterson & Victoria Mallory
,-80.149426,http://www.artscalendar.com/sites/artscalendar.com/images/event/440921103/dan_medium.jpg,FL,Fort Lauderdale,201 Southwest 5th Avenue,Broward Center for the Performing Arts,02/26/2011,"ArtsUnited is proud to present sex advice columnist, author, journalist, pundit, and political humorist Dan Savage in &quot;Savage Love,&quot; as the finale performance of ArtExplosion 11 Int'l LGBT Arts Festival.</p> <p>Savage's sex advice column, &quot;Savage Love,&quot; first appeared in 1991, in the first issue of The Stranger, a Seattle news weekly. The once-a-week column is funny, informative, outrageous, and now syndicated to better alternative weeklies across America.</p> <p>Savage's frank discussion of sexuality, political insight, and cultural commentary has often been the subject of controversy, both with traditional conservatives and the &quot;gay establishment&quot;; but the humor and perspective with which it is delivered has made Savage a popular media pundit. Savage is currently a contributor to &quot;This American Life,&quot; an hour-long radio show, as well as a frequent contributor to Out magazine and a &quot;Real Time Real Reporter&quot; on HBO's Real Time with Bill Maher. The &quot;Savage Lovecast&quot; is a weekly audio podcast based on Savage's column.</p> <p>Savage is also the author of The Commitment: Love, Sex, Marriage, and My Family, Skipping Towards Gomorrah: The Seven Deadly Sins And The Pursuit Of Happiness In America, Savage Love: Straight Answers from America's Most Popular Sex Columnist, and The Kid: What Happened After My Boyfriend and I Decided to Go Get Pregnant. The latter book tells how Savage and his boyfriend adopted their son from his willing mother, a &quot;spare-changing gutter punk&quot; and is the inspiration for the upcoming musical from the producers of Avenue Q. <br> &nbsp;</p>			</p>    			<br><br>",26.1193,02/26/2011,http://www.artscalendar.com/event/detail/440921103/ArtExplosion_Finale_Starring_Dan_Savage,ArtExplosion Finale - Starring Dan Savage
,-80.1302541,http://www.artscalendar.com/sites/artscalendar.com/images/event/440614843/mandalaforweb.liora_medium.jpg,FL,Fort Lauderdale,1350 East Sunrise Boulevard,ArtServe,02/22/2012,"A painting class where you are free to work in any 2d media. Bring your own supplies, and prepare to explore your creativity, hone your technique, use of color, and composition. Prepare to stretch in different directions. Advanced students choosing to work on their own projects, with coaching and critique are welcome. A relaxed atmosphere focusing on the creative process, treating the artist soul gently. Beginners are welcome. All levels. Wednesdays, (ongoing) at Artserve. (please register in advance) 1:00 to 4:00 pm. Cost: &nbsp;$150. for 6 weeks Contact Liora: 954-583-8757 lioraart@aol.com</p>			</p>    			<br><br>",26.1371141,02/05/2010,http://www.artscalendar.com/event/detail/440614843/Painting_2D_open_media_demos_in_acrylic,Painting : 2D open media (demos in acrylic)
,-80.142496,http://www.artscalendar.com/sites/artscalendar.com/images/org/220000967/allmediahacc-postcarda_medium.jpg,FL,Hollywood,1770 Monroe Street,Hollywood Central Performing Arts Center,02/26/2011,"The Art and Culture Center of Hollywood offers private piano, guitar, and voice instruction for students of all ages. These one-on-one lessons give students the ability to progress at their own pace, allowing them to gain full understanding of musical techniques, notes, vocabulary and music appreciation. No prior experience required. Guitar and piano students that take 10 or more classes will be invited to participate in our Spring Recital.<br> <br> <br> <br> <br> <br> Classes take place at the Hollywood Central Performing Arts Center, 1770 Monroe Street (US-1 and Monroe) or other affiliated Center locations. <br> <br> <br> <br> <br> <br> Guitar and piano lessons: Children, teens and adults.<br> <br> <br> Voice lessons: Children and teens.<br> <br> <br> Lessons by appointment.</p>			</p>    			<br><br>",26.007848,10/02/2010,http://www.artscalendar.com/event/detail/440941965/Piano_Guitar_and_Voice_Private_Instruction_,"Piano, Guitar and Voice Private Instruction"
,-80.134567,http://www.artscalendar.com/sites/artscalendar.com/images/event/440921097/zero_medium.jpg,FL,Aventura,3385 NE 188th Street,Aventura Art and Cultural Center,02/27/2011,"Mazel Musicals, Inc. and the Broward Center for the Performing Arts present Zero Hour. Set in theatre legend Zero Mostel's painting studio on West 28th Street, a na&iuml;ve reporter attempts to interview the famously volatile artist, prompting an explosion of memory, humor, outrage and juicy backstage lore.</p> <p>Mostel is remembered for his comedic genius and his definitive roles, but in the 1950's, he was equally known for his place on the infamous Hollywood blacklist. Directed by three-time Oscar-nominated film star Piper Laurie, Jim Brochu's striking portrayal brings all of Mostel's swagger, ferocity, intelligence and fantastic wit back to the stage in this volcanic tour-de-force.<br> &nbsp;</p>			</p>    			<br><br>",25.949623,02/16/2011,http://www.artscalendar.com/event/detail/440921097/Zero_Hour,Zero Hour
,-80.136172,http://www.artscalendar.com/sites/artscalendar.com/images/placeholder.png,FL,Fort Lauderdale,707 Northeast Eighth Street,Broward Center for the Performing Arts  &gt; Parker Playhouse,02/27/2011,"It's a life lived out loud in this exhilarating new musical about &quot;The First Lady of Song,&quot; Ella Fitzgerald.</p> <p>This theatrical event weaves myth, memory and music as it tells the uplifting and poignant story of one of the greatest jazz/pop vocalists of 20th century music.</p> <p>It's 1966 and the fabled songstress is preparing for one of the most important concerts of her career. As she jams with the musicians (including famed trumpeter Louis Armstrong) and gets ready to meet the audience, Ella reflects on her life, her secrets and the love of music that made her soar. <br> &nbsp;</p>			</p>    			<br><br>",26.134246,02/24/2011,http://www.artscalendar.com/event/detail/440921102/Ella,Ella
tickets@pbopera.org,-80.061103,http://www.artscalendar.com/sites/artscalendar.com/images/event/440900529/fincosi_medium.jpg,FL,West Palm Beach,701 Okeechobee Boulevard,Kravis Center for the Performing Arts,02/28/2011,Two young men boast that their fiances will be faithful. Their cynical friend makes a bet that the women will stray. Mischief and hilarity ensue as the womens fidelity is put to the test.<br> <br> Sung in Italian with English Supertitles<br> <br> Fiordiligi: Sabina Cvilak (2/25 &amp; 2/27) / Caitlin Lynch (2/26 &amp; 2/28)<br> Dorabella: Jurgita Adamonyte (2/25 &amp; 2/27) / Patricia Risley (2/26 &amp; 2/28)<br> Ferrando: Norman Shankle (2/25 &amp; 2/27) /Joel Prieto (2/26 &amp; 2/28)<br> Guglielmo: David Adam Moore (2/25 &amp; 2/27) / Andrew Schroeder (2/26 &amp; 2/28)<br> Despina: Abigail Nims<br> Don Alfonso: Matteo Peirone<br> <br> Conductor: Gianluca Martinenghi<br> Director: Stephen Lawless</p>			</p>    			<br><br>,26.706872,02/25/2011,http://www.artscalendar.com/event/detail/440900529/COSI_FAN_TUTTE_by_WA_Mozart,COSI FAN TUTTE by W.A. Mozart
,-80.149426,http://www.artscalendar.com/sites/artscalendar.com/images/event/440921105/itz_medium.jpg,FL,Fort Lauderdale,201 Southwest 5th Avenue,Broward Center for the Performing Arts,02/28/2011,"See why the Toronto Star says, &quot;Itzhak Perlman wows the crowd... the applause was thunderous... for warmth of tone and generosity of spirit he remains without peer.&quot;</p> <p>The world falls in love with music when Itzhak Perlman takes up his violin. A superstar by any standard and a rarity in the classical field, Perlman has taken hold of the public imagination as few violin virtuosos ever have, bringing joy to millions with his playing. Beloved for his charm and humanity as well as his flawless technique, Perlman never fails to bring audiences to their feet. His adventurous repertory encompasses everything from the major classical works for the violin to some of the most challenging and exciting music of today. A master of baroque, classical, romantic and modern music, he also has lavished his intensely joyful string sounds on everything from the brave old world of klezmer to the limitless frontiers of jazz and beyond, with a mastery that moves classical music lovers and new audiences alike.</p> <p>Now, the 4-time Emmy and 15-time Grammy Award winner returns to the Broward Center stage as part of the Broward Center's 2010-11 Classical Series with a solo recital of audience favorites.<br> &nbsp;</p>			</p>    			<br><br>",26.1193,02/28/2011,http://www.artscalendar.com/event/detail/440921105/Itzhak_Perlman_,Itzhak Perlman
,-80.149426,http://www.artscalendar.com/sites/artscalendar.com/images/event/440921106/sima_medium.jpg,FL,Fort Lauderdale,201 Southwest 5th Avenue,Broward Center for the Performing Arts,03/03/2011,"Praised for &quot;powerful&quot; and &quot;heartfelt&quot; interpretations of classical and ethnic repertoire, the Sima Trio is quickly becoming one of the leading young trios of its generation. In this chamber series, the musicians will perform Miami's own composer extraordinaire Zwilich's Septet for Piano Trio and String Quartet. From contemporary to classic, the virtuosi turn toward Bach's Brandenburg Concerto No. 3, a kaleidoscope of Italian-influenced harmony and rhythm and Brahms's Sextet No. 2, one of the best-loved works in the chamber music repertoire.</p> <p>&nbsp;</p>			</p>    			<br><br>",26.1193,03/03/2011,http://www.artscalendar.com/event/detail/440921106/Sima_Trio_South_Florida_Symphony,Sima Trio - South Florida Symphony
,-80.140314,http://www.artscalendar.com/sites/artscalendar.com/images/event/440862076/ethan_medium.jpg,FL,Hollywood,1650 Harrison Street,Art and Culture Center of Hollywood,03/06/2011,"At age nine, Ethan is taking the entertainment world by storm with an amazing talent well beyond his years. The young pianist and composer seamlessly brings to life some of music&rsquo;s most well known classics and biggest hits from every era and genre, entertaining crowds with a repertoire that spans from Bach and Mozart to disco, jazz, pop, and rock songs. Witness the musical virtuosity of Ethan Bortnick as he delivers a trip through music&rsquo;s rich history and introduces some of his very own compositions, including the entertaining and inspiring stories behind his original songs. As motivating as they are entertaining, his concerts captivate both kids and adults while reminding the audience that &ldquo;anything is possible.&rdquo; This is a rare opportunity to experience a uniquely gifted musician and entertainer in a show that&rsquo;s magical and inspiring for all ages!</p>			</p>    			<br><br>",26.010378,03/05/2011,http://www.artscalendar.com/event/detail/440862076/Ethan_Bortnick_and_His_Musical_Time_Machine,Ethan Bortnick and His Musical Time Machine
,-80.149426,http://www.artscalendar.com/sites/artscalendar.com/images/event/440812895/billallredclassicjazzband_medium.jpg,FL,Fort Lauderdale,201 Southwest 5th Avenue,Broward Ctr for the Perf Arts Amaturo,03/09/2011,"Back by popular demand, the Bill Allred Classic Jazz Band is an incredible ensemble with a reputation for unbelievable power, musical fire, superb individual improvisation, soulful vocals and lots of good musical fun. Originating in Orlando and now in its 20th year, the band is featured at jazz festivals around the country and on numerous jazz cruises. Join Bill and the band for an incredible evening of music from New Orleans to Harlem.</p>			</p>    			<br><br>",26.1193,03/09/2011,http://www.artscalendar.com/event/detail/440812895/From_Basin_Street_to_the_Big_Bands_The_Bill_Allred_Classic_Jazz_Band,From Basin Street to the Big Bands - The Bill Allred Classic Jazz Band
,-80.2265545,http://www.artscalendar.com/sites/artscalendar.com/images/event/440921109/we_four_medium.jpg,FL,Fort Lauderdale,3100 Ray Ferrero Junior Boulevard,Rose and Alfred Miniaci Performing Arts Center,03/12/2011,"We Four is a new band of veteran New York jazz players, all of whom feel a special connection to John Coltrane. The band is composed of tenor saxophonist Javon Jackson, pianist Mulgrew Miller, bassist Peter Washington and drummer Jimmy Cobb. The repertoire will be a jazz lover's delight from that hard-swinging era when so many standards and bluesy compositions were arranged and played so craftily. No band can do it better than this one. <br> &nbsp;</p>			</p>    			<br><br>",26.0695412,03/12/2011,http://www.artscalendar.com/event/detail/440921109/We_Four_Celebrating_John_Coltrane_,We Four - Celebrating John Coltrane
,-80.149426,http://www.artscalendar.com/sites/artscalendar.com/images/event/440921110/valli_medium.jpg,FL,Fort Lauderdale,201 Southwest 5th Avenue,Broward Center for the Performing Arts,03/15/2011,"The Original Jersey Boy. 1967...Frankie Valli &amp; The Four Seasons, with their traditional Italian-American sound, rise to superstar status with nineteen top ten hits &amp; over one hundred million records sold.</p>			</p>    			<br><br>",26.1193,03/15/2011,http://www.artscalendar.com/event/detail/440921110/A_Tribute_To_Frankie_Valli_Florida_Sunshine_Pops,A Tribute To Frankie Valli - Florida Sunshine Pops
,-80.149426,http://www.artscalendar.com/sites/artscalendar.com/images/event/440828810/sir_j_medium.jpg,FL,Fort Lauderdale,201 Southwest 5th Avenue,Broward Center for the Performing Arts,03/17/2011,"One of the world's most beloved classical artists, Sir James Galway brings his magic flute to the Broward Center for an intimate evening of classic flute concertos and highlights from a selection of his favorite pieces looking back over his long, distinguished career.</p> <p>Regarded as both a supreme interpreter of the classical flute repertoire and a consummate entertainer whose appeal crosses all musical boundaries, James Galway has earned both runaway popularity and critical respect. His sparkling stage personality coupled with his extensive touring, frequent television appearances and more than 30 million albums sold date have endeared him to millions of fans worldwide. Don't miss a chance to enjoy the Grammy-award winning flautists perform masterworks and modern-day favorites when he appears in a special concert recital for one night only.<br> &nbsp;</p> <p>Generously underwritten by Micki and Bernie Peck<br> &nbsp;</p>			</p>    			<br><br>",26.1193,03/17/2011,http://www.artscalendar.com/event/detail/440828810/Sir_James_Galway_,Sir James Galway
,-80.136172,http://www.artscalendar.com/sites/artscalendar.com/images/event/440921112/naturally_medium.jpg,FL,Fort Lauderdale,707 Northeast Eighth Street,Broward Center for the Performing Arts  &gt; Parker Playhouse,03/18/2011,"Naturally 7 gives a stunning performance of what they call &quot;vocal play&quot; -- a cappella music that includes uncanny imitations of electric instruments.</p> <p>The distinction between vocal and instrumental falls away during their spiritually influenced set of hip-hop and R&amp;B-tinged covers that include a radical reworking of Phil Collins' In the Air Tonight, renditions of music by Simon and Garfunkel and some of their own hits and gospel remakes!</p> <p>As the opening act for Michael Buble's 2010 Tour, Naturally 7 was met with standing ovations in Europe, the U.K, Canada, Australia and the US.<br> &nbsp;</p>			</p>    			<br><br>",26.134246,03/18/2011,http://www.artscalendar.com/event/detail/440921112/Naturally_7,Naturally 7
,-80.149426,http://www.artscalendar.com/sites/artscalendar.com/images/event/440921114/romantic_medium.jpg,FL,Fort Lauderdale,201 Southwest 5th Avenue,Broward Center for the Performing Arts,03/22/2011,"This romantic evening features Enrique Graf performing Beethoven's Piano Concerto No. 4. Graf was born in Montevideo, Uruguay, and is now an American citizen. He started studying piano at the age of four with his mother. After winning all of the national competitions in Uruguay, he came to the Peabody Conservatory of the Johns Hopkins University to study with Leon Fleisher. Other compositions on the program include Bizet L'Arlesienne Suite No. 1, Glazunov Selections from the Raymonda Ballet and von Weber's Invitation to the Dance.</p>			</p>    			<br><br>",26.1193,03/22/2011,http://www.artscalendar.com/event/detail/440921114/Romantic_Masterpieces,Romantic Masterpieces
,-80.104465,http://www.artscalendar.com/sites/artscalendar.com/images/org/220002243/bonnet_medium.jpg,FL,Fort Lauderdale,900 North Birch Road,Bonnet House Museum and Gardens,03/24/2011,"Experience this concert under the stars on the beautiful Bonnet House Estate with wine, canapes, coffee and dessert included in the price</p>			</p>    			<br><br>",26.135141,03/24/2011,http://www.artscalendar.com/event/detail/440476274/Young_Artist_Music_Series_Frost_School_of_Music,Young Artist Music Series - Frost School of Music
,-80.149426,http://www.artscalendar.com/sites/artscalendar.com/images/event/440828809/madam_medium.jpg,FL,Fort Lauderdale,201 Southwest 5th Avenue,Broward Center for the Performing Arts,03/24/2011,"Japan, early twentieth century. On a flowering terrace above Nagasaki harbor, U.S. Navy Lieutenant B. F. Pinkerton inspects the house he has leased from a marriage broker, Goro, who has just procured him three servants and a geisha wife, Cio-Cio-San, known as Madama Butterfly.<br> <br> <br> &nbsp;</p>			</p>    			<br><br>",26.1193,03/24/2011,http://www.artscalendar.com/event/detail/440828809/Madama_Butterfly,Madama Butterfly
tickets@pbopera.org,-80.061103,http://www.artscalendar.com/sites/artscalendar.com/images/event/440900531/fintosca_medium.jpg,FL,West Palm Beach,701 Okeechobee Boulevard,Kravis Center for the Performing Arts,03/28/2011,"Don't miss Puccini&rsquo;s timeless drama about an idealistic artist, a celebrated diva, and a corrupt police chief entangled in a web of lust, politics, and violence.<br> <br> Sung in Italian with English Supertitles<br> <br> Tosca: Chiara Taigi (3/25 &amp; 3/27) / Tiffany Abban (3/26 &amp; 3/28)<br> Cavaradossi: Riccardo Massi (3/25 &amp; 3/27) / Warren Mok (3/26 &amp; 3/28)<br> Scarpia: Claudio Sgura (3/25 &amp; 3/27)<br> Angelotti: TBD <br> Sacristan: Matteo Peirone<br> <br> Conductor: Bruno Aprea<br> Director: Massimo Gasparon</p>			</p>    			<br><br>",26.706872,03/25/2011,http://www.artscalendar.com/event/detail/440900531/TOSCA_by_Giacomo_Puccini,TOSCA by Giacomo Puccini
,-80.134567,http://www.artscalendar.com/sites/artscalendar.com/images/event/440828805/neil_medium.jpg,FL,Aventura,3385 NE 188th Street,Aventura Art and Cultural Center,04/02/2011,"Rob Garett has headlined at Caesar's Palace, the Sands Hotel and the Tropicana in Las Vegas. He has performed all over the world from London, England to Oslo, Norway and now he is coming to the Aventura Arts &amp; Cultural Center.</p> <p>4/2/2011<br> Aventura Arts &amp; Cultural Ctr<br> &nbsp;</p>			</p>    			<br><br>",25.949623,04/02/2011,http://www.artscalendar.com/event/detail/440828805/Rob_Garett_King_of_Diamonds_A_Neil_Diamond_Tribute_Concert_,"Rob Garett ""King of Diamonds"" - A Neil Diamond Tribute Concert"
,-80.104465,http://www.artscalendar.com/sites/artscalendar.com/images/event/440476268/music_pic_medium.jpg,FL,Fort Lauderdale,900 North Birch Road,Bonnet House Museum and Gardens,04/07/2011,"Experience this concert under the stars on the beautiful Bonnet House Estate with wine, canapes, coffee and dessert included in the price</p>			</p>    			<br><br>",26.135141,04/07/2011,http://www.artscalendar.com/event/detail/440476268/Young_Artist_Music_Series_Florida_Atlantic_University_Department_of_Music,Young Artist Music Series - Florida Atlantic University Department of Music
