moreInfo,eventDate,place,phone,imageLogo,description,price,address,name
http://www.sfstation.com/goat-festival-e862291,Sat Apr 17,Ferry Plaza Farmer's Market,,http://www.sfstation.com/images/ev/91/862291a_tn220x220.jpg,"10 - 11	<br />The Goat Girls (Jennifer Bice of Redwood Hill Farm and Creamery, Laura Howard of Laloos Goats Milk Ice Cream, and Mary Keehn of Cypress Grove Chevre), founders of Promote the Goat will give a talk about goat milk and all the different ways to use it.<br /><br />After their talk, the Goat Girls will have an education table with info and samples of goat milk products. CUESA will also have a guide to goat cheeses found in the market with samples.<br /><br />11:00	Seasonal Cooking Demonstration<br /> 	Mark Dommen, One Market<br />11:45	Seasonal Cooking Demonstration and Book Signing<br /> 	Maggie Foard author of Goat Cheese<br />12:30	 Book talk, interview, and book signing<br /> 	<br />Gordon Edgar author of Cheesemonger: A Life on the Wedge",,"One Ferry Building	       	      San Francisco, CA  	      94105",Goat Festival
http://www.sfstation.com/bayside-senses-fail-e992101,Thu Nov 4,Regency Ballroom,,http://www.sfstation.com,"Don't be misled by the title of Bayside's new album, The Walking Wounded. The overall theme of this Long Island band's fourth release on Victory Records is not one of cynicism, pessimism and negativity. Rather, it's about overcoming the emotional and physical scars in life. &quot;What we mean by 'Walking Wounded' is to reflect on all kinds of survivors, not necessarily what we survived,&quot; singer guitarist Anthony Raneri explains. &quot;Everybody gets wounded at some point or another as they go through life. Most of this record is about keeping your head up and getting through tough situations. Everybody has to get over being wounded.&quot;<br /><br />Bayside certainly has. A van accident while on tour took the life of drummer John &quot;Beatz&quot; Holohan. While bassist Nick Ghanberian recovered, Anthony Raneri and guitarist Jack O'Shea finished the tour as an acoustic duo, which led to the recording of Bayside Acoustic, with guest Josh Caterer of The Smoking Popes. Once drummer Chris Guglielmo joined the fold, Raneri refocused his energies back on the music. &quot;I really wanted to step it up,&quot; he says. &quot;So I listened to everything from Broadway tunes to classical music, and I noticed how much thought goes into all this music. I wanted to try my hand at creating all the extreme highs and lows, with lots of changes in the songs, instead of just churning out quick-to-the-point pop songs. Certainly some of those songs are on the record, too, but I definitely wanted to bust out creatively, too.&quot;<br /><br />Here's what you've been missing if you haven't caught onto Bayside yet: &quot;I feel like our first record had a very morbid outlook on life,&quot; he says. &quot;The second record was more about looking into yourself, figuring out why everything is morbid and why such things are happening. This record is the next progression in the story of our lives. We already figured out what went wrong and why. Now it's about discovering what makes you happy, then going out and doing it.&quot;<br /><br />Time heals all wounds, and The Walking Wounded is the perfect time to catch Bayside at their best.",$16 - $18,"1290 Sutter Street	       	      San Francisco, CA  	      94109","Bayside, Senses Fail"
http://www.sfstation.com/peabody-trio-e995131,Sun Nov 7,SFSU McKenna Theater,415.338.2467,http://www.sfstation.com,"Program: Gubaidulina: Dancer on a Tightrope; Mendelssohn: Trio in D minor; Schnittke: Stille Musik; and Brahms: Trio in C major, Op. 87<br /><br />Since winning the Naumburg Chamber Music Award in 1989, this trio has established itself as an important presence in the chamber music world as vivid interpreters of the classics of the repertoire, advocates for new music and dedicated teachers and mentors to a generation of young musicians. The Peabody Trio brings to its music making what the Washington Post calls the romantic fervor of the 20th century greats.<br /><br />Bringing Bay Area audiences the worlds finest chamber music since 1955, the Morrison Artists Series at San Francisco State University is indispensable, the San Francisco Chronicle writes. Led by Artistic Director Ronald Caltabiano, the series presents six free performances each year by acclaimed ensembles.",,"1600 Holloway Ave	       	      San Francisco, CA  	      94132",Peabody Trio
http://www.sfstation.com/circa-survive-e992111,Sun Nov 7,Regency Ballroom,,http://www.sfstation.com,"Circa Survive met at the Burning Man Festival one and one half years ago, at which point, they danced the good times dance. We love the night life. We like to boogie. Some of us like to eat jazz and listen to biscuits while others choose to jump rope in the nude. Our record has been born. It's a girl. Buy it. Check it out chickadee and please bring cake to these shows cause it's a party.",$16.50 - $20,"1290 Sutter Street	       	      San Francisco, CA  	      94109",Circa Survive
http://www.sfstation.com/ghostface-killah-e992281,Thu Nov 11,Slim's,,http://www.sfstation.com,"Whos gonna take the weight? In these days and timesthe last daysfor a multitude of reasons, this is the question at hand. And, if ever there was any doubt, the answer is, of course, none other than Ghostface Killah. Armed with his latest heat rock of an album, &quot;Ghostdini the Wizard of Poetry,&quot; the broad shouldered Ghost stands ready and willing to carry the Wu Tangs burden and return rap to its proper course.<br /><br />And who better to kick the truth to the young black youth, than Ghost, an artist more universally accepted than American Express. I know that niggas got love for me, he says. Where ever I go, up north, down south, out west, niggas show me love, because they respect me as a true artist.&quot; In an industry of swagger jackers and copy cats Ghost has always stood for integrity and innovation and his unique wordplay and unparalleled taste in beats has been demonstrated on each of his solo albums, as well as his contributions to the Wu Tang Clan albums, and perhaps most notably Raekwons lauded classic, &quot;Only Built For Cuban Linx.&quot; It used to be all about originality and flipping new words, he says. Now you got niggas all using the same words, but I come from that Slick Rick era, that Biz Markie era when everybody had to sound different, so my sound aint like anybody else.<br /><br />Indeed, born and raised in Staten Islands infamous Stapleton project, Ghost, born Dennis Coles 39 years ago, has always been a pioneer, even within his own crew. Though its said that when Wu Tang Clan formed like Voltron in 1992 that RZA was the head, undoubtedly Ghostface was the body. When RZA decided to form the Wu Tang I was the one that knew everyone, he says, So I was the link that brought everyone together and thats why I was an executive producer on 36 Chambers. That album would go on to go 3 times platinum and change the face of rap music.<br /><br />While hip hop stays an ever changing creative environment, over 15 years deep in the game Ghost remains one of the genres few immovable, revered creators. As it always has, its this attention to detail which will set Ghostface apart as he puts rap on his back and, true to his superhero moniker, saves the day.",$22,"333 11th Street	       	      San Francisco, CA  	      94103",Ghostface Killah
http://www.sfstation.com/doomtree-w-p-o-s-e992291,Fri Nov 12,Slim's,,http://www.sfstation.com,"Doomtree's Wings and Teeth Tour is the first tour to feature every member of the Doomtree crew. Over three hours of music, solo performances and and an all crew set to end the night!<br /><br />Doomtree is a record label. Doomtree is a rap crew. Doomtree is a family. Over the past five years Doomtree has become one of the most highly regarded hip-hop collectives in the Midwest, thanks to their innovative recordings, explosive live shows, and tireless work ethic. By combining the blueprint of hip hop with the DIY ethos of punk and a slew of disparate artistic and musical influences, Doomtree has won the favor of a broad range of audiences. They are as likely to find fans at indie rock shows as they are at rap shows or basement dance parties. In the past several years the collective has grown to include the lyrical and production talents of more than a dozen core members. The members of Doomtree come from a wide variety of backgrounds and musical interests, but join together to create some of the most forward-thinking beats and rhymes this side of 1987.",$15,"333 11th Street	       	      San Francisco, CA  	      94103",Doomtree w/ P.O.S.
http://www.sfstation.com/mayday-parade-e992121,Fri Nov 12,Regency Ballroom,,http://www.sfstation.com,"It is not even past noon and yet the hot sun is already torturing the hundreds of cars parked outside of the Warped Tour gates in Denver. The seemingly endless line is just about inside which means only one thing for the Tallahassee, Florida based quintet known as Mayday Parade: about ten hours of absolutely nothing to do but wait. They already spent the last few hours walking up and down the line of kids at the entrance making new friends, and more importantly new fans. When the show finally ends later that evening the boys will once again strap on their book bags full of cds and talk to anyone and everyone they can find. &quot;The hardest part was the waiting. Most of the time our van would be blocked in and there was nowhere to go,&quot; says guitarist Brooks Betts. &quot;It was too hot to sleep and except for a couple of times, we couldn't even get into the show.&quot; Their patience was certainly rewarded. By the conclusion of the 2006 Vans Warped Tour Mayday Parade made 10,000 new fans without playing a single show.<br /><br />The band formed in the winter of 2005 when two local Tallahassee bands, Defining Moment and Kid Named Chicago, decided to merge. The still unnamed collection of Derek Sanders, Alex Garcia, Jake Bundrick, Jeremy Lenzo, and Brooks Betts entered the studio with producer Lee Dyess and took under a week to finish their debut EP, &quot;Tales Told by Dead Friends.&quot; While in the studio the band settled on the name Mayday Parade. As a band they would spend a lot of time climbing onto the rooftops in Tallahassee, especially when the winter parade was going on downtown. Alex, who was a fan of the word Mayday, made the suggestion that they name the band Mayday Parade in an effort to remember their time spent watching the hometown parades together from the rooftops. Everyone loved the idea and the name stuck.<br /><br />Their hardwork and dedication was finally rewarded in the fall of 2006 when Mayday Parade signed with California based Fearless Records. &quot;The dream had finally come true,&quot; remembers Brooks. &quot;It was like reaching the final step at the top of a very long set of stairs. And Fearless believed in us and admired what we had accomplished on our own.&quot;<br /><br />Now at the point of selling over 20,000 copies of the EP, Mayday was ready to get back into the studio. In January and February of 2007 the band entered the studio with producers Zack Odom and Kenneth Mount (Cartel, All Time Low) and the tracks were mixed by Mark Needham (My Chemical Romance, The Academy Is). The new record, entitled &quot;A Lesson in Romantics,&quot; showcases the bands maturity and growth. The songs are much deeper and more powerful than those on the EP but still have that irresistible catchiness that made thousands of people fall in love with the band to begin with. Look for the record on its release date July 10, 2007 and also keep an eye out for some of their songs on the new Hot Topic / MySpace sampler and Punk Goes Acoustic 2.<br /><br />Mayday Parade will not leave your stereo. Once the honesty of their lyrics and the power of their music enters your head, not only will it be stuck there for days, but you will find yourself making strides to keep it there intentionally.",$18,"1290 Sutter Street	       	      San Francisco, CA  	      94109",Mayday Parade
http://www.sfstation.com/waltzing-in-appalachia-e956571,Mon Nov 15 - Sun Nov 21,Herbst Theatre,,http://www.sfstation.com/images/ev/71/956571a_tn220x220.jpg,"Markc O'Connor is an American bluegrass, country and classical fiddler, composer, music teacher and the New Century Chamber Orchestra's 2010-2011 Featured Composer and soloist.<br /><br />His studies of a wide variety of uniquely American musical styles have helped him form his own unique style that he calls &quot;a new American Classical music.&quot; He has a style that is all his own and &quot;Waltzing in Appalachia&quot; will provide the audience with their first foray into the world of O'Connor.",$29 - $49,"401 Van Ness Ave.	       	      San Francisco, CA  	      94102",Waltzing in Appalachia
http://www.sfstation.com/margot-at-the-nuclear-so-and-sos-e992661,Tue Nov 16,Great American Music Hall (GAMH),,http://www.sfstation.com,"The dreamy, bittersweet world of Margot &amp; the Nuclear So and So's is the brainchild of singer/songwriter Richard Edwards, who formed the eight-piece indie rock collective in his native Indianapolis. Named after the Margot Tenenbaum character in Wes Anderson's sophisticated comedy The Royal Tenenbaums, the band took root in 2004, when Edwards decided to flesh out his scenic chamber pop sound with help from Andy Fry (guitar), Jesse Lee (cello), Emily Watkins (piano), Hubert Glover (trumpet), Chris Fry (drums), Casey Tennis (drums/percussion), and Tyler Watkins (bass).",$16,"859 O'Farrell Street	       	      San Francisco, CA  	      94109",Margot @ The Nuclear So &amp; So's
http://www.sfstation.com/basia-e999291,Fri Nov 19,Bimbo's 365 Club,415.474.0365,http://www.sfstation.com,"Polish vocalist, Basia, launched her solo career in 1987 after many successful years with the pop band Matt Bianco. Supported by the singles &quot;New Day for You&quot; and &quot;Time and Tide,&quot; her debut solo album became a platinum-selling hit in Europe and America. Her jazz-pop versatility continued to excel on future albums and she earned more hits with &quot;Cruising for Bruising&quot;, Promises, and Drunk On Love. Basia fuses stick-in-your-head-for-days melodies with complex arrangements that dont overshadow the heartfelt lyrics or stunning instrumentation. Her fifth solo album, &quot;It's That Girl Again&quot;, was released last year.",$32,"1025 Columbus Avenue 	       	      San Francisco, CA  	      94133",Basia
http://www.sfstation.com/bad-religion-w-bouncing-souls-e992131,Fri Nov 19,Regency Ballroom,,http://www.sfstation.com,"In a world ruled increasingly by superstition and intolerance, Bad Religion's rousing wall-of-sound punk seems about as necessary now as ever before. It is the impassioned sound of reason, anthems of a bittersweet idealism and a guarded hope set to propulsive guitars and charging drumbeats. And while most groups with even half the artistic output have long ago morphed into stylistic self parody, Bad Religion is currently surging forward with a renewed creative intensity. Their fourteenth album, entitled New Maps of Hell, is both a nod to the band's defiant past and an undeniable step forward in the evolution of a genre they helped to define. While many of the new songs are as brutally fast and unflinchingly heartfelt as anything the band has done before, the record is also filled with unexpected sounds, inventive rhythms and lush pop choruses.",$25 - $27,"1290 Sutter Street	       	      San Francisco, CA  	      94109",Bad Religion w/ Bouncing Souls
http://www.sfstation.com/waltzing-in-appalachia-e956571,Mon Nov 15 - Sun Nov 21,Herbst Theatre,,http://www.sfstation.com/images/ev/71/956571a_tn220x220.jpg,"Markc O'Connor is an American bluegrass, country and classical fiddler, composer, music teacher and the New Century Chamber Orchestra's 2010-2011 Featured Composer and soloist.<br /><br />His studies of a wide variety of uniquely American musical styles have helped him form his own unique style that he calls &quot;a new American Classical music.&quot; He has a style that is all his own and &quot;Waltzing in Appalachia&quot; will provide the audience with their first foray into the world of O'Connor.",$29 - $49,"401 Van Ness Ave.	       	      San Francisco, CA  	      94102",Waltzing in Appalachia
http://www.sfstation.com/the-dropout-boogie-tour-featuring-the-black-angels-and-black-mountain-e977621,Fri Nov 26,The Fillmore,,http://www.sfstation.com,"Formed in May 2004 in Austin, TX, The Black Angels' psychedelically induced rock n' roll evokes the spirit of the 1960's while awakening the heavy droning rhythms inspired by The Velvet Underground. Picture a red moonlit night, deep in the heart of Texas, with the ghosts of Nico and Timothy Leary being called back from the dead to guide you on a journey through Heaven &amp; Hell and back again.<br /><br />The Black Angels are marching forward into battle for your souls.",,"1805 Geary Blvd.	       	      San Francisco, CA  	      94115",The Dropout Boogie Tour featuring the Black Angels &amp; Black Mountain
http://www.sfstation.com/soulfly-w-straight-line-stitch-e992301,Sun Nov 28,Slim's,,http://www.sfstation.com,"Soulfly's seventh album, Omen, stands steeped in tradition.<br /><br />Frontman Max Cavalera fuels Omen with the same blood, fire and spirit that made him a genre icon with Sepultura, Soulfly and Cavalera Conspiracy. Following the warpath left by 2008's critically acclaimed Conquer, Omen is a sign of Soulfly becoming an even fiercer, fierier and more furious metallic monster, seven albums into their storied career. Various Soulfly traditions remain upheld over the course of the album's 11 tracks. Max's unmistakable vocals and riffs work in tandem for the ultimate aural assault. Marc Rizzo tears through throat-slitting leads, while still making room to groove on &quot;Lethal Injection.&quot; Bobby Burns' bass rumbles and roars as Joe Nunez commences pure percussive pummeling on the likes of teeth-gnashing opener &quot;Bloodbath and Beyond.&quot;<br /><br />Max and Co. simply don't stop.<br /><br />Six records and countless sold out shows across the world have paved the path for Omen. For Max, his latest Soulfly offering is the culmination of over a decade of growth. He explains, &quot;We entered a heavier and more aggressive phase with Dark Ages and Conquer. Omen is really violent in terms of the lyrics and the music. I think this record brings fans closer to Soulfly than ever before. It's got every element that people loved from the last two albums. It's all there, but it goes beyond that. People that liked Conquer are going to love Omen because there are a couple more surprises.&quot;<br />Some of those surprises come in the form of very special guest appearances. In the past, Max has collaborated with everyone from Slipknot's Corey Taylor and Slayer's Tom Araya to Deftones' Chino Moreno and Sean Lennon. He's opted for two more genre luminaries this time around. On &quot;Rise of the Fallen,&quot; Max trades schizophrenic vocal tirades with Dillinger Escape Plan's Greg Puciato.<br /><br />&quot;I met with Greg during a Deftones show in LA,&quot; says Max. &quot;I told him that he should drop by the studio if he wanted to sing something. He loved the song from the beginning, but he told me he wanted to make it epic. Greg did the chaotic, high-pitched, Dillinger Escape Plan vocals, but he also did some melodic vocals at the end that gave the track another dimension. The song blows me away, and it continues the tradition of Soulfly collaborations.&quot;<br /><br />Meanwhile, for &quot;Lethal Injection,&quot; Max enlisted the help of an old friend, Prong's Tommy Victor. Max said, &quot;Tommy did a killer job on the vocals. I've loved Prong since the early days. Prong was part of a Pantera tour Sepultura did. It's really cool that he's on this record now.&quot;<br /><br />Most bands slow down with agenot Soulfly. Seven records in and they still create chaos better than anyone in this century. &quot;Violence runs on all the tracks,&quot; offers Max. &quot;Murder is this record's state of mindfrom 'Bloodbath and Beyond' to 'Jeffrey Dahmer.' It's a really violent album. I always wanted to write a song about a serial killer. This was my chance. 'Jeffrey Dahmer' has such a catchy chorus mentioning his name, and I can hear people singing that. Omen mostly came out of every day experience though. Omen is a mysterious name, and it can relate to a lot of different things. From the whole time we were in the studio, I knew the album was going to be called Omen.&quot;<br />Max recorded with producer Logan Mader [Cavalera Conspiracy, Gojira, Devildriver] at Edge of the Earth Studios in Hollywood. He entered Edge of the Earth with ten riffs and emerged with an explosive metal masterpiece. They didn't waste any time commencing destruction either, and the first track proves that. &quot;'Bloodbath and Beyond' is almost like a hardcore song. It could've been an Agnostic Front song. From the first note, you know it's on. The beating starts at the beginning. There's no intro. The vocals, guitars and everything hit you at once, Max explains.<br /><br />A really special collaboration also happened with Max's sons. As B-Sides, Soulfly re-recorded Sepultura classic &quot;Refuse/Resist&quot; with Zyon Cavalera and Excel's &quot;Your Life, My Life&quot; with Igor Cavalera (his son, not his brother!) playing drums. &quot;It was cool to record the B-Sides with my kids. Zyon's heartbeat actually opens the original Sepultura recording, on Chaos A.D.. Now he got to record the song with me! Igor plays on an Excel cover that he picked. We always have my family involved on the albums, and this just takes it to the next level, he said.<br />Continuing another legacy, Max takes listeners into different territory again on &quot;Soulfly 7.&quot; He continues, &quot;This 'Soulfly' song came out really easily. I love what Marc did. It's almost like Jimi Hendrix-meets-U2-meets-The-Police. It stands out from the rest of the record because it's so clean. Everything else is really heavy and distorted. This has really clean guitars so it jumps out at you.&quot; It's another heavy psychedelic journey that's both spiritual and strangely soothing.<br /><br />Marc's six-string experimentation also led to a unique solo on &quot;Rise of the Fallen&quot; and a pensive acoustic outro on &quot;Mega-Doom.&quot; Max lauds him saying, &quot;Marc is such an exciting guitar player. He blew me away again. Marc came up with crazy, electronic sounds. He makes the guitar sound like a computer or a cell phone. It's a bit influenced by Rage Against the Machine. The album is split between those noises and some incredible melodic solos. Marc really outdid himself on Omen.&quot;<br />All around, Omen functions as portent for Soulfly's future by drawing upon their past. &quot;This is Soulfly's seventh album. With Sepultura, I only did six albums. Soulfly survived the times. It survived the crisis. After it took off with the first record, I never stopped or looked back. I just kept going. We're going to the future with Omen. Metal is still alive and kicking. Because you get older, it doesn't mean you need to get boring. The older I get, the more psycho I get. The albums get heavier and more aggressive. That's the message of Omen. Music is all I know how to do. It's all I like to do. This album just reaffirms that I can keep rocking.&quot;<br /><br />Omen signals a new chapter for Soulfly and heavy metal.",$26,"333 11th Street	       	      San Francisco, CA  	      94103",Soulfly w/ Straight Line Stitch
http://www.sfstation.com/grinderman-e991331,Mon Nov 29,The Warfield,,http://www.sfstation.com,"&quot;A CUSTARD-COLOURED SUPER-DREAM OF ALI MCGRAW AND STEVE MCQUEEN&quot;<br /><br />In 2007, the four members of Grinderman released their self-titled debut album. On 13th September 2010, the Grinderman saga continues with the release of Grinderman 2, their all-new studio album on Mute.<br /><br />The first thing that hits you about Grinderman 2 is that you've never heard anything like it. Ever. The debut album did its job. It defined the band. It marked a clear contrast with Nick Cave &amp; The Bad Seeds. Nick, Warren, Martyn &amp; Jim forged a distinctly different way of working together. They cast off musical baggage, shrugged off accepted wisdom, and tested pre-conceptions about who they were as musicians. In the process, they took to the Bad Seeds hallowed legacy with a baseball bat.<br /><br />&quot;HERE COME THE WOLFMAN! THE ABOMINABLE SNOWMAN!&quot;<br /><br />Their new album, Grinderman 2 combines the structured invention of their live performance and the unrestrained free-for-all of their studio improvisation. But these guys also know something about the art of writing songs. Grinderman 2 bears the hallmark of its rapturously received predecessor, yet is more open-ended in its structure, more far-reaching in its scope, and gloriously lost in its own transports of noise and rhythm.<br /><br />&quot;TRY NOT TO WAKE THE EXECUTIONER&quot;<br /><br />2009 was an exceptionally busy year for all the individual members of Grinderman and Grinderman 2 became a very on-and-off-again affair that extended over the course of several months. Despite outside delays, whenever Grinderman did manage to assemble in the studio, they worked at their now legendary full-tilt pace. Their interpersonal chemistry and work ethic is exemplary. They enjoy playing together, and simply roll up their sleeves and go about it in a vigorous no-nonsense manner.<br /><br />The initial process of recording, improvising, and trying anything once, was the same as on the first album. Over twenty hours of raw spontaneous music were logged in the inaugural five-day songwriting period. Grinderman filtered the results, refining them through demos, and fleshing them out as songs. The upshot of the procedure is this: if Nick is inspired to hang some lyrics on a groove, or a set of chords, or even just a fleeting flurry of sounds, no matter how rough or open-ended, then the song has a future and can move forward.<br /><br />Finally, after all the preparatory phases were done, recording and mixing sessions proper commenced. Grinderman co-producer Nick Launay, a man of infinite patience and enthusiasm, was brought in. The resulting opus, Grinderman 2 is a restlessly ambitious creation.<br /><br />&quot;JUST HOW LONG YOU GONNA BE MY BABY?&quot;<br /><br />A work of sublime sonic adventurousness, the songs on Grinderman 2 are awash in an atmosphere of surreal unrelenting malevolence. Grinderman 2 is a concept album in search of a concept. A panoply of figures divine and profane shuffle through the lyrics. Creatures of mythic legend and mundane celebrity enact terrible and perverse dramas within a metaphysical, blood-soaked battlefield.<br /><br />A brief dreamy overture - then the album bursts open with a ferocious bang and howl. The first track &quot;Mickey Mouse &amp; the Goodbye Man&quot;picks up the gauntlet Grinderman's previous album so audaciously threw down. This snarling rocker unfolds at a remorseless pace the grotesque tale of a pair of parasitical brothers. Who is the lovable one? Who the loathsome? Which one the ultimate evil? Who cares? Here the origins of terrorism - isolation and envy - are laid tragically open.<br /><br />&quot;CRYING LIKE A DEMON IN YOUR DADDY'S ARMS&quot;<br /><br />Muhammad teaches, &quot;Women are the twin halves of men.&quot; Well, yes, indeed! And it is this inscrutable &quot;other&quot; that the next three songs, &quot;Worm Tamer&quot;, &quot;Heathen Child&quot; and &quot;When My Baby Comes&quot; orbit. Nobody does women like Cave and there ain't nothing like &quot;Worm Tamer&quot; - a mayhem of outlandish noises borne over maniacal bass and turbo-drums; &quot;Heathen Child&quot; cuts a deep seductive groove with squalls of sawtooth distortion. Both songs abound in lyrical imagery at turns lascivious, paranoid, philosophic, absurd and flat out abusive. &quot;When My Baby Comes&quot; completes the feminine triptych, a kind of unearthly samba, that implodes upon climax into a super-heavy mushroom cloud of loops and f**k-me bass.<br /><br />&quot;EVIL! EVIL! EVIL! EVIL!&quot;<br /><br />&quot;It is a man's own mind, not his enemy or foe, that lures him to evil,&quot; teaches Buddha. Well, yeah, and after a brief interlude of free-falling introspection (&quot;What I Know&quot;) we are thrown directly into the blistering mayhem of &quot;Evil&quot; - easily Grinderman's most malignant musical challenge to date and that's saying something! Prepare to be eviscerated, people! Dual panegyrics of desire and devotion follow - the mind-blowing &quot;Kitchenette&quot; and the space-surfing psycho-pop of &quot;Palaces of Montezuma&quot; - each seductively and subversively groovy in its own right. But just as it appears as if love might prevail after all - don't panic! - in ride four horsemen of the Funkadelic apocalypse with &quot;Bellringer Blues&quot;, a dazzling soulful tromp and a stone cold masterpiece.<br /><br />&quot;OK JOE IT'S TIME TO GO!&quot;",$29 - $35,"982 Market Street	       	      San Francisco, CA  	      94102",Grinderman
http://www.sfstation.com/the-beach-chalet-and-park-chalet-introduce-the-3-6-9-happy-hour-e907371,"Mon Aug 2 - Thu Dec 30, 2010",Beach Chalet Brewery &amp; Restaurant,415.386.8439,http://www.sfstation.com/images/ev/71/907371a_tn220x220.jpg,"Taking a cue from their sister restaurant, the Lake Chalet in Oakland, the Beach Chalet Brewery &amp; Restaurant and the Park Chalet Garden Restaurant have introduced the 3-6-9 Happy Hour with special drinking and dining deals keyed to the hours of 3:00 p.m., 6:00 p.m. and 9:00 p.m. and $3.00, $6.00, and $9.00 price points. It all adds up to a good deal.<br /><br />Get happy at the Beach Chalet Monday through Friday from 3:00 p.m. to 6:00 p.m. and from 9:00 p.m. to close. Look for smiles at Park Chalet Wednesday through Friday from 3:00 p.m. to 6:00 p.m. The Park Chalet already has $2.00 a pint Mondays and Taco Tuesdays to round out their week.<br /><br />Both locations showcase classic bar food items attractively priced at $3.00, $6.00, and $9.00. Below are complete Happy Hour beverage and food menus. Happy Hour service is available only in the bar areas of the restaurants.<br /><br />Beach Chalet Brewery &amp; Restaurant<br />1000 Great Highway @ Ocean Beach<br />San Francisco, CA 94121<br />415.386.8439<br />http://www.beachchalet.com<br /><br />Park Chalet Garden Restaurant<br />1000 Great Highway @ Ocean Beach <br />San Francisco, CA 94121<br />(415) 386-8439<br />http://www.parkchalet.com<br /><br /><br />BEACH CHALET 3-6-9 HAPPY HOUR<br /><br />$3.00 APPETIZERS:<br />French Fries<br />Garlic Fries<br /><br />$6.00 APPETIZERS:<br />Crispy Fried Calamari<br />Seasonal Soup or Chowder <br />House Made Hummus<br />Spicy Chicken Wings <br />Caesar Salad<br /><br />$9:00 APPETIZER/ENTREES:<br />BBQ Pork Sandwich<br />Fish &amp; Chips<br />Shrimp &amp; Avocado Cocktail<br />Ahi Tuna Tartare<br /><br />$3.00 CHALET BEERS:<br />House Brewed Chalet Ales 16oz<br /><br />$6.00 GLASSES OF WINE:<br />Featured White and Red Wines<br />Selection Changes Daily<br /><br />$6.00 HOUSE COCKTAILS:<br />Cosmo<br />Lemon Drop <br />Manhattan<br />Margarita<br /><br />$9.00 PREMIUM COCKTAILS:<br />Beach Basil Ginger<br />Blueberry Smash<br /><br /><br />PARK CHALET 3-6-9 HAPPY HOUR<br /><br />$3.00 APPETIZERS:<br />Snap Peas<br />Sweet Potato Fries<br />Onion Rings<br />Beer Bread<br /><br />$6:00 APPETIZERS:<br />Crispy Fried Calamari<br />House Made Hummus<br />Spicy Chicken Wings <br />Ceviche<br />Pepperoni Pizza<br />Cheese Pizza<br /><br />$9:00 APPETIZER/ENTREES:<br />BBQ Pork Sandwich<br />Pizza Di Parma<br />Margherita Pizza<br />Clam Pizza<br /><br />$3:00 CHALET BEERS:<br />House Brewed Chalet Ales<br /><br />$6:00 GLASSES OF WINE:<br />Featured White and Red Wines<br />Selection Changes Daily<br /><br />$6:00 HOUSE COCKTAILS:<br />Cosmo<br />Lemon Drop <br />Manhattan<br />Margarita",$3 - $9,"1000 Great Highway	       	      San Francisco, CA  	      94121",The Beach Chalet and Park Chalet Introduce The 3-6-9 Happy Hour
http://www.sfstation.com/soul-cocina-at-la-victoria-e924481,"Wed Aug 4 - Thu Jun 16, 2011",La Victoria Mexican Bakery &amp; Grocery,415.642.7120,http://www.sfstation.com/images/ev/81/924481a_tn220x220.jpg,Global Cuisine at San Francisco's most under rated kitchen,$8 - $17,"2937 24th St	       	      San Francisco, CA  	      94110",Soul Cocina at La Victoria
http://www.sfstation.com/zumba-with-alena-at-studio-gracia-e988561,"Wed Sep 1 - Wed Nov 30, 2011",Studio Gracia,,http://www.sfstation.com,"Zumba® is a latin-inspired cardio workout that fuses hypnotic latin rhythms and easy to follow moves to create a dynamic fitness program that will blow you away. It is all about having fun and shakin your booty! So ditch the workout, join the party!<br /><br />Alena is an energetic, fun Zumba Instructor who teaches Zumba® classes in San Francisco, California.",$8 - $10,"19 Heron Street	       	      San Francisco, CA  	      94103",Zumba with Alena (at Studio Gracia)
http://www.sfstation.com/zumba-with-alena-at-studio-gracia-e988561,"Wed Sep 1 - Wed Nov 30, 2011",Studio Gracia,,http://www.sfstation.com,"Zumba® is a latin-inspired cardio workout that fuses hypnotic latin rhythms and easy to follow moves to create a dynamic fitness program that will blow you away. It is all about having fun and shakin your booty! So ditch the workout, join the party!<br /><br />Alena is an energetic, fun Zumba Instructor who teaches Zumba® classes in San Francisco, California.",$8 - $10,"19 Heron Street	       	      San Francisco, CA  	      94103",Zumba with Alena (at Studio Gracia)
http://www.sfstation.com/san-francisco-bead-and-design-show-e731981,Fri May 21 - Sun Nov 21,Hotel Whitecomb,,http://www.sfstation.com/images/ev/81/731981a_tn220x220.jpg,"The San Francisco Bead and Design Show, May 21 - 23, 2010, August 20-22, 2010, and November 19-21, 2010one hundred and fifty exhibitors from around the world, many with international standing, showcasing fine handwork and design products, including contemporary, vintage, and antique beads, art clothing, designer jewelry, gold and silversmithing, metalwork, lapidary, textiles, hand-painted silks, polymer clay, gemstones, antiquities, handwovens, and interior décor.<br /><br />Location: Hotel Whitcomb, 1231 Market St., San Francisco, CA 94103. Show hours: 10am-6pm every day of the event. It's open to the public, $10 admission. Civic Center Bart Station at hotel front entrance. $7 valet parking for attendees. For additional info, exhibitor and workshop lists, go to sanfranciscobeadanddesignshow.com.",$10,"1231 Market Street	       	      San Francisco, CA  	      94103",San Francisco Bead and Design Show
