price,description,fullAddress,name,moreInfoLink,venueLink,allDates
,"""You can't put your arms 'round a memory,"" as Johnny Thunders once put it, but that shouldn't stop Kevin K and a horde of punk acolytes from paying tribute tonight to the late New York Dolls guitarist. The famously sarcastic Thunders would likely sneer and crack wise about such retro sentimentality: Although everyone from the Sex Pistols to Aerosmith has been lifting his licks and his image since the 1970s, no one comes close to capturing the insolent wit and cocky presence of the real John Genzale. Thunders also pointed out that ""Singin' from your grave/It's so very hard to do,"" but the seedy tales in ""Born to Lose"" and ""So Alone"" will come back to life through sets by true believers like the Neurotics, Barrio Tiger and the Crazy Squeeze.</p>","<span class=""street-address"">316 W. Second St.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>","Kevin K, The Neurotics, Chinese Rocks, Dirty Eyes, Barrio Tiger, The Crazy Squeeze",http://www.laweekly.com/events/kevin-k-the-neurotics-chinese-rocks-dirty-eyes-barrio-tiger-the-crazy-squeeze-1246219/,http://www.laweekly.com/locations/the-redwood-bar-and-grill-117101/,04/23/2011
,"A piquantly pointy-headed pop played on homemade hybrid instruments, spiced with loping African polyrhythms and other odd meters. B&G's happily lopsided ""song"" structures are custom-designed to encourage deep-in-thought chin-stroking even on the dance floor.</p>","<span class=""street-address"">1717 Silver Lake Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Buke & Gass,http://www.laweekly.com/events/buke-and-gass-1251077/,http://www.laweekly.com/locations/the-satellite-114955/,04/23/2011
$99,See Music feature. laweekly.com/music/</p>,"<span class=""street-address"">81-800 Avenue 51</span>;             <span class=""locality"">Indio</span>             <span class=""region"">CA</span>","Metallica, Slayer, Megadeth, Anthrax",http://www.laweekly.com/events/metallica-slayer-megadeth-anthrax-1186778/,http://www.laweekly.com/locations/empire-polo-field-115478/,04/23/2011
,"We'd advise you to check out Robert Plant at the Greek this weekend even if he'd pledged only to play stuff from last year's Band of Joy, on which the former Led Zeppelin frontman offered up lovely-freaky goth-roots versions of tunes by Los Lobos, Richard Thompson and Low, among others, with crucial input from Buddy Miller and Patty Griffin &#151;  both of whom are out on the road with Plant. In fact, though, Plant is peppering his current shows with the overhauled likes of ""Black Dog,"" ""Ramble On"" and ""Houses of the Holy"" &#151; about as close to a Led Zep concert as you're likely to get at the moment. With the North Mississippi Allstars, paying tribute to their father, the late, great Jim Dickinson.</p>","<span class=""street-address"">2700 N. Vermont Ave.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Robert Plant & Band of Joy,http://www.laweekly.com/events/robert-plant-and-band-of-joy-1175355/,http://www.laweekly.com/locations/the-greek-theatre-115420/,04/23/2011
,"Madrid's heavy metal scene isn't something you hear about often, and these DnD metallers may not be the most representative of it. Buthe appeal of hard-rocking longhairs M&auml;go de Oz isn't the nine-piece's ability to siphon modern strains of sludge into a palatable product &#151; it's pure throwback to the days of dragons, druids and six-string drudgery. There's a reason the group's name translates (minus the umlaut)  to ""Wizard of Oz,"" and it probably has something to do with the fact that singer Jos&eacute; Andr&euml;a and his crew sound like Ronnie James Dio fronting a Riverdance troupe, but in Spanish (in a good way). The band's released a dozen records since forming in 1989, but they're best experienced live where the full force of the Iberian-Gaelic-Anthraxian assault is brought to bear using an arsenal of instruments, from fiddle to accordion to flute.</p>","<span class=""street-address"">6215 Sunset Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Mago de Oz,http://www.laweekly.com/events/mago-de-oz-1251076/,http://www.laweekly.com/locations/hollywood-palladium-114022/,04/23/2011
$24 & $34,"The Compton rapper seems to share Tupac's soul; better still, he seems an evolution of it. Candid vulnerability and a voice that sounds as though he's just inhaled great mouthfuls of smoke (even though he abstains from weed) are why Lamar is on everybody's lips, from Dre and Snoop to the tastemakers at XXL magazine. For once, it's ok to believe the hype.</p>","<span class=""street-address"">5515 Wilshire Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Kendrick Lamar,http://www.laweekly.com/events/kendrick-lamar-1251073/,http://www.laweekly.com/locations/el-rey-theatre-114610/,04/23/2011
Free,"Taking Care: 6 Visual Interpretations offers an only-in-L.A. interdisciplinary experience to fans of music, art, local history and experimental creative collaboration and cultural adventurism in general. Progressive indie rock outfit Explosions in the Sky takes over the grounds of Hollywood Forever Cemetery this evening for a free, all-ages ""art and listening"" party in honor of their forthcoming release, Take Care, Take Care, Take Care. Half a dozen artists working in a variety of media each interpret a single track from the new album as they see fit, creating top-secret, site-specific art pieces integrated into and inspired by this lavish, eccentric and legendary location. Matt Amato, Matthew Lessner, Jesse Reding Fleming, James Fields, Alexis Disselkoen, and Chris Lipomi (a bicoastal crew who among them cover genres from photography and video to sculpture and installation) aren't revealing any details ahead of time, but if the band's hard-driving psychedelic folk style, love of anthemic cacophony and darkly romantic, visually sumptuous album art for Take Care... is anything to go by, even the cemetery's permanent residents might be inspired to sit up and take notice. RSVP at the band's website.</p>","<span class=""street-address"">6000 Santa Monica Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Explosions in the Sky,http://www.laweekly.com/events/explosions-in-the-sky-1222458/,http://www.laweekly.com/locations/hollywood-forever-cemetery-114210/,04/23/2011
,"Nobunnny has been proudly wearing a bunny mask and making music for ten years and now celebrates his first decade of life this Easter. Ten years of the Bunny means one night of the best punk and garage rock this city has to offer, so drink up and dive in. His classic LP Raw Romance has just been reissued&#151;pink and purple limited edition vinyl! Count on lots of messy, high-energy rock 'n' roll songs about love and affection and close-to-naked people in bunny ears and whiskers. Also, Audacity, Clorox Girls, Wounded Lion, and King Tuff, for maximum partying potential.</p>","<span class=""street-address"">1822 Sunset Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Nobunny,http://www.laweekly.com/events/nobunny-1251084/,http://www.laweekly.com/locations/the-echo-114493/,04/24/2011
$26,"A band named after a Lord of the Rings landmark (and in a fictional Tolkien tongue) better deliver something pretty darn epic.  Sho' nuff, Amon Amarth's down-tuned death metal is woven with grandiose mythical imagery, and their galloping double kick drums could be horses joining battle.  These Swedes offer more musicality (and restraint) than many of their po-faced peers, keeping the tempos this side of blur-speed and including some juicy, downright melodic guitar adventures.  Frontman Johan Hegg is no choirboy, but his ultra-earnest, guttural proclamations are actually intelligible (at least I caught something about ""Vikings"" and ""runes"") and he sounds more like a cough drop-ready cartoon character than a meth-fueled panty sniffer.</p>","<span class=""street-address"">8430 Sunset Blvd.</span>;             <span class=""locality"">West Hollywood</span>             <span class=""region"">CA</span>",Amon Amarth,http://www.laweekly.com/events/amon-amarth-1251081/,http://www.laweekly.com/locations/house-of-blues-114546/,04/24/2011
,"This Georgia-bred former fashion model (who, though allegedly transient, seems to spend a lot of time in L.A.) sings and plays lovably clunky new/old country like the lovechild of Emmylou Harris and Jonathan Richman [Ed.'s note: to us she sounds more like the lovechild of a lesbic menage-a-trois between Melanie Safka, Minnie Pearl and Jane Birkin, but what do we know]. She warbles like a flush-faced lil kid going totally for broke, while she bashes away at that poor old acoustic guitar. But Williams is chameleonic; dig a bit and you'll find a painful honesty in her dark, raw tales of life's woes and wonders. Onstage, she's prone to quirky chitchat and stretched-out instrumental jams, helped by a solid band that includes dancing sprite Feather on foot-bells [LA Weekly Music looooves Feather!] and the great, versatile Alex Maslansky on guitar. This show is also FREE.</p>","<span class=""street-address"">1822 Sunset Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Amanda Jo Williams,http://www.laweekly.com/events/amanda-jo-williams-1251093/,http://www.laweekly.com/locations/the-echo-114493/,04/25/2011
,"Del has always stepped to the beat of his own (funky) drummer. He began his career as a member of cousin Ice Cube's crew, and produced a commercially successful solo album with Cube's help. But afterwards, he cut ties with the seminal gangsta rapper and headed in precisely the opposite direction: He opens the video for ""Wrong Place,"" a track from his 1993 sophomore album, shaking a bullet at the camera and saying, ""I don't wanna have to clown these gangsta rappers, BUT it's about skills. You know it ain't right &#151;  let's not have these flyin' around."" Collaborating with the Hieroglyphics, Deltron 3030, and Gorillaz, Del's star just keeps rising, but he remains staunchly independent, doin' what he wants &#151;  this show, the release party for his new triple CD, is (no, really) FREE. What's your excuse?</p>","<span class=""street-address"">9039 Sunset Blvd.</span>;             <span class=""locality"">West Hollywood</span>             <span class=""region"">CA</span>",Del the Funky Homosapien,http://www.laweekly.com/events/del-the-funky-homosapien-1251094/,http://www.laweekly.com/locations/key-club-112964/,04/25/2011
,"The principal members of this fast-rising folk sextet originally met at a Seattle open mic, and that says a lot about the band's core sound: an intimate and gruff-throated Americana that places them in the ranks along with Elvis Perkins and the Avett Brothers. Co-frontmen Josiah Johnson and Jon Russell sing lovelorn confessionals, talk of old ghosts, and plead forgiveness for their ""rough and rowdy ways."" But there's a certain piano-sourced delicateness in their songs and also a jangling ebullience that brings to mind, in turn, Rufus Wainwright and Crosby, Stills, Nash and Young.</p>","<span class=""street-address"">9081 Santa Monica Blvd.</span>;             <span class=""locality"">West Hollywood</span>             <span class=""region"">CA</span>","The Head & the Heart, The Devil Whale, Kayaks",http://www.laweekly.com/events/the-head-and-the-heart-the-devil-whale-kayaks-1250620/,http://www.laweekly.com/locations/the-troubadour-114738/,04/25/2011
,"Carla Morrison's pop songs are so delicate, they seem like they might float away in the ether the moment you hear them. The Tecate native coos with a soft, intimate voice that hovers like a hummingbird over gentle guitars and low-key keyboards. ""Pajarito del Amor,"" a duet with fellow Mexican chanteuse Natalia Lafourcade, couldn't be any sweeter, as the pair's intertwined notes flutter like leaves between the strings of a slow acoustic guitar. Morrison builds on the momentum of her recent appearance at SXSW with this small club show, following a set by alt-son combo Las Cafeteras.</p>","<span class=""street-address"">1822 Sunset Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Carla Morrison,http://www.laweekly.com/events/carla-morrison-1251085/,http://www.laweekly.com/locations/the-echo-114493/,04/26/2011
,"Abby DeWald and Amanda Barrett may sing whimsically bopping ditties about summer rains and lazing under lemon trees, but their casually playful attitude belies their serious musicianship. The duo's folk-pop tunes seem drawn from an unspecified old-timey era, but their close harmonies are as fresh and immediate as morning dew. There's an inescapably enchanting dreaminess in the yearning melodies of ""Heaven Isn't for the Angels"" and ""Moon Over the Freeway."" Barrett's and DeWald's voices are so beguiling, both Bob Dylan and Natalie Merchant asked the Ditty Bops to accompany them on recent albums. The pair have written children's books, and their latest release, The Color Album, reflects their growing interest in making kids' music.</p>","<span class=""street-address"">1623 1/2 N. Cahuenga Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",The Ditty Bops,http://www.laweekly.com/events/the-ditty-bops-1251089/,http://www.laweekly.com/locations/the-hotel-cafe-114622/,04/27/2011
,"It's tough to know what to make of Heidecker and Wood, a duo whose easy-breezy soft rock style seem to suggest a contemporary redo of the hallowed Loggins and Messina team-up. This group's namesakes confound matters, though: Tim Heidecker of Adult Swim nutso comedy Tim & Eric Awesome Show, Great Job!, and Davin Wood, composer for that same series. They call their songs a ""strange mix of dry humor and sincerity,"" but the ""dry humor"" part might mostly be a selling pitch given their background. Instead, on their just-out debut Starting from Nowhere, the two straight-facedly belt out groovy Doobies-esque jams like ""Wedding Song"" and '80s-checking Huey Lewis-isms like ""Right or Wrong."" It's enough to set one's irony meter on the fritz, but the sing-along factor is high indeed.</p>","<span class=""street-address"">366 N. La Cienega Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Heidecker & Wood,http://www.laweekly.com/events/heidecker-and-wood-1251090/,http://www.laweekly.com/locations/largo-at-the-coronet-115247/,04/27/2011
$22,The comedian and YouTube sensation presents his rapper persona Childish Gambino</p>,"<span class=""street-address"">6126 Hollywood Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Donald Glover & Childish Gambino,http://www.laweekly.com/events/donald-glover-and-childish-gambino-1215938/,http://www.laweekly.com/locations/the-music-box-114677/,04/27/2011
,"Alex Zhang Hungtai was born in Taiwan and currently lives in Montreal, but his sound is about as true-blue American as it gets. That's not some kind of backhanded xenophobe come-on &#151; it's a reference to the fact that the man makes music like Elvis Presely &#151;  that is, if the King had been into canned beats and home recording. Badlands is Hungtai's debut album after a handful of cassette and vinyl releases that steadily upped the indie clamor for his dark and swooning '50s-inspired minimal rock and roll &#151;  in debt as much to Suicide as to Jerry Lee. Opening is Bell Gardens, a different sort of throwback &#151; '70s AM radio pop &#151; that spun off of the revered cross-Atlantic ambient project Stars of the Lid.</p>","<span class=""street-address"">1822 Sunset Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Dirty Beaches,http://www.laweekly.com/events/dirty-beaches-1251086/,http://www.laweekly.com/locations/the-echo-114493/,04/28/2011
,"His sound dangerously bedroom-eyed R&B, this one-name wonder just released his debut album last November. He's been a low-key star for years, though, showing up on gifted lyricist Blu's classic, Below the Heavens, and writing for both uber-pop star Usher and college rapper Asher Roth. But the minute his falsetto yearned over a distant, tangy guitar in last summer's steamiest song, ""All I Want is You,"" nobody could recall the last time Usher had made a song sweat with such raw sexiness. ""Teach Me"" is all Prince-dirty electric guitar riffs; ""Quickie""recalls winding Caribbean hips. The Los Angeles native has boudoir tricks for days, and plenty of women are hoping he shows them all off tonight.</p>","<span class=""street-address"">9039 Sunset Blvd.</span>;             <span class=""locality"">West Hollywood</span>             <span class=""region"">CA</span>",Miguel,http://www.laweekly.com/events/miguel-1251088/,http://www.laweekly.com/locations/key-club-112964/,04/28/2011
free,The former Top Jimmy & the Rhythm Pigs guitar maestro goes slippin' and a-slidin' through his deep catalog of blues-rocking originals and classic covers.</p>,"<span class=""street-address"">422 E. First St.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Carlos Guitarlos,http://www.laweekly.com/events/carlos-guitarlos-1192983/,http://www.laweekly.com/locations/senor-fish-117319/,"05/21/2011, 05/14/2011, 05/28/2011, 06/04/2011, 06/11/2011, 05/07/2011, 04/30/2011, 06/18/2011, 06/25/2011, 07/02/2011, 07/09/2011, 07/16/2011, 04/23/2011"
free,,"<span class=""street-address"">2220 Beverly Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>","Manhattan Murder Mystery, Rumspringa, Truman Peyote, Incan Abraham",http://www.laweekly.com/events/manhattan-murder-mystery-rumspringa-truman-peyote-incan-abraham-1246244/,http://www.laweekly.com/locations/bootleg-theater-115674/,
,,"<span class=""street-address"">22047 Sherman Way</span>;             <span class=""locality"">Canoga Park</span>             <span class=""region"">CA</span>","Covering Fire, The Participants, The Red Ribbon Army, The Bogarts",http://www.laweekly.com/events/covering-fire-the-participants-the-red-ribbon-army-the-bogarts-1246291/,http://www.laweekly.com/locations/cobalt-cafe-114672/,
,,"<span class=""street-address"">2029 N. Lake Ave.</span>;             <span class=""locality"">Altadena</span>             <span class=""region"">CA</span>",Jim & Anne Curry,http://www.laweekly.com/events/jim-and-anne-curry-1246811/,http://www.laweekly.com/locations/the-coffee-gallery-backstage-113839/,
,,"<span class=""street-address"">12249 Venice Blvd.</span>;             <span class=""locality"">Mar Vista</span>             <span class=""region"">CA</span>","Bella Novela, Dear Indugu, Aquadeer",http://www.laweekly.com/events/bella-novela-dear-indugu-aquadeer-1246517/,http://www.laweekly.com/locations/good-hurt-115342/,
,,"<span class=""street-address"">1623 1/2 N. Cahuenga Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>","Jen Hirsh, David Poe, Mark Sholtez, Good Luck Mountain, Ana Egge",http://www.laweekly.com/events/jen-hirsh-david-poe-mark-sholtez-good-luck-mountain-ana-egge-1245932/,http://www.laweekly.com/locations/the-hotel-cafe-114622/,
,,"<span class=""street-address"">8430 Sunset Blvd.</span>;             <span class=""locality"">West Hollywood</span>             <span class=""region"">CA</span>","Immune, Railroad to Alaska",http://www.laweekly.com/events/immune-railroad-to-alaska-1246326/,http://www.laweekly.com/locations/house-of-blues-114546/,
,,"<span class=""street-address"">575 S. Fairfax Ave.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>","Josh Bartholomew, The Black Shamrocks",http://www.laweekly.com/events/josh-bartholomew-the-black-shamrocks-1246900/,http://www.laweekly.com/locations/molly-malones-114878/,
,,"<span class=""street-address"">2941 Main St.</span>;             <span class=""locality"">Santa Monica</span>             <span class=""region"">CA</span>",Friends in Low Places,http://www.laweekly.com/events/friends-in-low-places-1246528/,http://www.laweekly.com/locations/obriens-pub-1057012/,
,"with Tleilaxu Music Machine, The Buk Buk Bigups, Stripper Pussy, Animals on Coke, Monomate, presented by the aptly named Sean Carnage</p>","<span class=""street-address"">325 Glendale Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Give Noise a Chance,http://www.laweekly.com/events/give-noise-a-chance-1246534/,http://www.laweekly.com/locations/pehrspace-115971/,
,,"<span class=""street-address"">143 N. La Brea Ave., Second Floor</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Caleb Pogyor,http://www.laweekly.com/events/caleb-pogyor-1234657/,http://www.laweekly.com/locations/room-5-lounge-114357/,
,,"<span class=""street-address"">142 S. Pacific Coast Hwy.</span>;             <span class=""locality"">Hermosa Beach</span>             <span class=""region"">CA</span>","Bradley Gaskin, Danny Hamilton & the Mudslingers",http://www.laweekly.com/events/bradley-gaskin-danny-hamilton-and-the-mudslingers-1246548/,http://www.laweekly.com/locations/saint-rocke-190950/,
,"with Jessie (the Orbits), Omar Romero</p>","<span class=""street-address"">7813 Garvey Ave.</span>;             <span class=""locality"">Rosemead</span>             <span class=""region"">CA</span>",Rhythm & Booze,http://www.laweekly.com/events/rhythm-and-booze-1234050/,http://www.laweekly.com/locations/spikes-bar-and-billiards-115746/,
,,"<span class=""street-address"">2101 Lincoln Blvd.</span>;             <span class=""locality"">Santa Monica</span>             <span class=""region"">CA</span>","Ben Keeler & 500 Club, Smooth Sailing, Superunloaded, Fill the Silence",http://www.laweekly.com/events/ben-keeler-and-500-club-smooth-sailing-superunloaded-fill-the-silence-1246558/,http://www.laweekly.com/locations/trip-830077/,
,,"<span class=""street-address"">8852 W. Sunset Blvd.</span>;             <span class=""locality"">West Hollywood</span>             <span class=""region"">CA</span>","Dizzy Lilacs, Muse Head, Guillaume Schindler, Vanaz, My Burden",http://www.laweekly.com/events/dizzy-lilacs-muse-head-guillaume-schindler-vanaz-my-burden-1246224/,http://www.laweekly.com/locations/viper-room-114862/,
,,"<span class=""street-address"">200 W. Second St.</span>;             <span class=""locality"">Pomona</span>             <span class=""region"">CA</span>","CSS, Princeton",http://www.laweekly.com/events/css-princeton-1246238/,http://www.laweekly.com/locations/the-glass-house-209655/,
,,"<span class=""street-address"">1122 N. Milpas St.</span>;             <span class=""locality"">Santa Barbara</span>             <span class=""region"">CA</span>",Mumford & Sons,http://www.laweekly.com/events/mumford-and-sons-1245970/,http://www.laweekly.com/locations/santa-barbara-bowl-115515/,
,,"<span class=""street-address"">6010 W. Pico Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>","Mark Ballas, Mike Wojniak, Chris Mouch, Eric Baines",http://www.laweekly.com/events/mark-ballas-mike-wojniak-chris-mouch-eric-baines-1246522/,http://www.laweekly.com/locations/the-mint-114515/,
,,"<span class=""street-address"">6801 Hollywood Blvd., No. 105</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>","Andy Grammer & B.C. Jean, Default",http://www.laweekly.com/events/andy-grammer-and-b-c-jean-default-1246320/,http://www.laweekly.com/locations/hard-rock-cafe-hollywood-995942/,
$35,,"<span class=""street-address"">6000 Santa Monica Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Broken Social Scene,http://www.laweekly.com/events/broken-social-scene-1246237/,http://www.laweekly.com/locations/hollywood-forever-cemetery-114210/,
free,,"<span class=""street-address"">1822 Sunset Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>","Amanda Jo Williams, Insect Surfers, Jeffertiti's Nile",http://www.laweekly.com/events/amanda-jo-williams-insect-surfers-jeffertitis-nile-1246299/,http://www.laweekly.com/locations/the-echo-114493/,
free,,"<span class=""street-address"">1717 Silver Lake Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>","Walking Sleep, Marvelous Toy, Michael's House, The Sara Radle Band",http://www.laweekly.com/events/walking-sleep-marvelous-toy-michaels-house-the-sara-radle-band-1246554/,http://www.laweekly.com/locations/the-satellite-114955/,
free,,"<span class=""street-address"">2906 Sunset Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>","The Gromble, Wake Up Lucid, Welldigger's Banquet, Blue Skies for Black Hearts",http://www.laweekly.com/events/the-gromble-wake-up-lucid-welldiggers-banquet-blue-skies-for-black-hearts-1246250/,http://www.laweekly.com/locations/silverlake-lounge-112780/,
,,"<span class=""street-address"">740 N. Fairfax Ave.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Brett Duggan's comedy show,http://www.laweekly.com/events/brett-duggans-comedy-show-1246906/,http://www.laweekly.com/locations/genghis-cohen-115311/,
,,"<span class=""street-address"">2220 Beverly Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>","Olafur Arnalds, Penelope Fortier",http://www.laweekly.com/events/olafur-arnalds-penelope-fortier-1246245/,http://www.laweekly.com/locations/bootleg-theater-115674/,04/19/2011
,with the Go Team</p>,"<span class=""street-address"">1154 Glendale Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Check Yo Ponytail 2,http://www.laweekly.com/events/check-yo-ponytail-2-1246301/,http://www.laweekly.com/locations/the-echoplex-192377/,04/19/2011
,,"<span class=""street-address"">740 N. Fairfax Ave.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Chrissi Poland,http://www.laweekly.com/events/chrissi-poland-1246907/,http://www.laweekly.com/locations/genghis-cohen-115311/,04/19/2011
,,"<span class=""street-address"">208 Westwood Plaza</span>;             <span class=""locality"">Westwood</span>             <span class=""region"">CA</span>",Aitan,http://www.laweekly.com/events/aitan-1246241/,http://www.laweekly.com/locations/kerckhoff-grand-salon-ucla-146649/,04/19/2011
,,"<span class=""street-address"">336 S. Hill St.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>","Amanda Jones & the Sugar Tits 3, Pu$$ycow, The  Dharma Bums",http://www.laweekly.com/events/amanda-jones-and-the-sugar-tits-3-pu-ycow-the-dharma-bums-1234676/,http://www.laweekly.com/locations/la-cita-116716/,04/19/2011
,,"<span class=""street-address"">6010 W. Pico Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>","The Bridge, Big Light, The Real Nasty",http://www.laweekly.com/events/the-bridge-big-light-the-real-nasty-1246523/,http://www.laweekly.com/locations/the-mint-114515/,04/19/2011
,,"<span class=""street-address"">575 S. Fairfax Ave.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>","Regal, Satellite, Jonathan Clark",http://www.laweekly.com/events/regal-satellite-jonathan-clark-1246901/,http://www.laweekly.com/locations/molly-malones-114878/,04/19/2011
,,"<span class=""street-address"">2941 Main St.</span>;             <span class=""locality"">Santa Monica</span>             <span class=""region"">CA</span>",The Kyle Britton & Mitch Prewitt Variety Show,http://www.laweekly.com/events/the-kyle-britton-and-mitch-prewitt-variety-show-1246529/,http://www.laweekly.com/locations/obriens-pub-1057012/,04/19/2011
,,"<span class=""street-address"">1836 E. Fourth St.</span>;             <span class=""locality"">Long Beach</span>             <span class=""region"">CA</span>",Babes With Guitars,http://www.laweekly.com/events/babes-with-guitars-1246536/,http://www.laweekly.com/locations/the-pike-115211/,04/19/2011
,,"<span class=""street-address"">316 W. Second St.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>","Girl Jesus, Million Kids, A Pretty Mess",http://www.laweekly.com/events/girl-jesus-million-kids-a-pretty-mess-1246216/,http://www.laweekly.com/locations/the-redwood-bar-and-grill-117101/,04/19/2011
,,"<span class=""street-address"">9009 W. Sunset Blvd.</span>;             <span class=""locality"">West Hollywood</span>             <span class=""region"">CA</span>","Joy Orbison, Pearson Sound, Ramadanman, Flinch",http://www.laweekly.com/events/joy-orbison-pearson-sound-ramadanman-flinch-1245973/,http://www.laweekly.com/locations/roxy-114957/,04/19/2011
,,"<span class=""street-address"">142 S. Pacific Coast Hwy.</span>;             <span class=""locality"">Hermosa Beach</span>             <span class=""region"">CA</span>","Ifantree, Armada",http://www.laweekly.com/events/ifantree-armada-1246549/,http://www.laweekly.com/locations/saint-rocke-190950/,04/19/2011
,,"<span class=""street-address"">1717 Silver Lake Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Those Darlins,http://www.laweekly.com/events/those-darlins-1246555/,http://www.laweekly.com/locations/the-satellite-114955/,04/19/2011
,,"<span class=""street-address"">900 Riverside Drive</span>;             <span class=""locality"">Burbank</span>             <span class=""region"">CA</span>",Don Codioni & the Flying Armani Brothers,http://www.laweekly.com/events/don-codioni-and-the-flying-armani-brothers-1246836/,http://www.laweekly.com/locations/viva-cantina-113843/,04/19/2011
,,"<span class=""street-address"">1816 W. Sunset Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Fidlar,http://www.laweekly.com/events/fidlar-1246541/,http://www.laweekly.com/locations/origami-vinyl-507666/,04/19/2011
,,"<span class=""street-address"">5515 Wilshire Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>","Plan B, Eliza Doolittle",http://www.laweekly.com/events/plan-b-eliza-doolittle-1228051/,http://www.laweekly.com/locations/el-rey-theatre-114610/,04/19/2011
,,"<span class=""street-address"">1623 1/2 N. Cahuenga Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>","Vinnie Ferra, Terra Naomi, Johnnyswim, Lindi Ortega",http://www.laweekly.com/events/vinnie-ferra-terra-naomi-johnnyswim-lindi-ortega-1245934/,http://www.laweekly.com/locations/the-hotel-cafe-114622/,04/19/2011
,,"<span class=""street-address"">8430 Sunset Blvd.</span>;             <span class=""locality"">West Hollywood</span>             <span class=""region"">CA</span>","Cage, Octane Mob, Dyer",http://www.laweekly.com/events/cage-octane-mob-dyer-1245971/,http://www.laweekly.com/locations/house-of-blues-114546/,04/19/2011
$20,,"<span class=""street-address"">366 N. La Cienega Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Emily Wells & Anna Waronker,http://www.laweekly.com/events/emily-wells-and-anna-waronker-1246498/,http://www.laweekly.com/locations/largo-at-the-coronet-115247/,04/19/2011
,,"<span class=""street-address"">30 Pier Ave.</span>;             <span class=""locality"">Hermosa Beach</span>             <span class=""region"">CA</span>",Wait for Green,http://www.laweekly.com/events/wait-for-green-1246504/,http://www.laweekly.com/locations/the-lighthouse-cafe-114270/,04/19/2011
,,"<span class=""street-address"">2906 Sunset Blvd.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>","Coyol, The Muddy Reds, Kyle Nicolaides",http://www.laweekly.com/events/coyol-the-muddy-reds-kyle-nicolaides-1246249/,http://www.laweekly.com/locations/silverlake-lounge-112780/,04/19/2011
,,"<span class=""street-address"">1356 Palmetto St.</span>;             <span class=""locality"">L.A.</span>             <span class=""region"">CA</span>",Gwyneth & Monko,http://www.laweekly.com/events/gwyneth-and-monko-1233980/,http://www.laweekly.com/locations/villains-tavern-1003833/,04/19/2011
