Website,moreInfoLink,latitude,title,phone,image,longitude,description,venue,date,address
http://www.lilreadingscientists.com,http://maplewood.patch.com/events/kindergarten-enrichment-at-lil-reading-scientists-7,40.745755,Kindergarten Enrichment at Lil' Reading Scientists,973-822-3200,"http://o3.aolcdn.com/dims-shared/dims3/PATCH/collapsed/133x88/crop/88x88+22+0/http://hss-prod.hss.aol.com/hss/storage/patch/e2524b79d0dc1e8bab0cc83aa27c34f3?1278889463, http://o3.aolcdn.com/dims-shared/dims3/PATCH/collapsed/133x88/crop/88x88+22+0/http://hss-prod.hss.aol.com/hss/storage/patch/e2524b79d0dc1e8bab0cc83aa27c34f3?1278889463",-74.428794,"<p>Beginning in September of 2010, Lil' Reading Scientists will offer a Kindergarten Enrichment program for children attending half day public kindergarten.  Parents can choose between AM or PM enrichment classes, with AM classes meeting from 9:00-11:00 and PM classes meeting from 1:00-3:00.</p>&#13; <p>The curriculum will focus on phonics, reading, writing, spelling, handwriting, and mathematics, and each class is limited to six students.  Children may attend two, three or five days per week.</p>&#13; <p>Lil' Reading Scientists is a literacy learning center for children ages 4-12 years old.  The center's mission is to create strong readers, and utilizes the Orton Gillingham method to teach the alphabet, letter sounds, beginning, advanced, and remedial reading.  Lil' Reading Scientists is located in the Hickory Square Mall at 641 Shunpike Road in Chatham.  Director Jenelle Erickson Boyd is a NJ State Certified Reading Specialist with 30 years of teaching experience with children and adults.  </p>",,"Daily, 8:30am–5:30pm","641 Shunpike Rd, Chatham, NJ 07928"
http://www.elitetutoring.org,http://maplewood.patch.com/events/summer-camp-has-begun,40.722831,Summer Camp has Begun!,973-327-2896,,-74.254531,"<p>Don't wait to see if your child is going to fail, start this summer with our academic summer enrichment camp.  Please visit our website to learn more about our program.  Summer Tutoring is also available.</p>",Elite Tutoring,"Daily, 8:30am–5:30am","1550 Springfield Ave, Maplewood, NJ 07040"
http://elitetutoring.org,http://maplewood.patch.com/events/summer-camp-starts-june-21-2010,40.722831,"Summer Camp starts June 21, 2010",973-327-2895,,-74.254531,<p>Help your kids to be a dominion of  their subjects.   Register now and take advantage of our specials.   For the week of June 21-June  26  receive 10% off our regular rate.   Offer applies to the week of June 21 only.  Register online at http://elitetutoring.org</p>,Elite Tutoring,"Daily, 8:30am–5:30pm","1550 Springfield Ave, Maplewood, NJ 07040"
http://www.expressyourselfstudios.com,http://maplewood.patch.com/events/summer-art-camp-2010-express-yourself-studios,40.720461,Summer Art Camp 2010 - Express Yourself Studios,973-763-5256,"http://o3.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x141/crop/88x88+0+27/http://hss-prod.hss.aol.com/hss/storage/patch/49f91856f92c0fe0df0fc61971789e92?1278923684, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/109x88/crop/88x88+11+0/http://hss-prod.hss.aol.com/hss/storage/patch/c4b59f0536233fb591a29a89b3d898b7?1278923533, http://o3.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x141/crop/88x88+0+27/http://hss-prod.hss.aol.com/hss/storage/patch/49f91856f92c0fe0df0fc61971789e92?1278923684, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/9848a926caabfb64ca3dd7d8f27c5026?1278923457, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/109x88/crop/88x88+11+0/http://hss-prod.hss.aol.com/hss/storage/patch/c4b59f0536233fb591a29a89b3d898b7?1278923533, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/9848a926caabfb64ca3dd7d8f27c5026?1278923457, http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/d13147503df83a8fea2f766a4ad8e155?1278923543, http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/d13147503df83a8fea2f766a4ad8e155?1278923543",-74.271575,"<p>Express Yourself Studios Summer Art Camp</p>&#13; <p>June 28 - August 27</p>&#13; <p>Children Ages 5-8         9:00 am – 12:00 pm<br />Children Age 9-12         1:30 pm –   4:30 pm<br /><br />Express Yourself Studios Summer Art camp offers children the opportunity to experiment with a variety of media in a fun and supportive environment.  Children will be encouraged to use their imagination freely.<br /><br />Campers will create 10-15 art projects per week.  The projects will be inspired by a different Master Artist. Children will learn about the Artists through discussions, examples, and art-making. Projects will include painting, drawing, mixed media collage, sculpture, printmaking and paper mache.  An exhibition and reception featuring student's artwork will be held at the conclusion of each week.</p>&#13; <p> </p>&#13; <p>Weekly Schedule - $175 Weekly***</p>&#13; <p>Week 1                 June 28 - July 2                  Henri Matisse</p>&#13; <p>Week 2                 July 5 - July 9                      Romare Bearden</p>&#13; <p>Week 3                 July 12 - July 16                  Andy Warhol</p>&#13; <p>Week 4                 July 19 - July 23                  Alexander Calder  </p>&#13; <p>Week 5                 July 26 - July 30                  Hollis Sigler</p>&#13; <p>Week 6                 Aug. 2 - Aug. 6                   Pablo Picasso</p>&#13; <p>Week 7                 Aug. 9 - Aug. 13                 Jacob Lawrence</p>&#13; <p>Week 8                 Aug. 16 - Aug. 20              Vincent VanGogh</p>&#13; <p>Week 9                 Aug. 23 - Aug. 27              Georgia O'Keeffe</p>&#13; <p>Join us at point during the Camp Session!</p>&#13; <p>*** $150 per week if registering for 2 or more weeks</p>",Express Yourself Studios,"Daily, 9:00am–4:30pm","1912 Springfield Ave, Maplewood, NJ 07040"
http://www.geralynsartstudio.com,http://maplewood.patch.com/events/art-summer-camp-geralyns-art-studio-maplewood-village-2,40.73091,Art Summer Camp @ Geralyn's Art Studio Maplewood Village,973-275-1966,,-74.27774,<p>Daily Art Summer Camp @ Geralyn's Art Studio</p>&#13; <p>Age 4 - 12</p>&#13; <p>Two sessions daily</p>&#13; <p>10 a.m. - 12p.m. age 4 - 7</p>&#13; <p>1:00p.m - 3p.m. Age 8+  - no classes on Friday afternoon for this age group.</p>&#13; <p>Make your own schedule - book for a day or a week.  You decide the schedule for your child.  there will be a different art project each day.</p>&#13; <p>Fun is the theme of the studio.</p>&#13; <p>Contact Geralyn at 973-275-1966 for further details or to book dates.</p>&#13; <p> </p>&#13; <p> </p>,Geralyn's Art Studio,"Weekly on Saturdays, Mondays, Tuesdays, Wednesdays, Thursdays, and Fridays, 10:00am–3:30pm","170 Maplewood Ave, Maplewood, NJ 07040 (in the ""Heart"" of Maplewood Village)"
http://TheRotaryClubofRidgewood.com,http://ridgewood.patch.com/events/rotary-club-of-ridgewood,40.98582,Rotary Club of Ridgewood,201-421-0506,,-74.09357,<p>Weekly Meeting of Rotary Club of Ridgewood. Check our website for further details.</p>,Old Paramus Reformed Church,"Weekly on Tuesdays, 12:15pm–1:30pm","660 E Glen Ave, Ridgewood, NJ 07450"
,http://ridgewood.patch.com/events/face-painting-at-ben-jerrys,40.980675,Face Painting at Ben &amp; Jerry's,,,-74.117433,"<p>Every Tuesday this summer, Ben &amp; Jerry's will be having face painting by Donna from 2pm to 4pm.</p>&#13; <p>Bring the kids and cool off!</p>",Ben &amp; Jerry's,"Weekly on Tuesdays, 2:00pm–4:00pm","104 Franklin Ave, Ridgewood, NJ 07450"
http://www.geralynsartstudio.com,http://maplewood.patch.com/events/art-camp-make-your-own-schedule-geralyns-art-studio,40.73091,Art Camp - make your own schedule @ Geralyn's Art Studio,9732751966,"http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/4a9cf11886d995e015668440e692375e?1278981384, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/b37d70928b9e3265283dbc0303e09823?1278981048, http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/3bab7a8616b577893e7507cd8d6ab822?1278981112, http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/202910ad48b86077cb477bf11ca699aa?1278981389, http://o5.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/c8f33ec9fb147df0c1e6a5b2ea67a635?1278981047, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/bda45ddb2f5e99e8a21bbb36baf043b7?1278981042, http://o3.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/bb34b8d82e73264010b8cf85ce73b274?1278981386, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x117/crop/88x88+0+15/http://hss-prod.hss.aol.com/hss/storage/patch/bd6f6cd9efdf06c200a4dd28dc094ce7?1278981072, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x117/crop/88x88+0+15/http://hss-prod.hss.aol.com/hss/storage/patch/f85823f92b215c02661fdf93ec36dbc7?1278981108, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/81ba001c3511903d98714a6d729743b4?1278981071, http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/4a9cf11886d995e015668440e692375e?1278981384, http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/102x88/crop/88x88+7+0/http://hss-prod.hss.aol.com/hss/storage/patch/28f8e28b8a830e545e74b7c64877eb68?1278936319, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/b37d70928b9e3265283dbc0303e09823?1278981048, http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/3bab7a8616b577893e7507cd8d6ab822?1278981112, http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/202910ad48b86077cb477bf11ca699aa?1278981389, http://o5.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/c8f33ec9fb147df0c1e6a5b2ea67a635?1278981047, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/bda45ddb2f5e99e8a21bbb36baf043b7?1278981042, http://o3.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/bb34b8d82e73264010b8cf85ce73b274?1278981386, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x117/crop/88x88+0+15/http://hss-prod.hss.aol.com/hss/storage/patch/bd6f6cd9efdf06c200a4dd28dc094ce7?1278981072, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x117/crop/88x88+0+15/http://hss-prod.hss.aol.com/hss/storage/patch/f85823f92b215c02661fdf93ec36dbc7?1278981108, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/81ba001c3511903d98714a6d729743b4?1278981071, http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/102x88/crop/88x88+7+0/http://hss-prod.hss.aol.com/hss/storage/patch/28f8e28b8a830e545e74b7c64877eb68?1278936319",-74.27774,"<p>Art Camp July - Sept</p>&#13; <p>Make your own schedule</p>&#13; <p>10a - 12p Age 4+</p>&#13; <p>1:30 - 3:30 Age 8+</p>&#13; <p>Fun, Fun, Fun and art projects, painting, beading, mask making, memory books etc etc. call for details 972-27-1966</p>",Geralyn's Art Studio,"Weekly on Mondays, Tuesdays, Wednesdays, Thursdays, and Fridays, 10:00am–12:00pm","170 Maplewood Ave, Maplewood, NJ 07040"
,http://ridgewood.patch.com/events/zoo-babies-at-van-saun-zoo,40.930842,Zoo Babies at Van Saun Zoo,,,-74.051222,"<p> Don't miss out on a great zoo program for the little ones in your life--sign up now it fills up fast!</p>&#13; <p> </p>&#13; <p>Zoo Babies</p>&#13; <p>Tuesdays, July 6th – August 10th , 3 – 4 pm</p>&#13; <p>Toddlers and their favorite adult will learn about the zoo's animals in a structured class including stories, songs, activities, and a ""stroller safari"" through the zoo. Colors &amp; patterns, animal sounds, and senses are a few of the themes we'll explore each week. This program is for children ages 18 – 36 months with an adult. Cost: $60 per child for the 6-week series.</p>&#13; <p> </p>&#13; <p>Mail registration and fee to: Bergen County Zoo, 216 Forest Avenue, Paramus, NJ 07652 Attn: Summer</p>&#13; <p>Programs. Please make checks payable to: Bergen County Department of Parks.</p>&#13; <p> </p>&#13; <p> </p>",,"Weekly on Tuesdays, 3:00pm–4:00pm","216 Forest Ave, Paramus, NJ 07652"
http://www.geralynsartstudio.com,http://maplewood.patch.com/events/art-summer-camp,40.73091,2010 Art Summer Camp,973-275-1966,"http://o5.aolcdn.com/dims-shared/dims3/PATCH/collapsed/132x88/crop/88x88+22+0/http://hss-prod.hss.aol.com/hss/storage/patch/77ac21064673f0a61db3438139078763?1278926182, http://o3.aolcdn.com/dims-shared/dims3/PATCH/collapsed/132x88/crop/88x88+22+0/http://hss-prod.hss.aol.com/hss/storage/patch/d3395dee7908ef20ad3317d65a7309f2?1278926252, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/132x88/crop/88x88+22+0/http://hss-prod.hss.aol.com/hss/storage/patch/2afde79b90870a7e68deba012047b0ff?1278926131, http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x132/crop/88x88+0+22/http://hss-prod.hss.aol.com/hss/storage/patch/251d3317fa63110d9b40447a2ca47983?1278926540, http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/e1c200480f151288d86ef651900e2703?1278813664, http://o3.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/7b0914f50dea6fb2c016f7f980ba48da?1278813118, http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/10e58505ecc9f8d053e5f579b4d37252?1278813123, http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/357dd6d67d55ed468af2617c9a0fe9e1?1278813668, http://o5.aolcdn.com/dims-shared/dims3/PATCH/collapsed/132x88/crop/88x88+22+0/http://hss-prod.hss.aol.com/hss/storage/patch/77ac21064673f0a61db3438139078763?1278926182, http://o3.aolcdn.com/dims-shared/dims3/PATCH/collapsed/132x88/crop/88x88+22+0/http://hss-prod.hss.aol.com/hss/storage/patch/d3395dee7908ef20ad3317d65a7309f2?1278926252, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/132x88/crop/88x88+22+0/http://hss-prod.hss.aol.com/hss/storage/patch/2afde79b90870a7e68deba012047b0ff?1278926131, http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x132/crop/88x88+0+22/http://hss-prod.hss.aol.com/hss/storage/patch/251d3317fa63110d9b40447a2ca47983?1278926540, http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/e1c200480f151288d86ef651900e2703?1278813664, http://o3.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/7b0914f50dea6fb2c016f7f980ba48da?1278813118, http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/10e58505ecc9f8d053e5f579b4d37252?1278813123, http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/357dd6d67d55ed468af2617c9a0fe9e1?1278813668",-74.27774,"<p>Daily Art Summer Camp begins June 28th 2010 @ Geralyn's Art Studio in the ""Heart"" of Maplewood Village.</p>&#13; <p>Ages 4 - 7         10a.m - 12noon Monday - Friday</p>&#13; <p>Ages 8+             1:30 - 3:30 Tuesday - Thursday</p>&#13; <p>Age 8+	    1:30 - 3:30 Mondays - Photography with Joy Yagid</p>&#13; <p>Fun art projects daily, something for everyone.</p>&#13; <p>Book for a day or a week  - make your own schedule.</p>&#13; <p>It's raining and you don't know what to do with the children...bring them to Geralyn's for 2 hours.</p>&#13; <p>Drop in welcome also.</p>&#13; <p>Call for details</p>&#13; <p> </p>&#13; <p> </p>",Geralyn's Art Studio,"Weekly on Mondays, Tuesdays, Wednesdays, Thursdays, and Fridays, 10:00am–12:00pm","170 Maplewood Ave, Maplewood, NJ 07040 (In the ""Heart"" of Maplewood)"
http://www.ridgewoodymca.org,http://ridgewood.patch.com/events/ymca-volunteers-wanted,40.98391,YMCA Volunteers Wanted!,201-444-5600 ext. 332,,-74.1166,"<p>The Daniel Jordan Fiddle Foundation's F.I.T. Together at the YMCA is a small group Step Aerobics exercise class specifically designed to improved the fitness, coordination, socialization, self-confidence and independence of older adolescents and young adults affected by Autism Spectrum Disorder.</p>&#13; <p>Volunteer peer mentors will be trained to support and encourage participants!</p>&#13; <p>Call the YMCA at 201-444-5600 extension 332 for an application.</p>",YMCA,"Weekly on Tuesdays and Thursdays, 5:00pm–6:00pm","112 Oak St, Ridgewood, NJ 07450"
http://www.porchlightproductions.org/,http://ridgewood.patch.com/events/summer-theatre-music-programs,40.968602,SUMMER THEATRE &amp; MUSIC PROGRAMS!,201-857-3520,"http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/fc90d6c3335f7c4cd78006bd70ec7cda?1278893948, http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/123x88/crop/88x88+18+0/http://hss-prod.hss.aol.com/hss/storage/patch/540c805b69f4c56f1bd1450c8e845a48?1278893927, http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/b58bb0735d282c973ab03b43a4d2aa2d?1278893971, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/df42ea85788cd320dc65171927df5dcc?1278893927, http://o5.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x113/crop/88x88+0+13/http://hss-prod.hss.aol.com/hss/storage/patch/2de0bafd3c451c507f75f59002691c16?1278893938, http://o1.aolcdn.com/dims-shared/dims3/PATCH/collapsed/123x88/crop/88x88+18+0/http://hss-prod.hss.aol.com/hss/storage/patch/540c805b69f4c56f1bd1450c8e845a48?1278893927, http://o4.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/b58bb0735d282c973ab03b43a4d2aa2d?1278893971, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/fc90d6c3335f7c4cd78006bd70ec7cda?1278893948, http://o2.aolcdn.com/dims-shared/dims3/PATCH/collapsed/117x88/crop/88x88+15+0/http://hss-prod.hss.aol.com/hss/storage/patch/df42ea85788cd320dc65171927df5dcc?1278893927, http://o5.aolcdn.com/dims-shared/dims3/PATCH/collapsed/88x113/crop/88x88+0+13/http://hss-prod.hss.aol.com/hss/storage/patch/2de0bafd3c451c507f75f59002691c16?1278893938",-74.126368,"<p>Porch Light Productions is excited to announce its summer theatre and music programs for students in grades 1-12 and college!  Check out our summer line-up and register today!</p>&#13; <p>BEST OF BROADWAY (Grades 1-5 * July 5th-30th)</p>&#13; <p>Our Academy Jr Summer Camps enhance creative expression, self-confidence and team work. Under the guidance of our instructors, students learn acting (comedy, improv, character building, scene work, projection, etc), dance and voice. These weekly programs are open to girls and boys of all experience levels. Register for any combination of 1-4 weeks, as each features a different final showcase!</p>&#13; <p>ANNIE GET YOUR GUN (Grades 6-8 * June 14th-July 11th)</p>&#13; <p>A 4-week musical theatre program focusing on developing the triple threat performer. Students gain instruction in acting, voice and dance and present a final production of ""Annie Get Your Gun.""</p>&#13; <p>CLUE: THE MUSICAL (Grades 9-12 and college * June 28th-July 25th)</p>&#13; <p>Porch Light's Summer Stock is a 4-week intensive internship program open to high school and college students. <br /> <br /> Performers: Enhance your vocal and performance skills under the direction of musical theatre professionals, while gaining hands on experience in the theatre industry - assist directing, choreographing, set design, costumes, and more. <br /> <br /> Technical Crew: Under the supervision of our Technical Director, interns will work on our Junior shows as well as Clue The Musical building sets, designing and running sound and lighting, and more.</p>&#13; <p>SUMMER OF ROCK (Grades 5-12 * 2 Sessions * June 28th -July 9th and July 19th-July 30th)</p>&#13; <p>Bring the thunder with Porch Light's Rock Academy! Jam out this summer on guitar, bass, vocals, drums or keyboard as you prepare for a no-holds-barred shred-fest at the PLP Rock Club. <br /> <br /> With your road-tested instructor, you'll work on technique, groove, performance, outfit, attitude- everything you'll need to bring down the house! Your Rock Academy registration now includes a weekly private lesson for each student, so all ages and skill levels are welcome.</p>",,Daily,"555 S Broad St, Glen Rock, NJ 07452 (Porch Light Productions)"
http://www.itssewcrafty.webs.com,http://maplewood.patch.com/events/sewing-for-teens-and-adults,40.720822,Sewing for Teens and Adults,9733274488,,-74.269033,"<p>It's SEW Crafty<br /><br /> Sewing Crafts for Kids  ...and now TEENS and ADULTS!!!          <br /><br />See class information  below    go to www.itssewcrafty.webs.com to register.<br /><br />June  Workshops<br /><br />Mini Camp the week of JUNE 20 !!! <br /><br />** NEW** TEEN  Sewing July and Aug!  ****Adult Sewing Crafts  in Aug!*****<br /><br />TEEN  Sewing<br /><br />I have a teen recycle  class forming now, <br /><br />July<br />Monday's  2:30-3:30<br /><br />recycling clothes....taking old cloths and turning  them into some thing new...please bring in 5 articles of clothing that  can be cut up and dyed.<br /><br /> machines and material provided, or<br /><br />BYOSM  (bring your own sewing machine)<br />*************************************************************************************************************************<br />August  teen week<br /><br />Aug 16, 17, 19<br /> 4-5:30pm<br />anything goes...kids  can pick form a verity of crafts to sew, and will learn to sew buttons,  sequins, bedazzle, (and just about anything else we can find)...machines  and material provided, or BYOSM (bring your own sewing machine) <br />****************************************************************************************************************************<br />Adult  Sewing Craft Week<br /><br /> Aug 16, 17, 19<br /><br />6:00-7:15pm <br /><br />7:45-9:00pm<br /><br />anything  goes...  pick form a verity of crafts to sew, and learn to sew buttons,  sequins, bedazzle, (and just about anything else we can  find)...machines and material provided, or BYOSM (bring your own sewing  machine)</p>",It's Sew Crafty,Daily,"1860 Springfield Ave, Maplewood, NJ 07040"
