telephone,moreInfoLink,cost,website,endDate,startTime,streetAddress,description,venue,endTime,name,startDate,images
,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Culture&cpevents=2&endday=28&endmonth=2&endyear=2011&sievents=10&startday=1&startmonth=2&startyear=2011&submit=Search&view=view_event&itm=4442,Free,,02/24/2011,11:00 am,"900 N. Benton, 				Springfield, MO","<p><p> </p>Jorge Otero-Pailos will address questions regarding pollution, both in the past and present on Thursday, Feb. 24 at 11 a.m in Clara Thompson Hall at Drury University. His installations peel away the layers of pollution deposited on historic monuments, turning them into a record to be preserved and inviting us to consider them as part of modernity’s heritage. Otero-Pailos is an architect, artist and theorist specializing in experimental forms of preservation. He is Assistant Professor of Historic Preservation at Columbia University.</p>","<p class=""event-description"">  Clara Thompson Hall at Drury University",,Living with Pollution,02/24/2011,
417-836-4644,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Culture&cpevents=3&endday=28&endmonth=2&endyear=2011&sievents=20&startday=1&startmonth=2&startyear=2011&submit=Search&view=view_event&itm=4466,$12 $16 $18,http://theatreanddance.missouristate.edu/,02/24/2011,7:30 pm,"901 S. National Ave., 				Springfield, MO","<p>				     				     				 				  				The Musical of Musicals (The Musical!) is a musical about musicals! In this hilarious satire of musical theatre, one story becomes five delightful musicals, each written in the distinctive style of a different master of the form, from Rodgers and Hammerstein to Stephen Sondheim. The basic plot: June is an ingenue who can't pay the rent and is threatened by her evil landlord. Will the handsome leading man come to the rescue? The variations are: a Rodgers &amp; Hammerstein version, set in Kansas in August, complete with a dream ballet; a Sondheim version, featuring the landlord as a tortured artistic genius who slashes the throats of his tenants in revenge for not appreciating his work; a Jerry Herman version, as a splashy star vehicle; an Andrew Lloyd Webber version, a rock musical with themes borrowed from Puccini; and a Kander &amp; Ebb version, set in a speakeasy in Chicago. This comic valentine to musical theatre was the longest running show in the York Theatre Company's 35-year history before moving to Off-Broadway.</p>","<p class=""event-description"">  Missouri State University - Craig Hall",9:30 pm,Musical of Musicals (The Musical!),02/24/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/4466/themusicalofmusicals-1.jpg&amp;w=145
417-334-9500,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Fun&cpevents=1&endday=28&endmonth=2&endyear=2011&sievents=0&startday=1&startmonth=2&startyear=2011&submit=Search&view=view_event&itm=4623,Call,http://www.titanicbranson.com,02/28/2011,,"3235 76 Country Blvd, 				Branson, MO","<p><p>p.MsoNormal, li.MsoNormal, div.MsoNormal { margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: ""Times New Roman""; }div.Section1 { page: Section1; }     <p>Marriage Proposals * Engagements * Weddings * Vow Renewals&nbsp; </p><p>Celebrate yours on the Grand Staircase February 1 thru 28&nbsp; </p>    <p>&nbsp;</p>  <p>Every February, Titanic Museum Attraction goes overboard to help visitors celebrate their own love stories, complete with everything their hearts desire. From surprise proposals and wedding engagements to awesome weddings and heart-warming marriage-vow renewals officiated by Titanic&rsquo;s Captain Smith. All ceremonies can be held on the magnificent Grand Staircase, an exact replica of the original and just like the one &nbsp;Rose and Jack ascended in James Cameron&rsquo;s TITANIC. Advance reservations are required, so book yours today. For more information call 800-381-7670 or visit titanicbranson.com.</p>  <p>&nbsp;</p></p></p>","<p class=""event-description"">  Titanic Museum Attraction in Branson, MO",,Titanic's Sweetheart Month,02/01/2011,
417-864-6683,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Culture&cpevents=3&endday=28&endmonth=2&endyear=2011&sievents=20&startday=1&startmonth=2&startyear=2011&submit=Search&view=view_event&itm=4297,TBD per person,http://www.springfieldmosymphony.org,02/25/2011,7:30 pm,"525 South John Q Hammons Parkway, 				Springfield, MO",<p><p>February 25</p><p>Special Concert Vienna Boys Choir Hammons Hall &ndash; 7:30 PM&nbsp;Please call the Springfield Symphony at 417-864-6683 for tickets or more information.</p></p>,"<p class=""event-description"">  Hammons Hall",,Vienna Boys Choir,02/25/2011,
417-334-9500,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Galas+and+Parties&cpevents=1&endday=28&endmonth=2&endyear=2011&sievents=0&startday=1&startmonth=2&startyear=2011&submit=Search&view=view_event&itm=4623,Call,http://www.titanicbranson.com,02/28/2011,,"3235 76 Country Blvd, 				Branson, MO","<p><p>p.MsoNormal, li.MsoNormal, div.MsoNormal { margin: 0in 0in 0.0001pt; font-size: 12pt; font-family: ""Times New Roman""; }div.Section1 { page: Section1; }     <p>Marriage Proposals * Engagements * Weddings * Vow Renewals&nbsp; </p><p>Celebrate yours on the Grand Staircase February 1 thru 28&nbsp; </p>    <p>&nbsp;</p>  <p>Every February, Titanic Museum Attraction goes overboard to help visitors celebrate their own love stories, complete with everything their hearts desire. From surprise proposals and wedding engagements to awesome weddings and heart-warming marriage-vow renewals officiated by Titanic&rsquo;s Captain Smith. All ceremonies can be held on the magnificent Grand Staircase, an exact replica of the original and just like the one &nbsp;Rose and Jack ascended in James Cameron&rsquo;s TITANIC. Advance reservations are required, so book yours today. For more information call 800-381-7670 or visit titanicbranson.com.</p>  <p>&nbsp;</p></p></p>","<p class=""event-description"">  Titanic Museum Attraction in Branson, MO",,Titanic's Sweetheart Month,02/01/2011,
417-836-4644,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Fun&cpevents=2&endday=28&endmonth=2&endyear=2011&sievents=10&startday=1&startmonth=2&startyear=2011&submit=Search&view=view_event&itm=4465,$12 $16 $18,http://theatreanddance.missouristate.edu/,02/23/2011,7:30 pm,"901 S. National Ave., 				Springfield, MO","<p>				     				     				 				  				The Musical of Musicals (The Musical!) is a musical about musicals! In this hilarious satire of musical theatre, one story becomes five delightful musicals, each written in the distinctive style of a different master of the form, from Rodgers and Hammerstein to Stephen Sondheim. The basic plot: June is an ingenue who can't pay the rent and is threatened by her evil landlord. Will the handsome leading man come to the rescue? The variations are: a Rodgers &amp; Hammerstein version, set in Kansas in August, complete with a dream ballet; a Sondheim version, featuring the landlord as a tortured artistic genius who slashes the throats of his tenants in revenge for not appreciating his work; a Jerry Herman version, as a splashy star vehicle; an Andrew Lloyd Webber version, a rock musical with themes borrowed from Puccini; and a Kander &amp; Ebb version, set in a speakeasy in Chicago. This comic valentine to musical theatre was the longest running show in the York Theatre Company's 35-year history before moving to Off-Broadway.</p>","<p class=""event-description"">  Missouri State University - Craig Hall",9:30 pm,Musical of Musicals (The Musical!),02/23/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/4465/themusicalofmusicals-1.jpg&amp;w=145
417-836-4644,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Fun&cpevents=2&endday=28&endmonth=2&endyear=2011&sievents=10&startday=1&startmonth=2&startyear=2011&submit=Search&view=view_event&itm=4466,$12 $16 $18,http://theatreanddance.missouristate.edu/,02/24/2011,7:30 pm,"901 S. National Ave., 				Springfield, MO","<p>				     				     				 				  				The Musical of Musicals (The Musical!) is a musical about musicals! In this hilarious satire of musical theatre, one story becomes five delightful musicals, each written in the distinctive style of a different master of the form, from Rodgers and Hammerstein to Stephen Sondheim. The basic plot: June is an ingenue who can't pay the rent and is threatened by her evil landlord. Will the handsome leading man come to the rescue? The variations are: a Rodgers &amp; Hammerstein version, set in Kansas in August, complete with a dream ballet; a Sondheim version, featuring the landlord as a tortured artistic genius who slashes the throats of his tenants in revenge for not appreciating his work; a Jerry Herman version, as a splashy star vehicle; an Andrew Lloyd Webber version, a rock musical with themes borrowed from Puccini; and a Kander &amp; Ebb version, set in a speakeasy in Chicago. This comic valentine to musical theatre was the longest running show in the York Theatre Company's 35-year history before moving to Off-Broadway.</p>","<p class=""event-description"">  Missouri State University - Craig Hall",9:30 pm,Musical of Musicals (The Musical!),02/24/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/4466/themusicalofmusicals-1.jpg&amp;w=145
,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=General&cpevents=1&endday=28&endmonth=2&endyear=2011&sievents=0&startday=1&startmonth=2&startyear=2011&submit=Search&view=view_event&itm=4442,Free,,02/24/2011,11:00 am,"900 N. Benton, 				Springfield, MO","<p><p> </p>Jorge Otero-Pailos will address questions regarding pollution, both in the past and present on Thursday, Feb. 24 at 11 a.m in Clara Thompson Hall at Drury University. His installations peel away the layers of pollution deposited on historic monuments, turning them into a record to be preserved and inviting us to consider them as part of modernity’s heritage. Otero-Pailos is an architect, artist and theorist specializing in experimental forms of preservation. He is Assistant Professor of Historic Preservation at Columbia University.</p>","<p class=""event-description"">  Clara Thompson Hall at Drury University",,Living with Pollution,02/24/2011,
417-334-6380,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Sports&cpevents=1&endday=28&endmonth=2&endyear=2011&sievents=0&startday=1&startmonth=2&startyear=2011&submit=Search&view=view_event&itm=2562,$50 for each two person team,http://lilleyslanding.com/,02/26/2011,8:00 am,"367 River Ln., 				Branson, MO","<p>				     				     				 				  				<p>Team Trout Championship, Saturday February 27, 2009, is an annual public fishing tournament at Lilleys' Landing Resort and Marina on Lake Taneycomo. This cold water lake offers great rainbow and brown trout fishing. The rules of the tournament require artificial baits only and it is catch-and-release tournament as well.  Cash prices and trophies will be award to the top four teams. The teams with the heaviest brown and rainbow trout are awarded Big Trout Cash Prizes.</p></p>","<p class=""event-description"">  Lilleys' Landing Resort & Marina",4:00 pm,Team Trout Championship,02/26/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/2562/grandpa_son.jpg&amp;w=145
417-833-8864,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Music&cpevents=1&endday=31&endmonth=1&endyear=2011&sievents=0&startday=1&startmonth=1&startyear=2011&submit=Search&view=view_event&itm=3516,varies,http://www.uglymuglive.com,12/31/2011,,"3050 N. Kentwood , 		Springfield, MO",<p>				     				     				 				  				The Ugly Mug Live Music Tavern is open Thursday-Saturday from 8-1. With premium lighting and sound The Mug is the latest and greatest way to see live music in Southwest MO. Please visit www.uglymuglive.com for up to date show info.</p>,"<p class=""event-description"">  The Ugly Mug Live Music Tavern",,Live Music at The Ugly Mug,12/16/2010,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/3516/uglymuglogo.jpg&amp;w=145
417-833-8864,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Music&cpevents=1&endday=31&endmonth=12&endyear=2010&sievents=0&startday=23&startmonth=12&startyear=2010&submit=Search&view=view_event&itm=3516,varies,http://www.uglymuglive.com,12/31/2011,,"3050 N. Kentwood , 		Springfield, MO",<p>				     				     				 				  				The Ugly Mug Live Music Tavern is open Thursday-Saturday from 8-1. With premium lighting and sound The Mug is the latest and greatest way to see live music in Southwest MO. Please visit www.uglymuglive.com for up to date show info.</p>,"<p class=""event-description"">  The Ugly Mug Live Music Tavern",,Live Music at The Ugly Mug,12/23/2010,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/3516/uglymuglogo.jpg&amp;w=145
417-833-8864,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Music&cpevents=1&endday=31&endmonth=1&endyear=2011&sievents=0&startday=1&startmonth=1&startyear=2011&submit=Search&view=view_event&itm=3516,varies,http://www.uglymuglive.com,12/31/2011,,"3050 N. Kentwood , 		Springfield, MO",<p>				     				     				 				  				The Ugly Mug Live Music Tavern is open Thursday-Saturday from 8-1. With premium lighting and sound The Mug is the latest and greatest way to see live music in Southwest MO. Please visit www.uglymuglive.com for up to date show info.</p>,"<p class=""event-description"">  The Ugly Mug Live Music Tavern",,Live Music at The Ugly Mug,12/23/2010,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/3516/uglymuglogo.jpg&amp;w=145
417-833-8864,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Music&cpevents=1&endday=31&endmonth=1&endyear=2011&sievents=0&startday=11&startmonth=1&startyear=2011&submit=Search&view=view_event&itm=3516,varies,http://www.uglymuglive.com,12/31/2011,,"3050 N. Kentwood , 		Springfield, MO",<p>				     				     				 				  				The Ugly Mug Live Music Tavern is open Thursday-Saturday from 8-1. With premium lighting and sound The Mug is the latest and greatest way to see live music in Southwest MO. Please visit www.uglymuglive.com for up to date show info.</p>,"<p class=""event-description"">  The Ugly Mug Live Music Tavern",,Live Music at The Ugly Mug,01/12/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/3516/uglymuglogo.jpg&amp;w=145
417-935-4103,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Family&cpevents=1&endday=31&endmonth=1&endyear=2011&sievents=0&startday=11&startmonth=1&startyear=2011&submit=Search&view=view_event&itm=4821,Free,http://www.WhisperingOaksWinery.com,04/01/2011,12:00 pm,"520 Lucky Rd., 				Seymour, MO","<p>				     				     				 				  				<p>Looking for a way to beat cabin fever this winter?  Tired of the drab  colors of the city?  Go east on Highway 60 to Whispering Oaks Vineyard  and Winery in Seymour, Missouri for a FREE wine tasting.  We have 10  wines and 2 sparkling wines to remind you of sunny summer days.  Deep,  rich reds, crisp tawny whites and a pink cheeked rose' will brighten the  dreariest winter day.  We have Goot Essa Amish cheeses, locally made  turned wood items and wine accessories too.  Take a tour of the winery  and vineyards and learn more about Ozarks viticulture.  Enjoy a day in  the country and wines made 100% from grapes grown in our vineyards.  Check us out on Facebook!</p></p>","<p class=""event-description"">  Whispering Oaks Vineyard and Winery",6:00 pm,Cure for Cabin Fever,01/12/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/4821/WineryBuildingLogo.jpg&amp;w=145
417-935-4103,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Culture&cpevents=1&endday=31&endmonth=1&endyear=2011&sievents=0&startday=11&startmonth=1&startyear=2011&submit=Search&view=view_event&itm=4816,Free,http://www.WhisperingOaksWinery.com,04/02/2011,12:00 pm,"520 Lucky Road, 				Seymour, MO",<p>				     				     				 				  				<p>Beat cabin fever and enjoy a free wine tasting at Whispering Oaks Vineyard and Winery.&nbsp; A 30 minute drive from Springfield will bring you to our tasting room.&nbsp; 10 wines and 2 sparkling wines to sample will remind you of the promise of sunny summer days.&nbsp; Take a tour of the winery and vineyards and learn more about viticulture in the Ozarks.</p></p>,"<p class=""event-description"">  Whispering Oaks Vineyard and Winery",6:00 pm,Winter Wine Tasting,01/12/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/4816/WineryBuilding.jpg&amp;w=145
417-865-3411,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Fun&cpevents=1&endday=31&endmonth=1&endyear=2011&sievents=0&startday=11&startmonth=1&startyear=2011&submit=Search&view=view_event&itm=4827,Free,http://ozarksfoodharvest.org,05/31/2011,,"2810 N. Cedarbrook Ave., 				Springfield, MO","<p>				     				     				 				  				<p>&ldquo;The Biggest Loser&rdquo; fans can help feed Ozarkers in need this year by participating in the show&rsquo;s Pound for Pound Challenge, a program that encourages residents in Missouri and people across the country to lose weight nationally to help provide hunger relief locally.&nbsp;</p>The Pound for Pound Challenge, which grew out of the success of &ldquo;The Biggest Loser,&rdquo; is back for its third year. For every pound individuals pledge to lose now through May 31, 2011, 11 cents will be donated to Feeding America, which distributes the money directly to member food banks&mdash;including Ozarks Food Harvest&mdash;based on ZIP codes. Last year, nearly $5,000 was raised for Ozarks Food Harvest through the Pound for Pound Challenge, up $3,000 from the first year.&nbsp;Those wishing to pledge their weight loss goals online can log on at pfpchallenge.com. Each pound pledged equals one pound of food purchased for hungry southwest Missouri families. Those already at a healthy weight range can participate by pledging to maintain, up to a donation of five pounds of food.&nbsp;Season 11 of &ldquo;The Biggest Loser&rdquo; premiered Jan. 4 at 7 p.m. on NBC. Participants can share their stories at facebook.com/poundforpoundchallenge.&nbsp;Learn more at ozarksfoodharvest.org and at facebook.com/ozarksfoodharvest.</p>","<p class=""event-description"">  Ozarks Food Harvest",,Biggest Loser Pound for Pound Challenge,01/12/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/4827/BiggestLoserP4FChallenge.jpg&amp;w=145
417-935-4103,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Fun&cpevents=1&endday=31&endmonth=1&endyear=2011&sievents=0&startday=11&startmonth=1&startyear=2011&submit=Search&view=view_event&itm=4821,Free,http://www.WhisperingOaksWinery.com,04/01/2011,12:00 pm,"520 Lucky Rd., 				Seymour, MO","<p>				     				     				 				  				<p>Looking for a way to beat cabin fever this winter?  Tired of the drab  colors of the city?  Go east on Highway 60 to Whispering Oaks Vineyard  and Winery in Seymour, Missouri for a FREE wine tasting.  We have 10  wines and 2 sparkling wines to remind you of sunny summer days.  Deep,  rich reds, crisp tawny whites and a pink cheeked rose' will brighten the  dreariest winter day.  We have Goot Essa Amish cheeses, locally made  turned wood items and wine accessories too.  Take a tour of the winery  and vineyards and learn more about Ozarks viticulture.  Enjoy a day in  the country and wines made 100% from grapes grown in our vineyards.  Check us out on Facebook!</p></p>","<p class=""event-description"">  Whispering Oaks Vineyard and Winery",6:00 pm,Cure for Cabin Fever,01/12/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/4821/WineryBuildingLogo.jpg&amp;w=145
417-935-4103,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Fun&cpevents=1&endday=31&endmonth=1&endyear=2011&sievents=0&startday=11&startmonth=1&startyear=2011&submit=Search&view=view_event&itm=4816,Free,http://www.WhisperingOaksWinery.com,04/02/2011,12:00 pm,"520 Lucky Road, 				Seymour, MO",<p>				     				     				 				  				<p>Beat cabin fever and enjoy a free wine tasting at Whispering Oaks Vineyard and Winery.&nbsp; A 30 minute drive from Springfield will bring you to our tasting room.&nbsp; 10 wines and 2 sparkling wines to sample will remind you of the promise of sunny summer days.&nbsp; Take a tour of the winery and vineyards and learn more about viticulture in the Ozarks.</p></p>,"<p class=""event-description"">  Whispering Oaks Vineyard and Winery",6:00 pm,Winter Wine Tasting,01/12/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/4816/WineryBuilding.jpg&amp;w=145
417-865-3411,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=General&cpevents=1&endday=31&endmonth=1&endyear=2011&sievents=0&startday=11&startmonth=1&startyear=2011&submit=Search&view=view_event&itm=4827,Free,http://ozarksfoodharvest.org,05/31/2011,,"2810 N. Cedarbrook Ave., 				Springfield, MO","<p>				     				     				 				  				<p>&ldquo;The Biggest Loser&rdquo; fans can help feed Ozarkers in need this year by participating in the show&rsquo;s Pound for Pound Challenge, a program that encourages residents in Missouri and people across the country to lose weight nationally to help provide hunger relief locally.&nbsp;</p>The Pound for Pound Challenge, which grew out of the success of &ldquo;The Biggest Loser,&rdquo; is back for its third year. For every pound individuals pledge to lose now through May 31, 2011, 11 cents will be donated to Feeding America, which distributes the money directly to member food banks&mdash;including Ozarks Food Harvest&mdash;based on ZIP codes. Last year, nearly $5,000 was raised for Ozarks Food Harvest through the Pound for Pound Challenge, up $3,000 from the first year.&nbsp;Those wishing to pledge their weight loss goals online can log on at pfpchallenge.com. Each pound pledged equals one pound of food purchased for hungry southwest Missouri families. Those already at a healthy weight range can participate by pledging to maintain, up to a donation of five pounds of food.&nbsp;Season 11 of &ldquo;The Biggest Loser&rdquo; premiered Jan. 4 at 7 p.m. on NBC. Participants can share their stories at facebook.com/poundforpoundchallenge.&nbsp;Learn more at ozarksfoodharvest.org and at facebook.com/ozarksfoodharvest.</p>","<p class=""event-description"">  Ozarks Food Harvest",,Biggest Loser Pound for Pound Challenge,01/12/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/4827/BiggestLoserP4FChallenge.jpg&amp;w=145
417-935-4103,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Family&cpevents=1&endday=28&endmonth=2&endyear=2011&sievents=0&startday=1&startmonth=2&startyear=2011&submit=Search&view=view_event&itm=4821,Free,http://www.WhisperingOaksWinery.com,04/01/2011,12:00 pm,"520 Lucky Rd., 				Seymour, MO","<p>				     				     				 				  				<p>Looking for a way to beat cabin fever this winter?  Tired of the drab  colors of the city?  Go east on Highway 60 to Whispering Oaks Vineyard  and Winery in Seymour, Missouri for a FREE wine tasting.  We have 10  wines and 2 sparkling wines to remind you of sunny summer days.  Deep,  rich reds, crisp tawny whites and a pink cheeked rose' will brighten the  dreariest winter day.  We have Goot Essa Amish cheeses, locally made  turned wood items and wine accessories too.  Take a tour of the winery  and vineyards and learn more about Ozarks viticulture.  Enjoy a day in  the country and wines made 100% from grapes grown in our vineyards.  Check us out on Facebook!</p></p>","<p class=""event-description"">  Whispering Oaks Vineyard and Winery",6:00 pm,Cure for Cabin Fever,01/13/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/4821/WineryBuildingLogo.jpg&amp;w=145
417-935-4103,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Culture&cpevents=1&endday=28&endmonth=2&endyear=2011&sievents=0&startday=1&startmonth=2&startyear=2011&submit=Search&view=view_event&itm=4816,Free,http://www.WhisperingOaksWinery.com,04/02/2011,12:00 pm,"520 Lucky Road, 				Seymour, MO",<p>				     				     				 				  				<p>Beat cabin fever and enjoy a free wine tasting at Whispering Oaks Vineyard and Winery.&nbsp; A 30 minute drive from Springfield will bring you to our tasting room.&nbsp; 10 wines and 2 sparkling wines to sample will remind you of the promise of sunny summer days.&nbsp; Take a tour of the winery and vineyards and learn more about viticulture in the Ozarks.</p></p>,"<p class=""event-description"">  Whispering Oaks Vineyard and Winery",6:00 pm,Winter Wine Tasting,01/13/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/4816/WineryBuilding.jpg&amp;w=145
,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Culture&cpevents=3&endday=28&endmonth=2&endyear=2011&sievents=20&startday=1&startmonth=2&startyear=2011&submit=Search&view=view_event&itm=4442,Free,,02/24/2011,11:00 am,"900 N. Benton, 				Springfield, MO","<p><p> </p>Jorge Otero-Pailos will address questions regarding pollution, both in the past and present on Thursday, Feb. 24 at 11 a.m in Clara Thompson Hall at Drury University. His installations peel away the layers of pollution deposited on historic monuments, turning them into a record to be preserved and inviting us to consider them as part of modernity’s heritage. Otero-Pailos is an architect, artist and theorist specializing in experimental forms of preservation. He is Assistant Professor of Historic Preservation at Columbia University.</p>","<p class=""event-description"">  Clara Thompson Hall at Drury University",,Living with Pollution,02/24/2011,
417-865-3411,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Fun&cpevents=1&endday=28&endmonth=2&endyear=2011&sievents=0&startday=1&startmonth=2&startyear=2011&submit=Search&view=view_event&itm=4827,Free,http://ozarksfoodharvest.org,05/31/2011,,"2810 N. Cedarbrook Ave., 				Springfield, MO","<p>				     				     				 				  				<p>&ldquo;The Biggest Loser&rdquo; fans can help feed Ozarkers in need this year by participating in the show&rsquo;s Pound for Pound Challenge, a program that encourages residents in Missouri and people across the country to lose weight nationally to help provide hunger relief locally.&nbsp;</p>The Pound for Pound Challenge, which grew out of the success of &ldquo;The Biggest Loser,&rdquo; is back for its third year. For every pound individuals pledge to lose now through May 31, 2011, 11 cents will be donated to Feeding America, which distributes the money directly to member food banks&mdash;including Ozarks Food Harvest&mdash;based on ZIP codes. Last year, nearly $5,000 was raised for Ozarks Food Harvest through the Pound for Pound Challenge, up $3,000 from the first year.&nbsp;Those wishing to pledge their weight loss goals online can log on at pfpchallenge.com. Each pound pledged equals one pound of food purchased for hungry southwest Missouri families. Those already at a healthy weight range can participate by pledging to maintain, up to a donation of five pounds of food.&nbsp;Season 11 of &ldquo;The Biggest Loser&rdquo; premiered Jan. 4 at 7 p.m. on NBC. Participants can share their stories at facebook.com/poundforpoundchallenge.&nbsp;Learn more at ozarksfoodharvest.org and at facebook.com/ozarksfoodharvest.</p>","<p class=""event-description"">  Ozarks Food Harvest",,Biggest Loser Pound for Pound Challenge,01/13/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/4827/BiggestLoserP4FChallenge.jpg&amp;w=145
417-935-4103,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Fun&cpevents=1&endday=28&endmonth=2&endyear=2011&sievents=0&startday=1&startmonth=2&startyear=2011&submit=Search&view=view_event&itm=4821,Free,http://www.WhisperingOaksWinery.com,04/01/2011,12:00 pm,"520 Lucky Rd., 				Seymour, MO","<p>				     				     				 				  				<p>Looking for a way to beat cabin fever this winter?  Tired of the drab  colors of the city?  Go east on Highway 60 to Whispering Oaks Vineyard  and Winery in Seymour, Missouri for a FREE wine tasting.  We have 10  wines and 2 sparkling wines to remind you of sunny summer days.  Deep,  rich reds, crisp tawny whites and a pink cheeked rose' will brighten the  dreariest winter day.  We have Goot Essa Amish cheeses, locally made  turned wood items and wine accessories too.  Take a tour of the winery  and vineyards and learn more about Ozarks viticulture.  Enjoy a day in  the country and wines made 100% from grapes grown in our vineyards.  Check us out on Facebook!</p></p>","<p class=""event-description"">  Whispering Oaks Vineyard and Winery",6:00 pm,Cure for Cabin Fever,01/13/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/4821/WineryBuildingLogo.jpg&amp;w=145
417-935-4103,http://www.417mag.com/417-Magazine/417-Calendar/Calendar/index.php?categoryfilter=Fun&cpevents=1&endday=28&endmonth=2&endyear=2011&sievents=0&startday=1&startmonth=2&startyear=2011&submit=Search&view=view_event&itm=4816,Free,http://www.WhisperingOaksWinery.com,04/02/2011,12:00 pm,"520 Lucky Road, 				Seymour, MO",<p>				     				     				 				  				<p>Beat cabin fever and enjoy a free wine tasting at Whispering Oaks Vineyard and Winery.&nbsp; A 30 minute drive from Springfield will bring you to our tasting room.&nbsp; 10 wines and 2 sparkling wines to sample will remind you of the promise of sunny summer days.&nbsp; Take a tour of the winery and vineyards and learn more about viticulture in the Ozarks.</p></p>,"<p class=""event-description"">  Whispering Oaks Vineyard and Winery",6:00 pm,Winter Wine Tasting,01/13/2011,http://www.417mag.com/core/includes/phpThumb/phpThumb.php?src=/images/events/4816/WineryBuilding.jpg&amp;w=145
