moreInfo,timeDate,images,name,venue,description,price
http://artsneworleans.eventsframed.com/events_framed/detail/5360/Where-YArt,,"http://artsneworleans.eventsframed.com/_user/images/wides/6eb4fb5be511bfc220fd1d503f0cfdd7.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/e9be79d4a7a840a7c5613d8539fc2aae.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/nomafront2.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/a35fe1aed2adcfd23dbf924837774cde.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/80e7f40a04405f2bedb078ef857b4a73.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/7da33abf5a3c26fb980090def48968ba.jpg",Where&nbsp;Y'Art?,New Orleans Museum of Art,Join us for Where Y&#8217;Art? Friday April 29th at the New Orleans Museum of Art!</p>  	<p>This weeks events include:</p>  	<p>-Walk-through of the Sculpture Garden 6 pm<br /> -Book club meeting 6-7 pm<br /> -Music: Ramblin’ Letters 5:30-8:30 pm<br /> Share:PostLinkPhoto</p>,This event is Free with Museum Admissions
http://artsneworleans.eventsframed.com/events_framed/detail/5377/Walk-through-Sculpture-Garden,,"http://artsneworleans.eventsframed.com/_user/images/wides/7da33abf5a3c26fb980090def48968ba.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/a35fe1aed2adcfd23dbf924837774cde.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/80e7f40a04405f2bedb078ef857b4a73.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/nomafront2.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/e9be79d4a7a840a7c5613d8539fc2aae.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/6eb4fb5be511bfc220fd1d503f0cfdd7.jpg",Walk-through: Sculpture&nbsp;Garden,New Orleans Museum of Art,Walkthrough and discussion of the Sculpture Garden</p>,
http://artsneworleans.eventsframed.com/events_framed/detail/4805/Thesis-Show,Monday (10:00 AM - 05:00 PM),"http://artsneworleans.eventsframed.com/_user/images/wides/9d21ff51e6fa111d9a237b00b3e06630.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/NewOrleansOgdenMuseum.jpg",Thesis&nbsp;Show,Ogden Museum of Southern Art,"Tulane University&#8217;s School of Architecture presents the Thesis Show, with commentators Charles Waldhelm &amp; Sarah Whiting. The opening reception for this exhibit will be held on Friday, May 6 from 6:00 p.m. to 8:00 p.m.</p>","The opening receptgion on Friday, May 6 is free and open to the public."
http://artsneworleans.eventsframed.com/events_framed/detail/5040/Preservation-Salvage-Workshop,,http://artsneworleans.eventsframed.com/_user/images/wides/ad1d68754ae47eddfd8b32de40e396a1.jpg,Preservation Salvage&nbsp;Workshop,The Preservation Salvage Store,"Rebuilding Together New Orleans Salvage and Deconstruction Program &amp; Traci Claussen, founder of REpurposingNOLA Piece by Peace, will co-host a hands on workshop where participants work with salvaged materials, gathered from the Preservation Salvage Store, to create and take home their own gourmet serving tray (design donated by Claussen).</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://twitter.com/SalvageStore"">twitter</a></span><span class=""social""><a target=""_blank"" href=""http://www.facebook.com/home.php#!/pages/Rebuilding-Together-New-Orleans/44566607982"">facebook</a></span><span class=""social""><a target=""_blank"" href=""http://www.flickr.com/photos/rtsalvagestore/"">flickr</a></span></p>",$35 a person
http://artsneworleans.eventsframed.com/events_framed/detail/5064/Art-of-the-South-An-Art-Historical-Introduction-for-Adult-Learners,Thursday (06:00 PM - 07:30 PM),http://artsneworleans.eventsframed.com/_user/images/wides/a3305f74bb9d20722d589637e5479e2d.jpg,Art of the South: An Art Historical Introduction for Adult&nbsp;Learners,Mahalia Jackson Theater for the Performing Arts,A 5-week lecture and workshop series focused on past and living African-American visual artists from Louisiana</p>,FREE
http://artsneworleans.eventsframed.com/events_framed/detail/4785/Bachelor-of-Fine-Arts-Exhibition,Mondays (09:00 AM - 04:00 PM),http://artsneworleans.eventsframed.com/_user/images/wides/4cdcbf684810465a93bfbd7b9c34c5a4.jpg,Bachelor of Fine Arts&nbsp;Exhibition,Carroll Gallery,"This exhibit features the work of current Tulane University, Newcomb Art Department Bachelor of Fine Arts candidates.</p>",Free and open to the public.
http://artsneworleans.eventsframed.com/events_framed/detail/4784/MFA-Thesis-Exhibitions-Alyssa-Dennis,Mondays (09:00 AM - 04:00 PM),"http://artsneworleans.eventsframed.com/_user/images/wides/a68f80dfd34adde39d48ea9f6d1904f5.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/9edac31c1e900b6c322fcbe49a84d69d.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/8cbdf4066274a0a9f982e9b2ad76bf93.jpg",MFA Thesis Exhibitions: Alyssa&nbsp;Dennis,Carroll Gallery,"This exhibit features the work of current Tulane University, Newcomb Art Department Masters of Fine Arts candidate, Alyssa Dennis.</p>",Free and open to the public.
http://artsneworleans.eventsframed.com/events_framed/detail/4787/Swatch-Kern-2011-Senior-Graphic-Design-Show,Mondays (10:00 AM - 06:00 PM),"http://artsneworleans.eventsframed.com/_user/images/wides/afdcf994eda7800b7b44c9a4dcac419a.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/b856485eae708b7724ba6a976dc8b115.jpg, http://artsneworleans.eventsframed.com/_user/images/wides/ffbb07cc19c9474741324abacc195179.jpg",Swatch & Kern | 2011 Senior Graphic Design&nbsp;Show,Collins C. Diboll Gallery @ Loyola University,"The Collins C. Diboll Gallery at Loyola University presents the Graphic Design Senior Exhibit to showcase the work of Loyola University&#8217;s graduating graphic design majors. The opening reception will be held on Thursday, March 31 at 5:00 p.m. The exhibit will be on view until April 11.</p>  	<p>The designers exhibited include Margot Bienvenu, Reba Billips, Sharyn Booker, Erin Callais, Phillip Dodson, Katie Schexnayder Lynn, Katherine Klimitas, Lisa McKinley, Paige Pizzo, Sofia Quershi, Gabriela C. Rivera, Azucena Romá, Audrey Schreck, Jessica Strong, and Cali Traina.</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://www.facebook.com/event.php?eid=107110946036566"">facebook</a></span></p>",Free and open to the public.
http://artsneworleans.eventsframed.com/events_framed/detail/4788/Bachelor-of-Arts-Senior-Exhibit,Mondays (10:00 AM - 06:00 PM),http://artsneworleans.eventsframed.com/_user/images/wides/4b9ad77a9238642d747d9a23aea9cf56.jpg,Bachelor of Arts Senior&nbsp;Exhibit,Collins C. Diboll Gallery @ Loyola University,"The Collins C. Diboll Gallery at Loyola University presents the Bachelor of Arts Senior Exhibit to showcase the work of Loyola University’s graduating art majors. The opening reception will be held on Thursday, April 14 at 5:00 p.m.</p>",Free and open to the public.
http://artsneworleans.eventsframed.com/events_framed/detail/5321/THE-BRIDES-DEADLY-SINS-opening-of-exhibition-by-Cynthia-Scott,Saturdays (12:00 PM - 05:00 PM),http://artsneworleans.eventsframed.com/_user/images/wides/66fa23b70d6964959266983099263cfd.jpg,"THE BRIDE'S DEADLY SINS, opening of exhibition by Cynthia&nbsp;Scott",Home Space Gallery,"Solo exhibition by New Orleans artist Cynthia Scott includes sculpture, drawing, installation and video.  The work references Duchamp&#8217;s &#8216;The Bride Stripped Bare by her Bachelors, Even&#8217; as well as the Seven Deadly Sins, and poses the question:  What constitutes a sin in contemporary culture?  (Scott also happens to be a recent bride.)  </p>  	<p>Opening reception Saturday, April 9 from 6 &#8211; 10.  Regular gallery hours Saturdays and Sundays, 12 &#8211; 5.  For appointment outside regular hours, call 504-301-1102.</p>  	<p>The artist will lead walk-throughs of the exhibition on Sundays throughout its run.</p>",
http://artsneworleans.eventsframed.com/events_framed/detail/5280/Art-of-the-South-An-Art-Historical-Introduction-for-Adult-Learners,Thursdays (06:00 PM - 07:30 PM),http://artsneworleans.eventsframed.com/_user/images/wides/a766c8b79a1a4aef86e12a51e5627130.jpg,Art of the South: An Art Historical Introduction for Adult&nbsp;Learners,Mahalia Jackson Center,"<span class=""caps"">FREE</span> 5-week Art Lecture and Hands-on Workshop Series for Adult Learners</p>",FREE
http://artsneworleans.eventsframed.com/events_framed/detail/5394/Film-Screening-Prisoner-of-Her-Past,,http://artsneworleans.eventsframed.com/_user/images/wides/8f160322f58ff409b29895c3e1e1b9a8.JPG,Film Screening - 'Prisoner of Her&nbsp;Past',The Solomon Victory Theater,"Prisoner of Her Past tracks Howard Reich&#8217;s journey across the United States and Eastern Europe to discover why his mother Sonia believes — to this day — that the world has conspired to try to execute her. But the film ventures beyond Sonia&#8217;s story, to show what can be done to help traumatized children today. The film looks in particular at the victims of Hurricane Katrina in New Orleans, an area of special interest to Howard, who&#8217;s the Chicago Tribune&#8217;s jazz critic.</p>  	<p>Join us for a reception before this event. For more information, call 504-528-1944 &#215; 331. Find out more about the film at <a href=""http://prisonerofherpast.kartemquin.com/"">http://prisonerofherpast.kartemquin.com/</a></p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""www.twitter.com/wwiimuseum"">twitter</a></span><span class=""social""><a target=""_blank"" href=""www.facebook.com/wwiimuseum"">facebook</a></span></p>",FREE
http://artsneworleans.eventsframed.com/events_framed/detail/5181/Herman-Mhire-at-Martine-Chaisson-Gallery,Tuesdays (11:00 AM - 05:00 PM),http://artsneworleans.eventsframed.com/_user/images/wides/889ddb99ed9db3a3f46eea5c004378f6.jpg,Herman Mhire at Martine Chaisson&nbsp;Gallery,Martine Chaisson Gallery,"Martine Chaisson Gallery is pleased to announce photographer Herman Mhire’s first exhibition at the gallery. Titled Altered States, the Lafayette-based photographer will present an extraordinary series of surreal, large-scale portraits of Louisiana artists that explore ideas of portraiture, the photographic medium, and psychology.</p>",
http://artsneworleans.eventsframed.com/events_framed/detail/5433/Soul-Surfer,,http://artsneworleans.eventsframed.com/_user/images/wides/7a9d92e151cf2fffbd431ed74e38f80f.jpg,Soul&nbsp;Surfer,Elmwood AMC Theater,"<span class=""caps"">FREE</span> <span class=""caps"">ADVANCE</span> <span class=""caps"">SCREENING</span></p>  	<p>Soul Surfer is the inspiring true story of teen surfer Bethany Hamilton. Bethany lost her left arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.</p>  	<p>Bethany (AnnaSophia Robb) was born to surf. A natural talent who took to the waves at a young age, she was leading an idyllic life on Kauai, participating in national surf competitions with her best friend Alana (Lorraine Nicholson), when everything changed. On Halloween morning, a 14-foot tiger shark came out of nowhere and seemed to shatter all her dreams.</p>  	<p>Soul Surfer reveals Bethany&#8217;s fight to recover from her ordeal and how she grappled with the question of her future. Strengthened by the love of her parents, Tom (Dennis Quaid) and Cheri (Helen Hunt), and supported by her youth group leader Sara (Carrie Underwood), Bethany refuses to give in or give up, and begins a bold return to the water.</p>",
http://artsneworleans.eventsframed.com/events_framed/detail/5357/Childrens-Summer-Art-Camps-2011,,http://artsneworleans.eventsframed.com/_user/images/wides/9e8e62d5213682c90f4aab620fe6599a.JPG,Children’s Summer Art Camps&nbsp;2011,New Orleans Museum of Art,"These week-long, morning sessions will feature gallery visits and related art-making activities. For more details, please see <a href=""http://noma.org/learn.html,"">http://noma.org/learn.html,</a> call (504) 658-4128, or email <script type=""text/javascript""> 	//<![CDATA[ 	var l=new Array(); 	l[0]='>';l[1]='a';l[2]='/';l[3]='<';l[4]='|103';l[5]='|114';l[6]='|111';l[7]='|46';l[8]='|97';l[9]='|109';l[10]='|111';l[11]='|110';l[12]='|64';l[13]='|110';l[14]='|111';l[15]='|105';l[16]='|116';l[17]='|97';l[18]='|99';l[19]='|117';l[20]='|100';l[21]='|101';l[22]='>';l[23]='""';l[24]='|103';l[25]='|114';l[26]='|111';l[27]='|46';l[28]='|97';l[29]='|109';l[30]='|111';l[31]='|110';l[32]='|64';l[33]='|110';l[34]='|111';l[35]='|105';l[36]='|116';l[37]='|97';l[38]='|99';l[39]='|117';l[40]='|100';l[41]='|101';l[42]=':';l[43]='o';l[44]='t';l[45]='l';l[46]='i';l[47]='a';l[48]='m';l[49]='""';l[50]='=';l[51]='f';l[52]='e';l[53]='r';l[54]='h';l[55]=' ';l[56]='a';l[57]='<'; 	for (var i = l.length-1; i >= 0; i=i-1){ 	if (l[i].substring(0, 1) == '|') document.write(""&#""+unescape(l[i].substring(1))+"";""); 	else document.write(unescape(l[i]));} 	//]]> 	</script>.</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""www.twitter.com/noma1910"">twitter</a></span></p>",
http://artsneworleans.eventsframed.com/events_framed/detail/5438/Patois-Film-Festival,,http://artsneworleans.eventsframed.com/_user/images/wides/4eaa3d162396f36b459997373cad07b6.JPG,Patois Film&nbsp;Festival,New Orleans Museum of Art,"Patois Film Festival held in the Auditorium and Great Hall</p>  	<p>About Patois Film Festival <br /> We are a festival with a mission. Founded by New Orleans artists and activists, we are dedicated to nurturing our city’s human rights community, supporting the work of local organizers and organizations involved in these struggles, and providing a forum for artistic expression of local and international issues.</p>  	<p>Although we operate on a shoestring budget, we host a wide variety of films, workshops, and other events. We premiere powerful new films from around the world, while also highlighting brilliant local filmmakers and vital local grassroots organizations.  </p>  	<p>We have always prioritized community accountability, preparing our festival in consultation with a range of New Orleans’ grassroots; from veterans of the civil rights movement, to high school students, along with advocates, teachers, and organizers.</p>  	<p>We also give direct support to grassroots efforts, often hosting fundraisers and always providing outreach opportunities. Local organizations we have organized benefits and other events for in the past include the New Orleans Women’s Health Clinic; <span class=""caps"">INCITE</span>! Women Of Color Against Violence; Critical Resistance; Neighborhood Gallery; and Safe Streets, Strong Communities.</p>  	<p>In our five years, almost every film we have shown has been a local- or regional premiere. In addition, we have presented several world premieres, including powerful new films by both local and international filmmakers.</p>  	<p>We support and feature local talent, from New Orleans high school students to world-class filmmakers based in New Orleans.</p>  	<p>We are a community festival, hosting screenings around the city, from Chalmette to Central City, and Gentilly to the French Quarter.</p>  	<p>We have also supported access to the festival by a wide range of communities &#8211; especially communities that have historically been excluded by many festivals &#8211; by offering free or reduced admission to many high school students and members of grassroots organizations like the Congress of Day Laborers.</p>  	<p>We are more than just a New Orleans festival. We have hosted satellite screenings in Natchitoches and Shreveport, Louisiana, as well as in Detroit and New York City.</p>  	<p>In addition to hosting our festival in the spring, we are active throughout the year, organizing screenings, presentations, and workshops across the city.</p>  	<p>With your support, we will continue to amplify local voices, raise important issues, and build community.</p>",
http://artsneworleans.eventsframed.com/events_framed/detail/5319/Deep-Blues-Outsider-Menagerie,Tuesdays (All Day),http://artsneworleans.eventsframed.com/_user/images/wides/7595f898ff9a4ad6c21757c2adfabc1a.jpg,Deep Blues Outsider&nbsp;Menagerie,Octavia Art Gallery,"Deep Blues Outsider Menagerie<br /> April 2 – May 28, 2010<br /> Opening Reception: Saturday, April 2, 6 – 8 pm<br /> Jazz Fest Reception: Thursday, April 28, 6 – 8 pm</p>  	<p>&#8220;Outsider artists, like blues musicians, create, because the spirit moves them. As a result, their art is moving. They are the undeciphered enigmas of the American landscape; the symbols of freedom; those who say no to the system.  Their art is raw and is the result of the pure impulse to create and therein lies its power and originality.&#8221;</p>  	<p>From the collection of Anton Haardt, Octavia Art Gallery is please to present Deep Blues Outsider Menagerie, an exhibition of self-taught artists from the Deep South. These artists share many of the same socio-economic restraints and most have been unexposed to the contemporary art world. Some deny ever having known they were making art at all. Now their art is achieving popularity and worldwide acclaim.  The art pieces range from portraits painted on old galvanized roof tin to decorated guitar cases painted with latex house paint.  Many of these artists have been included in international and national exhibitions.</p>  	<p>Outsider Art mimics visually the sounds and improvisational spirit of jazz.  Both Outsider Art and jazz music were seen as powerful statements against the status quo. Their art is notable for its free form, surreal imagery, and a quality of alienation stemming from the artists own lives often as drifters and jailbirds, so similar to Blues Musicians who never once rehearsed with their spontaneous scatting.</p>   Anton Haardt has collected and dedicated herself to Folk Art for the past 25 years.  Coinciding with New Orleans Jazz and Heritage Festival, Octavia Art Gallery will be featuring pieces new to the gallery from Ms. Haardt’s extensive collection.   Sepia photographs by Anton of James Son Ford Thomas, the legendary blues musician, folk artist, and boyhood friend of Robert Johnson, will be on display.  The gallery will also feature works by Artist Chuckie Williams, guitars and instrument cases painted by Mose Tolliver and Roy Ferdinand, and music inspired works by the other self-taught artists. 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""https://twitter.com/octaviaart"">twitter</a></span><span class=""social""><a target=""_blank"" href=""http://www.facebook.com/pages/Octavia-Art-Gallery/39605276050?ref=ts"">facebook</a></span></p>",FREE
http://artsneworleans.eventsframed.com/events_framed/detail/5185/Anime-Film-Tekkon-Kinkreet,,http://artsneworleans.eventsframed.com/_user/images/wides/ea9834b379828ccd9d0712b59dbf64e8.jpg,Anime Film: Tekkon&nbsp;Kinkreet,New Orleans Museum of Art,"The New Orleans Film Society presents the third film in our Japanese film series at the New Orleans Museum of Art in conjunction with the museum’s Friday evening “Where Y’Art?” program: a modern anime film called Tekkon Kinkreet, which will screen on Friday, April 15, at 6:30 p.m.</p>  	<p>Following the screening, Dr. Kukhee Choo, a Professor of Communication/Asian Studies at Tulane University, will lead a discussion about the film.</p>  	<p>Tickets are $5 for <span class=""caps"">NOFS</span> members, <span class=""caps"">FREE</span> for <span class=""caps"">NOMA</span> members, and $10 for the general public. (Ticket price includes entry to the museum and all other museum activities scheduled as part of that evening’s “Where Y’Art” program.) </p>  	<p>Synopsis:</p>  	<p>In Treasure Town, orphans Black and White rule the mean streets through violence and terror. These lost boys are direct opposites: Black being a streetwise punk who embodies everything wrong about the city, while White is an innocent dope, out of touch with the world around him. They’re on the quest to prevent a yakuza plot to turn this city into an amusement park. Together, they’re unstoppable as they take on petty thugs, religious fanatics and brutal yakuza. But when a corporation called “Kiddy Kastle” tries to tear down and rebuild Treasure Town to fit its own goals, the boys must save the soul of their beloved city, that is if they can save themselves from inner demons.</p>",FREE
http://artsneworleans.eventsframed.com/events_framed/detail/4986/Mixed-Media-Photography-Call-for-entries,,,Mixed Media Photography Call for&nbsp;entries,The Darkroom,"The Darkroom Gallery is delighted to present its next exhibition Synthesis | Mixed Media Photography juried by Russell Joslin.</p>  	<p>We invite you to submit your mixed media art for consideration in the Spring 2011 juried exhibition opening Saturday May 14 in our New Orleans exhibition space.</p>  	<p>For the purpose of the exhibition, we consider mixed media to be a two- or three-dimensional composition consisting of photographic imagery combined with at least one other artistic media. Examples of the latter are (but not limited to) acrylic, watercolor, gouache, oil paint, wood, pebbles, bones, glass, paper, metals, etc&#8230; A creative reading of these guidelines is encouraged.</p>  	<p>Juror: Russell Joslin is the sole Owner, Editor and Publisher of <span class=""caps"">SHOTS</span> Magazine, an independent, reader-supported quarterly journal of fine art photography nearing its 25th year of publication. <span class=""caps"">SHOTS</span> is known for its democratic presentation of work by a variety of photographers from around the world.<br /> Also a photographer, Joslin&#8217;s personal work has been exhibited in numerous solo and group shows throughout the US, and has been published internationally. Additionally, he has served frequently as a reviewer for numerous organizations and has curated several exhibitions. Russell lives and works in Minneapolis, Minnesota.</p>  	<p>Eligibility: The call for entries is open to all artists. Art submitted must be the original work of the applicant and follow the submission guidelines. A $20 entry fee is required for consideration.</p>  	<p>Entry deadline: Entries and the entry fee must be received by Friday April 8th at midnight.</p>",$20
http://artsneworleans.eventsframed.com/events_framed/detail/5431/Putty-Hill-at-the-Zeitgeist,,http://artsneworleans.eventsframed.com/_user/images/wides/0f493bf956bceaccd3aecb0e58480bd7.jpg,Putty Hill at the&nbsp;Zeitgeist,Zeitgeist Multi-Disciplinary Arts Center,"The New Orleans Film Society and Zeitgeist Multi-Disciplinary Arts Center present a special screening of the film <span class=""caps"">PUTTY</span> <span class=""caps"">HILL</span> Friday, April 22, at 7:30 p.m. at Zeitgeist (1618 Oretha Castle Haley Blvd).<br /> Producer Steve Holmgren will be in attendance and will participate in a Q+A afterward moderated by <span class=""caps"">NOFS</span> executive director Jolene Pinder.<br /> General admission tickets are $7, but <span class=""caps"">NOFS</span> members &amp; Zeitgeist members get in for $5. The senior/student price is $6.</p>  	<p>Synopsis:<br /> A beautifully realized portrait of a close-knit community on the outskirts of Baltimore, Putty Hill is the second feature from celebrated young filmmaker Matt Porterfield (Hamilton). At a neighborhood karaoke bar, friends and family gather to remember a young man who passed away. Knowing little about his final days, they attempt to reconstruct his life. In the process, they offer a window into their own lives, an evocative picture of working?class America, dislocated from the progress and mobility around them, but united in pursuit of a shared dream.</p>","General admission tickets are $7, but NOFS members & Zeitgeist members get in for $5. The senior/student price is $6."
http://artsneworleans.eventsframed.com/events_framed/detail/5428/Stereography-Series-at-NOPA-Gallery,Wednesdays (06:30 PM - 08:30 PM),http://artsneworleans.eventsframed.com/_user/images/wides/e449fe10c051b08aa9650bd871303303.jpg,Stereography Series at NOPA&nbsp;Gallery,NOPA Gallery,"A series on stereographic photography, led by by New Orleans photographer <a href=""http://www.ethanmoses.com/3d/"">Ethan Moses</a>, will be held at the New Orleans Photo Alliance gallery, beginning in April and running through June 1, 2011. The series will include a free seminar and an eight-week workshop.</p>  	<p>The <span class=""caps"">NOPA</span> Gallery is located at 1111 St. Mary Street in the Crescent City&#8217;s Lower Garden District.</p>  	<p>The series will open with the seminar on Saturday, April 2, running from 4 to 6 p.m. No admission will be charged, nor will registration be required.</p>  	<p>Participants will be introduced to the basic principles and methods used in stereography, and cover multiple methods of three-dimensional (3D) display. These methods include parallel and cross-view stereo pairs, anaglyphs, cross polarized projection, lenticular printing and wigglegraphs.</p>  	<p>Meanwhile, the workshop series will be held over eight weeks, with sessions held every Wednesday, beginning on April 13 and ending on June. 1. Each session will run from 6:30 to 8:30 p.m.</p>  	<p>Participants will learn methods and techniques specific to the creation and display of stereo images. Moreover, they will work to build a 3D camera rig, as well as to complete a stereographic photo essay using one or several of the display methods listed above.</p>  	<p>The workshop cost is $200 for <span class=""caps"">NOPA</span> members and $250 for non-members. The cost for supplies will be $40 or more, depending on the kind of camera any one participant chooses to build. Space is limited to 12 participants, and registration will be required.</p>  	<p>For more information about the photographer and his work with stereographic photography, please see his website. Those interested in registering, or who have further questions about the series, may send an e-mail to <script type=""text/javascript""> 	//<![CDATA[ 	var l=new Array(); 	l[0]='>';l[1]='a';l[2]='/';l[3]='<';l[4]='|103';l[5]='|114';l[6]='|111';l[7]='|46';l[8]='|101';l[9]='|99';l[10]='|110';l[11]='|97';l[12]='|105';l[13]='|108';l[14]='|108';l[15]='|97';l[16]='|111';l[17]='|116';l[18]='|111';l[19]='|104';l[20]='|112';l[21]='|115';l[22]='|110';l[23]='|97';l[24]='|101';l[25]='|108';l[26]='|114';l[27]='|111';l[28]='|119';l[29]='|101';l[30]='|110';l[31]='|64';l[32]='|116';l[33]='|110';l[34]='|101';l[35]='|100';l[36]='|105';l[37]='|115';l[38]='|101';l[39]='|114';l[40]='|112';l[41]='|101';l[42]='|99';l[43]='|105';l[44]='|118';l[45]='>';l[46]='""';l[47]='|103';l[48]='|114';l[49]='|111';l[50]='|46';l[51]='|101';l[52]='|99';l[53]='|110';l[54]='|97';l[55]='|105';l[56]='|108';l[57]='|108';l[58]='|97';l[59]='|111';l[60]='|116';l[61]='|111';l[62]='|104';l[63]='|112';l[64]='|115';l[65]='|110';l[66]='|97';l[67]='|101';l[68]='|108';l[69]='|114';l[70]='|111';l[71]='|119';l[72]='|101';l[73]='|110';l[74]='|64';l[75]='|116';l[76]='|110';l[77]='|101';l[78]='|100';l[79]='|105';l[80]='|115';l[81]='|101';l[82]='|114';l[83]='|112';l[84]='|101';l[85]='|99';l[86]='|105';l[87]='|118';l[88]=':';l[89]='o';l[90]='t';l[91]='l';l[92]='i';l[93]='a';l[94]='m';l[95]='""';l[96]='=';l[97]='f';l[98]='e';l[99]='r';l[100]='h';l[101]=' ';l[102]='a';l[103]='<'; 	for (var i = l.length-1; i >= 0; i=i-1){ 	if (l[i].substring(0, 1) == '|') document.write(""&#""+unescape(l[i].substring(1))+"";""); 	else document.write(unescape(l[i]));} 	//]]> 	</script>.</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""http://neworleansphotoalliance.blogspot.com/"">blog</a></span><span class=""social""><a target=""_blank"" href=""http://www.facebook.com/home.php#!/neworleansphotoalliance"">facebook</a></span></p>","The workshop cost is $200 for NOPA members and $250 for non-members. The cost for supplies will be $40 or more, depending on the kind of camera any one participant chooses to build. Space is limited to 12 participants, and registration will be required."
http://artsneworleans.eventsframed.com/events_framed/detail/4823/The-Sound-of-One-Hand-Painting-and-Calligraphy-by-Zen-Monk-Hakuin,Tuesdays (10:00 AM - 05:00 PM),http://artsneworleans.eventsframed.com/_user/images/wides/affe6c08c7c160002bb369a014412e4f.jpg,The Sound of One Hand: Painting and Calligraphy by Zen Monk&nbsp;Hakuin.,New Orleans Museum of Art,"The New Orleans Museum of Art presents a new exhibition of paintings and calligraphy by the most significant Japanese Zen master of the past 500 years, Hakuin Ekaku. </p>  	<p>Organized by <span class=""caps"">NOMA</span>, The Sound of One Hand: Paintings and Calligraphy by Zen Master Hakuin is the first exhibition in the Western World devoted to the art of Hakuin (1685-1768). Hakuin invented a new visual language for Zen, using folk and everyday subjects in addition to traditional Zen themes. His influence in both teaching and art remain unequaled in Zen today. </p>  	<p>Until relatively recently, Hakuin’s role as an artist has remained at the periphery of Japanese art history. Only in the past few years has his work begun to be included in large-scale exhibitions, collected by major museums, and featured in art surveys. For this first exhibition devoted to Hakuin in the Western world, sixty-seven of his scrolls and ten by his major pupils are being gathered from public and private Japanese and American collections. These works demonstrate the extraordinary range, vitality, humor, power and depth of this Zen master. Although created nearly four centuries ago, these works continue to profoundly affect both art lovers and Zen adherents.</p> 			<p>Visit us on <span class=""social""><a target=""_blank"" href=""www.twitter.com/noma1910"">twitter</a></span></p>",
